Date,First doses,Second doses,Third primary doses,First Boosters,Second Boosters
2021-06-24,11439,13002,0,0,0
2021-06-25,10019,11722,0,0,0
2021-06-26,8352,6287,0,0,0
2021-06-27,3592,3444,0,0,0
2021-06-28,9927,6459,0,0,0
2021-06-29,10931,10049,0,0,0
2021-06-30,12938,9960,0,0,0
2021-07-01,13106,9857,0,0,0
2021-07-02,9769,10318,0,0,0
2021-07-03,7383,5334,0,0,0
2021-07-04,3491,2926,0,0,0
2021-07-05,7778,7970,1,0,0
2021-07-06,9584,11337,0,0,0
2021-07-07,11282,11876,0,0,0
2021-07-08,12712,11900,1,0,0
2021-07-09,11082,10525,0,0,0
2021-07-10,9324,6489,0,0,0
2021-07-11,4394,3243,0,0,0
2021-07-12,9539,8097,0,0,0
2021-07-13,12068,10491,1,0,0
2021-07-14,13417,11449,0,0,0
2021-07-15,12863,10915,1,0,0
2021-07-16,11939,9924,0,0,0
2021-07-17,9456,7083,0,0,0
2021-07-18,5654,3076,0,0,0
2021-07-19,13154,9190,0,0,0
2021-07-20,18757,11928,0,1,0
2021-07-21,20807,13189,0,0,0
2021-07-22,19835,12523,0,0,0
2021-07-23,19763,11318,0,0,0
2021-07-24,17114,7739,0,0,0
2021-07-25,9052,4932,0,0,0
2021-07-26,20554,9982,1,0,0
2021-07-27,27611,11382,0,0,0
2021-07-28,29427,12178,0,0,0
2021-07-29,28236,11997,0,0,0
2021-07-30,31518,10654,1,0,0
2021-07-31,29514,9084,1,0,0
2021-08-01,17980,4678,0,0,0
2021-08-02,25701,9444,2,1,0
2021-08-03,30303,12545,0,0,0
2021-08-04,32558,12940,1,0,0
2021-08-05,29268,13034,0,0,0
2021-08-06,30389,11712,1,1,0
2021-08-07,27932,8902,1,0,0
2021-08-08,15871,4636,1,0,0
2021-08-09,26897,11663,1,0,0
2021-08-10,31118,15967,1,1,0
2021-08-11,32045,16943,1,0,0
2021-08-12,32503,16558,1,0,0
2021-08-13,31405,15667,1,0,0
2021-08-14,30426,13335,1,0,0
2021-08-15,18288,7409,0,0,0
2021-08-16,30370,16065,0,1,0
2021-08-17,35857,20439,2,0,0
2021-08-18,411,102,0,0,0
2021-08-19,21590,8783,0,0,0
2021-08-20,38814,20232,0,0,0
2021-08-21,38394,15909,1,2,0
2021-08-22,28491,9102,1,1,0
2021-08-23,46789,19582,3,1,0
2021-08-24,59416,23689,2,0,0
2021-08-25,63437,26521,2,2,0
2021-08-26,67912,25539,1,0,0
2021-08-27,67405,24746,1,2,0
2021-08-28,56872,22420,0,4,0
2021-08-29,37104,11491,1,0,0
2021-08-30,54928,23787,3,1,0
2021-08-31,59339,27516,4,0,0
2021-09-01,63595,27731,2,1,0
2021-09-02,65255,25346,0,1,0
2021-09-03,61965,25925,1,0,0
2021-09-04,56145,22603,3,1,0
2021-09-05,27041,12032,0,1,0
2021-09-06,45328,21844,0,2,0
2021-09-07,50023,23486,3,0,0
2021-09-08,48859,18597,3,2,0
2021-09-09,46552,15640,2,0,0
2021-09-10,44189,21207,2,5,0
2021-09-11,39050,23343,1,1,0
2021-09-12,20674,13478,0,0,0
2021-09-13,34538,20999,3,2,0
2021-09-14,39758,22907,5,2,0
2021-09-15,40025,23248,8,1,0
2021-09-16,37290,24186,8,1,0
2021-09-17,33383,27730,10,4,0
2021-09-18,29336,24653,0,1,0
2021-09-19,14312,12608,4,0,0
2021-09-20,24798,25965,4,5,0
2021-09-21,27800,26625,5,4,0
2021-09-22,24558,25600,3,2,0
2021-09-23,21259,28585,3,0,0
2021-09-24,19164,31841,1,5,0
2021-09-25,19529,32352,1,0,0
2021-09-26,8280,16632,1,0,0
2021-09-27,12740,28315,3,2,0
2021-09-28,13621,31299,6,4,0
2021-09-29,14060,27169,2,1,0
2021-09-30,14171,32445,4,5,0
2021-10-01,12401,35529,4,2,0
2021-10-02,12935,37491,3,2,0
2021-10-03,7132,20071,2,1,0
2021-10-04,15001,41264,2,4,0
2021-10-05,17755,46438,3,3,0
2021-10-06,19092,51722,8,7,0
2021-10-07,19866,63102,5,7,0
2021-10-08,18747,67632,3,8,0
2021-10-09,18456,63844,4,4,0
2021-10-10,9102,33279,3,1,0
2021-10-11,15335,54408,4,4,0
2021-10-12,17679,55817,1,2,0
2021-10-13,15867,53542,3,6,0
2021-10-14,15209,53162,4,5,0
2021-10-15,14113,55834,4,7,0
2021-10-16,39703,91761,14,20,0
2021-10-17,6285,23507,1,2,0
2021-10-18,10064,32898,5,4,0
2021-10-19,10517,32551,4,5,0
2021-10-20,10522,32866,9,4,0
2021-10-21,10162,31490,24,12,0
2021-10-22,11516,33545,43,15,0
2021-10-23,11895,30843,24,8,0
2021-10-24,5373,13744,7,4,0
2021-10-25,3529,7206,4,4,0
2021-10-26,10909,31407,106,23,0
2021-10-27,10908,28484,142,11,0
2021-10-28,12818,32459,250,12,0
2021-10-29,11109,32089,262,12,0
2021-10-30,10799,32114,120,5,0
2021-10-31,4899,15374,17,2,0
2021-11-01,7198,20410,236,5,0
2021-11-02,7585,21498,314,11,0
2021-11-03,6753,20580,372,8,1
2021-11-04,6625,19674,434,16,0
2021-11-05,6443,21672,436,10,0
2021-11-06,7432,26619,151,7,0
2021-11-07,3286,11041,38,4,0
2021-11-08,5167,16297,350,9,0
2021-11-09,5909,16499,485,14,0
2021-11-10,6077,16089,527,10,0
2021-11-11,6389,16664,535,36,0
2021-11-12,6375,16853,444,23,0
2021-11-13,7218,20048,193,8,0
2021-11-14,4670,10020,42,10,0
2021-11-15,7788,13757,475,17,0
2021-11-16,6686,14510,509,27,0
2021-11-17,6222,14308,546,30,0
2021-11-18,6695,14165,575,23,0
2021-11-19,6803,15867,555,38,0
2021-11-20,6049,15625,167,26,0
2021-11-21,3109,6790,48,118,0
2021-11-22,4805,10558,446,189,0
2021-11-23,6568,12503,518,165,0
2021-11-24,6616,12147,581,269,0
2021-11-25,6420,11888,581,307,0
2021-11-26,5745,12300,638,4544,4
2021-11-27,6423,14551,204,4517,0
2021-11-28,3713,8089,80,2260,1
2021-11-29,6249,11953,602,23060,5
2021-11-30,7573,14453,582,19236,4
2021-12-01,7938,14358,614,17309,5
2021-12-02,8707,16767,621,13958,37
2021-12-03,7450,17450,628,13969,0
2021-12-04,5679,14067,193,7325,0
2021-12-05,2737,6762,62,2422,0
2021-12-06,4619,10713,418,9543,4
2021-12-07,4415,10206,519,9229,10
2021-12-08,3817,9431,555,9462,0
2021-12-09,3394,9253,570,8652,0
2021-12-10,2896,9286,542,8408,0
2021-12-11,2771,8524,167,4774,0
2021-12-12,1190,4263,63,2006,0
2021-12-13,2422,6898,517,8989,0
2021-12-14,2497,7901,605,9644,1
2021-12-15,2441,8218,602,9697,0
2021-12-16,2446,8349,627,10163,1
2021-12-17,2055,7635,676,11223,0
2021-12-18,1756,6665,171,6974,0
2021-12-19,785,3372,66,3020,0
2021-12-20,1862,6304,498,11882,0
2021-12-21,1752,7293,615,12298,0
2021-12-22,1576,7315,612,13685,2
2021-12-23,1404,7172,461,12427,0
2021-12-24,709,4477,159,8223,0
2021-12-25,5,52,1,51,0
2021-12-26,99,740,2,915,0
2021-12-27,199,1562,17,2360,1
2021-12-28,275,1914,29,2920,0
2021-12-29,1136,6641,216,15999,0
2021-12-30,958,4920,211,17361,0
2021-12-31,666,3539,124,13378,1
2022-01-01,55,357,7,1019,0
2022-01-02,134,625,7,2223,0
2022-01-03,363,1316,23,4503,0
2022-01-04,404,1414,21,5320,0
2022-01-05,1294,4627,187,41689,2
2022-01-06,1361,4105,218,44103,0
2022-01-07,1286,3950,211,45130,0
2022-01-08,753,2361,73,21924,0
2022-01-09,458,1386,24,10797,0
2022-01-10,1399,4002,234,48426,1
2022-01-11,1505,3836,270,46764,0
2022-01-12,1448,3852,215,42623,0
2022-01-13,1421,3599,223,42168,0
2022-01-14,1458,3350,229,41292,0
2022-01-15,927,1951,108,22365,0
2022-01-16,566,1089,41,9664,0
2022-01-17,15757,2488,161,37527,0
2022-01-18,14317,2329,187,39444,0
2022-01-19,13338,2469,218,36849,2
2022-01-20,12994,2327,201,38352,2
2022-01-21,13532,2185,186,42770,2
2022-01-22,10794,1428,74,28415,1
2022-01-23,6934,863,48,21295,0
2022-01-24,15687,1897,175,57150,1
2022-01-25,16628,2198,248,57404,1
2022-01-26,15477,2333,240,51519,0
2022-01-27,14448,2340,196,47394,0
2022-01-28,14138,2230,209,46690,5
2022-01-29,9890,1301,87,30300,2
2022-01-30,4621,711,32,13402,0
2022-01-31,6541,1150,95,22631,1
2022-02-01,9888,2262,157,38740,2
2022-02-02,6855,2043,144,36548,0
2022-02-03,5408,1838,147,46455,3
2022-02-04,5331,1790,109,67342,4
2022-02-05,5375,1107,39,49207,2
2022-02-06,1994,519,13,25003,1
2022-02-07,1683,559,11,18707,1
2022-02-08,3041,1904,101,60839,2
2022-02-09,2778,1662,99,56833,2
2022-02-10,2753,1629,97,50846,3
2022-02-11,3165,1626,95,57626,2
2022-02-12,4823,1333,34,50167,1
2022-02-13,1521,542,18,20862,2
2022-02-14,2056,1358,53,47756,1
2022-02-15,2390,1555,86,46438,1
2022-02-16,2364,1502,89,40824,1
2022-02-17,2301,1411,69,36183,4
2022-02-18,2858,1518,65,39635,3
2022-02-19,3720,1259,29,33458,2
2022-02-20,1348,651,11,15461,3
2022-02-21,1752,1105,39,27852,2
2022-02-22,1947,1378,116,25687,0
2022-02-23,1932,1313,46,24829,3
2022-02-24,2192,1294,53,25734,9
2022-02-25,2753,1465,57,31453,1
2022-02-26,3249,1233,24,28962,1
2022-02-27,1352,619,7,13742,3
2022-02-28,1844,963,35,23568,9
2022-03-01,1838,1094,59,19124,9
2022-03-02,1809,1153,26,18158,20
2022-03-03,1497,974,44,15380,11
2022-03-04,1534,975,25,16401,12
2022-03-05,2301,1128,20,14731,8
2022-03-06,750,516,1,5771,4
2022-03-07,876,906,25,10571,16
2022-03-08,878,942,38,9608,18
2022-03-09,921,953,37,9264,19
2022-03-10,906,917,27,8070,13
2022-03-11,851,1105,39,8722,18
2022-03-12,1204,1286,10,7763,7
2022-03-13,407,739,7,3230,6
2022-03-14,587,3980,21,6039,12
2022-03-15,712,4445,27,5518,21
2022-03-16,790,4631,24,6045,23
2022-03-17,664,4790,30,5385,27
2022-03-18,650,6092,24,5595,25
2022-03-19,772,7987,6,5220,10
2022-03-20,331,3324,4,2250,3
2022-03-21,382,4038,19,3792,13
2022-03-22,404,4434,22,4007,13
2022-03-23,427,4594,19,3725,28
2022-03-24,319,4300,14,3018,23
2022-03-25,336,5655,25,3389,9
2022-03-26,459,7340,2,2931,5
2022-03-27,147,2844,2,1101,3
2022-03-28,178,3106,16,2198,18
2022-03-29,207,3080,23,2352,16
2022-03-30,279,2653,29,2133,10
2022-03-31,267,2841,20,2254,10
2022-04-01,178,3011,22,2132,24
2022-04-02,301,4023,7,1972,9
2022-04-03,117,1541,2,867,4
2022-04-04,131,1394,25,1738,17
2022-04-05,182,1427,25,1622,25
2022-04-06,190,1483,18,1726,16
2022-04-07,165,1414,19,2255,32
2022-04-08,161,1756,25,2253,23
2022-04-09,236,2429,8,2089,12
2022-04-10,62,927,2,858,2
2022-04-11,115,975,20,1613,34
2022-04-12,128,926,26,1685,34
2022-04-13,106,953,29,1676,29
2022-04-14,170,1326,32,2171,18
2022-04-15,12,63,1,77,0
2022-04-16,71,627,1,827,2
2022-04-17,18,69,1,128,2
2022-04-18,9,174,0,238,0
2022-04-19,135,1222,22,1785,32
2022-04-20,147,1194,18,1603,38
2022-04-21,123,1039,16,1540,16
2022-04-22,130,1152,26,1647,34
2022-04-23,111,1052,5,1205,5
2022-04-24,55,488,2,583,0
2022-04-25,22,153,0,180,3
2022-04-26,181,1250,22,1726,27
2022-04-27,148,1250,18,1589,26
2022-04-28,178,1122,20,1564,45
2022-04-29,170,1245,23,1625,30
2022-04-30,134,1199,14,1427,10
2022-05-01,51,354,0,460,3
2022-05-02,64,366,17,1192,24
2022-05-03,89,366,15,1094,31
2022-05-04,77,357,23,1081,30
2022-05-05,61,353,23,1119,21
2022-05-06,88,502,26,1162,35
2022-05-07,134,729,6,1263,14
2022-05-08,21,119,2,342,7
2022-05-09,57,250,25,1012,23
2022-05-10,53,264,21,1055,31
2022-05-11,83,356,24,1124,39
2022-05-12,67,317,38,996,31
2022-05-13,67,339,37,1081,36
2022-05-14,130,598,11,1034,13
2022-05-15,35,223,3,436,4
2022-05-16,83,223,26,997,27
2022-05-17,86,229,25,927,35
2022-05-18,63,268,31,869,29
2022-05-19,88,238,28,856,40
2022-05-20,68,310,39,850,31
2022-05-21,100,460,11,867,9
2022-05-22,33,182,0,297,5
2022-05-23,55,240,32,809,24
2022-05-24,114,195,22,814,29
2022-05-25,77,203,28,889,41
2022-05-26,152,264,33,795,16
2022-05-27,91,301,25,1006,12
2022-05-28,186,694,4,1240,10
2022-05-29,25,137,0,337,2
2022-05-30,55,230,23,889,9
2022-05-31,85,208,35,845,13
2022-06-01,96,239,50,834,32
2022-06-02,90,291,32,883,19
2022-06-03,110,506,34,989,26
2022-06-04,77,461,2,755,7
2022-06-05,14,133,1,319,0
2022-06-06,17,70,2,165,1
2022-06-07,88,325,33,955,17
2022-06-08,81,253,32,929,23
2022-06-09,73,292,48,834,45
2022-06-10,79,387,38,928,35
2022-06-11,143,658,12,1002,12
2022-06-12,42,237,1,358,7
2022-06-13,62,330,22,856,37
2022-06-14,110,327,29,918,48
2022-06-15,76,344,44,838,86
2022-06-16,63,311,37,829,49
2022-06-17,68,479,41,845,75
2022-06-18,147,734,7,956,17
2022-06-19,25,282,0,320,2
2022-06-20,60,286,27,819,63
2022-06-21,71,329,35,765,77
2022-06-22,75,313,51,834,212
2022-06-23,91,468,28,922,304
2022-06-24,27,157,0,301,8
2022-06-25,120,652,6,891,26
2022-06-26,34,193,3,294,18
2022-06-27,73,426,23,842,537
2022-06-28,70,321,43,1024,5973
2022-06-29,68,363,23,916,6280
2022-06-30,81,394,44,962,5872
2022-07-01,86,405,39,940,6886
2022-07-02,127,615,6,770,2754
2022-07-03,50,268,4,374,953
2022-07-04,67,293,19,918,7677
2022-07-05,55,336,26,899,8438
2022-07-06,75,338,88,954,11596
2022-07-07,70,310,41,892,11310
2022-07-08,78,344,52,1044,11864
2022-07-09,81,609,16,874,5937
2022-07-10,43,275,1,412,2344
2022-07-11,110,667,43,1047,16620
2022-07-12,113,493,63,967,13249
2022-07-13,113,529,77,1064,15879
2022-07-14,121,551,75,1049,16432
2022-07-15,105,618,53,1193,16903
2022-07-16,117,528,10,895,5991
2022-07-17,45,173,0,414,1821
2022-07-18,102,510,28,992,13678
2022-07-19,106,543,62,1005,13325
2022-07-20,112,535,25,1051,13322
2022-07-21,131,527,39,950,12181
2022-07-22,138,723,48,983,13473
2022-07-23,99,536,5,831,5510
2022-07-24,62,208,1,307,1804
2022-07-25,57,158,13,718,10871
2022-07-26,43,187,18,774,11489
2022-07-27,49,217,35,794,11561
2022-07-28,61,215,17,718,11771
2022-07-29,95,245,17,742,11839
2022-07-30,121,395,3,821,5035
2022-07-31,31,136,2,255,1385
2022-08-01,54,131,11,579,9817
2022-08-02,42,151,25,589,10818
2022-08-03,58,154,8,620,10308
2022-08-04,71,154,10,629,10244
2022-08-05,51,146,25,556,10009
2022-08-06,73,309,5,596,4423
2022-08-07,38,113,1,341,1488
2022-08-08,36,117,6,483,8191
2022-08-09,42,116,14,557,8517
2022-08-10,59,133,25,530,8519
2022-08-11,54,137,5,484,7984
2022-08-12,49,168,11,516,8244
2022-08-13,71,231,21,484,3764
2022-08-14,20,75,0,215,1075
2022-08-15,35,93,2,502,6652
2022-08-16,38,91,18,516,7922
2022-08-17,47,120,14,507,8046
2022-08-18,69,102,9,521,7254
2022-08-19,49,143,11,451,7216
2022-08-20,61,231,1,465,3179
2022-08-21,28,90,0,204,992
2022-08-22,51,89,3,438,5518
2022-08-23,49,113,9,438,6599
2022-08-24,51,100,8,482,6406
2022-08-25,42,109,8,445,5855
2022-08-26,64,151,17,478,5920
2022-08-27,77,235,0,412,2585
2022-08-28,42,75,0,197,909
2022-08-29,41,105,4,405,4280
2022-08-30,33,108,4,427,4929
2022-08-31,46,108,12,439,4685
2022-09-01,52,92,3,499,4356
2022-09-02,41,130,5,428,4722
2022-09-03,68,123,1,312,1772
2022-09-04,11,56,0,135,592
2022-09-05,31,86,0,334,2826
2022-09-06,39,86,6,375,3616
2022-09-07,30,95,5,367,3603
2022-09-08,41,81,3,394,3707
2022-09-09,39,126,9,372,3478
2022-09-10,59,147,1,334,1902
2022-09-11,27,79,0,146,592
2022-09-12,32,105,1,319,2938
2022-09-13,27,58,4,324,3567
2022-09-14,24,72,8,366,3382
2022-09-15,35,118,1,351,3185
2022-09-16,43,88,3,278,3072
2022-09-17,54,128,0,298,1427
2022-09-18,12,32,0,98,471
2022-09-19,23,57,3,256,2307
2022-09-20,30,73,5,234,2294
2022-09-21,26,69,6,276,2730
2022-09-22,16,56,4,236,2520
2022-09-23,34,61,15,249,2296
2022-09-24,27,106,3,211,1193
2022-09-25,16,51,0,106,357
2022-09-26,4,10,0,32,138
2022-09-27,23,57,2,218,2072
2022-09-28,32,58,0,199,2177
2022-09-29,33,63,10,207,2098
2022-09-30,26,55,3,214,1846
2022-10-01,42,113,2,211,923
2022-10-02,10,30,0,66,237
2022-10-03,43,98,0,206,1790
2022-10-04,23,107,0,218,2236
2022-10-05,25,74,3,188,2374
2022-10-06,50,101,6,210,2333
2022-10-07,47,106,7,209,2277
2022-10-08,17,77,3,157,981
2022-10-09,5,35,1,60,272
2022-10-10,39,82,2,211,1830
2022-10-11,42,100,2,203,2141
2022-10-12,38,108,2,201,2522
2022-10-13,43,115,2,197,2490
2022-10-14,47,117,6,224,2920
2022-10-15,41,97,2,221,1699
2022-10-16,14,31,0,76,556
2022-10-17,25,55,1,176,2659
2022-10-18,25,59,4,193,3190
2022-10-19,24,54,5,165,3176
2022-10-20,23,63,6,226,2872
2022-10-21,25,65,5,199,2415
2022-10-22,20,91,0,188,1032
2022-10-23,11,19,0,57,255
2022-10-24,2,9,0,32,135
2022-10-25,32,49,4,153,2217
2022-10-26,33,56,4,190,2837
2022-10-27,24,62,2,184,2473
2022-10-28,33,57,4,169,2851
2022-10-29,37,96,0,190,1235
2022-10-30,11,29,0,61,450
2022-10-31,26,49,6,191,2044
2022-11-01,20,52,6,201,2363
