Date,First doses,Second doses,Third primary doses,Boosters
2021-04-28,7305,3673,0,0
2021-04-29,7530,4958,0,0
2021-04-30,8375,5033,0,0
2021-05-01,3491,1992,0,0
2021-05-02,1624,1920,0,0
2021-05-03,6253,4490,0,0
2021-05-04,8344,5303,0,0
2021-05-05,9210,5559,0,0
2021-05-06,9202,5830,0,0
2021-05-07,10133,6757,0,0
2021-05-08,4399,2856,0,0
2021-05-09,1734,1616,0,0
2021-05-10,6882,5121,0,0
2021-05-11,9228,5901,0,0
2021-05-12,9522,5773,1,0
2021-05-13,9778,6019,0,0
2021-05-14,8960,7116,0,0
2021-05-15,3419,2818,0,0
2021-05-16,2415,1807,0,0
2021-05-17,7296,3759,0,0
2021-05-18,9277,5518,0,0
2021-05-19,9056,6403,1,0
2021-05-20,8728,6754,0,1
2021-05-21,8265,7301,0,0
2021-05-22,4407,3567,0,0
2021-05-23,2265,1544,2,0
2021-05-24,7230,5776,0,0
2021-05-25,9839,7482,0,0
2021-05-26,10959,7770,0,0
2021-05-27,9865,7031,1,0
2021-05-28,10826,9879,0,0
2021-05-29,5941,4296,0,0
2021-05-30,3321,1884,0,0
2021-05-31,8902,5568,0,1
2021-06-01,12018,7926,1,0
2021-06-02,12558,8419,1,0
2021-06-03,14136,9036,2,0
2021-06-04,12099,8358,0,0
2021-06-05,6200,3351,0,0
2021-06-06,3534,1684,0,0
2021-06-07,3937,1373,0,0
2021-06-08,13099,8759,0,0
2021-06-09,7111,4320,1,0
2021-06-10,13942,9477,0,0
2021-06-11,11980,9591,0,0
2021-06-12,7449,4495,0,0
2021-06-13,4405,2906,2,0
2021-06-14,10354,7564,0,0
2021-06-15,13079,9160,1,0
2021-06-16,14401,10033,0,0
2021-06-17,12984,10310,0,0
2021-06-18,11359,9464,0,0
2021-06-19,7383,4908,0,0
2021-06-20,3963,3348,0,0
2021-06-21,9068,8449,0,0
2021-06-22,11448,11289,0,0
2021-06-23,13112,11896,0,0
2021-06-24,11439,12998,1,0
2021-06-25,10023,11720,0,0
2021-06-26,8357,6288,0,0
2021-06-27,3592,3445,0,0
2021-06-28,9927,6459,0,0
2021-06-29,10932,10047,0,0
2021-06-30,12940,9959,0,0
2021-07-01,13105,9858,0,0
2021-07-02,9770,10317,0,0
2021-07-03,7387,5332,0,0
2021-07-04,3491,2926,0,0
2021-07-05,7781,7971,0,0
2021-07-06,9591,11335,1,0
2021-07-07,11284,11876,0,0
2021-07-08,12715,11901,1,0
2021-07-09,11086,10523,0,0
2021-07-10,9326,6488,0,0
2021-07-11,4395,3243,0,0
2021-07-12,9558,8120,0,0
2021-07-13,12068,10490,1,0
2021-07-14,13422,11453,0,0
2021-07-15,12865,10915,1,0
2021-07-16,11940,9921,0,0
2021-07-17,9458,7083,0,0
2021-07-18,5656,3075,0,0
2021-07-19,13157,9188,0,0
2021-07-20,18760,11927,0,1
2021-07-21,20808,13190,0,0
2021-07-22,19838,12524,0,0
2021-07-23,19767,11319,0,0
2021-07-24,17113,7738,0,0
2021-07-25,9054,4934,0,0
2021-07-26,20555,9982,1,0
2021-07-27,27611,11383,0,0
2021-07-28,29430,12176,0,0
2021-07-29,28236,11996,1,0
2021-07-30,31524,10651,1,0
2021-07-31,29521,9082,0,0
2021-08-01,17984,4679,0,0
2021-08-02,25705,9444,2,0
2021-08-03,30309,12544,0,0
2021-08-04,32568,12934,1,0
2021-08-05,29275,13033,0,0
2021-08-06,30395,11710,1,1
2021-08-07,27934,8898,1,0
2021-08-08,15872,4636,1,0
2021-08-09,26906,11659,1,0
2021-08-10,31124,15967,1,1
2021-08-11,32049,16944,0,1
2021-08-12,32521,16556,1,1
2021-08-13,31412,15669,1,0
2021-08-14,30427,13335,1,0
2021-08-15,18288,7409,0,0
2021-08-16,30373,16066,0,1
2021-08-17,35861,20437,2,0
2021-08-18,411,102,0,0
2021-08-19,21591,8782,0,0
2021-08-20,38819,20227,1,0
2021-08-21,38407,15909,0,2
2021-08-22,28505,9102,0,0
2021-08-23,46808,19580,3,1
2021-08-24,59417,23690,1,0
2021-08-25,63453,26521,1,2
2021-08-26,67927,25529,1,0
2021-08-27,67435,24743,0,2
2021-08-28,56884,22417,0,3
2021-08-29,37113,11491,1,0
2021-08-30,54931,23787,3,0
2021-08-31,59336,27517,2,0
2021-09-01,63609,27723,2,1
2021-09-02,65258,25344,0,1
2021-09-03,61963,25926,3,0
2021-09-04,56142,22599,3,1
2021-09-05,27042,12029,0,1
2021-09-06,45332,21837,1,2
2021-09-07,50023,23488,2,0
2021-09-08,48865,18594,3,2
2021-09-09,46560,15639,2,0
2021-09-10,44197,21204,1,3
2021-09-11,39055,23342,1,0
2021-09-12,20677,13478,0,0
2021-09-13,34540,21000,3,0
2021-09-14,39766,22907,5,0
2021-09-15,40039,23243,6,1
2021-09-16,37303,24183,4,1
2021-09-17,33391,27719,8,4
2021-09-18,29339,24652,1,0
2021-09-19,14316,12606,3,0
2021-09-20,24820,25961,4,4
2021-09-21,27799,26617,5,0
2021-09-22,24562,25596,2,2
2021-09-23,21265,28580,3,0
2021-09-24,19167,31841,2,4
2021-09-25,19546,32342,2,0
2021-09-26,8280,16633,0,0
2021-09-27,12742,28318,2,2
2021-09-28,13626,31295,6,2
2021-09-29,14065,27168,2,1
2021-09-30,14181,32440,4,3
2021-10-01,12408,35532,4,0
2021-10-02,12946,37485,4,1
2021-10-03,7131,20068,2,0
2021-10-04,15009,41259,0,3
2021-10-05,17760,46438,3,3
2021-10-06,19098,51714,8,6
2021-10-07,19880,63094,4,7
2021-10-08,18757,67624,2,5
2021-10-09,18459,63837,5,0
2021-10-10,9107,33274,3,0
2021-10-11,15339,54404,5,2
2021-10-12,17680,55811,2,1
2021-10-13,15878,53531,4,4
2021-10-14,15223,53145,2,6
2021-10-15,14120,55825,3,5
2021-10-16,39717,91742,11,16
2021-10-17,6289,23505,2,0
2021-10-18,10069,32895,6,2
2021-10-19,10521,32544,1,5
2021-10-20,10527,32862,6,3
2021-10-21,10168,31484,20,13
2021-10-22,11528,33549,35,9
2021-10-23,11908,30832,19,5
2021-10-24,5377,13739,3,2
2021-10-25,3534,7205,2,2
2021-10-26,10938,31405,78,22
2021-10-27,10953,28480,102,3
2021-10-28,12888,32450,194,8
2021-10-29,11147,32087,218,6
2021-10-30,10818,32109,104,4
2021-10-31,4901,15373,15,1
2021-11-01,7235,20407,208,3
2021-11-02,7625,21490,279,10
2021-11-03,6806,20578,325,4
2021-11-04,6667,19670,405,6
2021-11-05,6489,21671,397,5
2021-11-06,7453,26616,135,3
2021-11-07,3290,11038,38,3
2021-11-08,5200,16293,324,7
2021-11-09,5949,16497,451,7
2021-11-10,6124,16088,484,6
2021-11-11,6439,16665,502,16
2021-11-12,6424,16850,398,17
2021-11-13,7249,20043,168,6
2021-11-14,4672,10019,40,9
2021-11-15,7820,13754,448,7
2021-11-16,6725,14506,478,17
2021-11-17,6266,14311,511,17
2021-11-18,6745,14163,533,13
2021-11-19,6857,15865,517,22
2021-11-20,6062,15615,161,18
2021-11-21,3111,6790,45,117
2021-11-22,4831,10555,441,173
2021-11-23,6603,12501,504,149
2021-11-24,6653,12146,563,243
2021-11-25,6443,11891,577,281
2021-11-26,5746,12300,716,4458
2021-11-27,6432,14548,260,4451
2021-11-28,3711,8087,90,2250
2021-11-29,6262,11957,733,22864
2021-11-30,7570,14451,646,19159
2021-12-01,7949,14377,685,17356
2021-12-02,8719,16790,659,13963
2021-12-03,7455,17475,677,13962
2021-12-04,5683,14079,201,7377
2021-12-05,2740,6772,83,2399
2021-12-06,4621,10720,429,9527
2021-12-07,4424,10209,521,9228
2021-12-08,3822,9432,579,9440
2021-12-09,3397,9262,588,8631
2021-12-10,2895,9291,545,8404
2021-12-11,2773,8533,181,4765
2021-12-12,1189,4271,62,2006
2021-12-13,2424,6901,538,8964
2021-12-14,2496,7906,607,9642
2021-12-15,2443,8217,604,9695
2021-12-16,2449,8353,646,10150
2021-12-17,2059,7634,691,11213
2021-12-18,1755,6666,177,6984
2021-12-19,787,3378,65,3027
2021-12-20,1870,6305,505,11867
2021-12-21,1753,7293,656,12256
2021-12-22,1579,7315,675,13614
2021-12-23,1403,7171,479,12407
2021-12-24,706,4477,166,8207
2021-12-25,5,52,1,50
2021-12-26,98,741,3,912
2021-12-27,200,1563,18,2382
2021-12-28,276,1918,28,2928
2021-12-29,1136,6643,224,15986
2021-12-30,958,4924,218,17355
2021-12-31,667,3537,124,13375
2022-01-01,55,357,7,1034
2022-01-02,135,624,7,2237
2022-01-03,364,1316,20,4510
2022-01-04,404,1413,18,5332
2022-01-05,1299,4627,241,41642
2022-01-06,1367,4105,263,44082
2022-01-07,1287,3948,247,45106
2022-01-08,755,2361,81,21956
2022-01-09,462,1386,28,10807
2022-01-10,1400,4001,281,48403
2022-01-11,1508,3837,298,46749
2022-01-12,1447,3856,249,42587
2022-01-13,1422,3599,241,42141
2022-01-14,1351,3351,253,41281
2022-01-15,838,1949,124,22350
2022-01-16,453,1091,59,9657
2022-01-17,1270,2486,195,37490
2022-01-18,1233,2334,204,39419
2022-01-19,1276,2467,255,36762
2022-01-20,1206,2327,253,38327
2022-01-21,1133,2184,241,42733
2022-01-22,698,1427,93,28410
2022-01-23,530,857,57,21341
2022-01-24,1243,1895,237,57104
2022-01-25,1487,2194,313,57404
2022-01-26,1437,2339,326,51420
2022-01-27,1324,2337,228,47357
2022-01-28,1257,2223,287,46608
2022-01-29,772,1301,117,30262
2022-01-30,403,711,39,13391
2022-01-31,719,1150,112,22609
2022-02-01,1224,2260,158,38716
2022-02-02,1119,2037,171,36505
2022-02-03,889,1838,181,46389
2022-02-04,888,1796,146,67243
2022-02-05,563,1101,111,49113
2022-02-06,288,517,17,24978
2022-02-07,263,475,14,18688
2022-02-08,818,1781,125,60793
2022-02-09,825,1587,156,56740
2022-02-10,705,1551,125,50787
2022-02-11,673,1523,173,57442
2022-02-12,555,1153,345,49694
2022-02-13,242,506,102,20767
2022-02-14,584,1240,105,47650
2022-02-15,660,1406,198,46156
