DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Population,At least partially vaccinated uptake per 1000 people,Fully vaccinated uptake per 1000 people
Counties Manukau,Asian,30-34,Male,9389,9323,8477,1108,1100
Counties Manukau,Asian,30-34,Unknown/Other,62,62,20,3100,3100
Counties Manukau,Asian,35-39,Female,8180,8118,8190,999,991
Counties Manukau,Asian,35-39,Male,8304,8255,7504,1107,1100
Counties Manukau,Asian,35-39,Unknown/Other,37,37,11,3364,3364
Counties Manukau,Asian,40-44,Female,6219,6185,5748,1082,1076
Counties Manukau,Asian,40-44,Male,6569,6534,5549,1184,1178
Counties Manukau,Asian,40-44,Unknown/Other,42,42,7,6000,6000
Counties Manukau,Asian,45-49,Female,4734,4708,4617,1025,1020
Counties Manukau,Asian,45-49,Male,4821,4791,4515,1068,1061
Counties Manukau,Asian,50-54,Female,4237,4207,4225,1003,996
Counties Manukau,Asian,50-54,Male,4011,3992,3865,1038,1033
Counties Manukau,Asian,50-54,Unknown/Other,15,14,5,3000,2800
Counties Manukau,Asian,55-59,Female,3953,3926,4152,952,946
Counties Manukau,Asian,55-59,Male,3779,3756,3697,1022,1016
Counties Manukau,Asian,55-59,Unknown/Other,7,7,6,1167,1167
Counties Manukau,Asian,60-64,Female,3570,3546,3874,922,915
Counties Manukau,Asian,60-64,Male,3121,3106,3344,933,929
Counties Manukau,Asian,65-69,Female,3112,3094,3318,938,932
Counties Manukau,Asian,65-69,Male,2785,2772,2937,948,944
Counties Manukau,Asian,70-74,Female,2060,2040,2050,1005,995
Counties Manukau,Asian,70-74,Male,1958,1949,2012,973,969
Counties Manukau,Asian,75-79,Female,1185,1175,1251,947,939
Counties Manukau,Asian,75-79,Male,1067,1061,1091,978,973
Counties Manukau,Asian,80-84,Female,719,709,773,930,917
Counties Manukau,Asian,80-84,Male,638,631,728,876,867
Counties Manukau,Asian,85-89,Female,380,374,363,1047,1030
Counties Manukau,Asian,85-89,Male,290,284,284,1021,1000
Counties Manukau,Asian,90+,Female,137,135,131,1046,1031
Counties Manukau,Asian,90+,Male,99,97,91,1088,1066
Counties Manukau,European or Other,12-17,Female,6373,6217,6762,942,919
Counties Manukau,European or Other,12-17,Male,6741,6566,7204,936,911
Counties Manukau,European or Other,18-24,Female,6540,6497,7171,912,906
Counties Manukau,European or Other,18-24,Male,7334,7230,7649,959,945
Counties Manukau,European or Other,18-24,Unknown/Other,11,11,7,1571,1571
Counties Manukau,European or Other,25-29,Female,4995,4947,5988,834,826
Counties Manukau,European or Other,25-29,Male,4987,4907,5529,902,888
Counties Manukau,European or Other,25-29,Unknown/Other,8,7,7,1143,1000
Counties Manukau,European or Other,30-34,Female,5411,5338,5982,905,892
Counties Manukau,European or Other,30-34,Male,5418,5320,5657,958,940
Counties Manukau,European or Other,30-34,Unknown/Other,8,8,9,889,889
Counties Manukau,European or Other,35-39,Female,5335,5274,5899,904,894
Counties Manukau,European or Other,35-39,Male,5185,5108,5686,912,898
Counties Manukau,European or Other,35-39,Unknown/Other,15,15,7,2143,2143
Counties Manukau,European or Other,40-44,Female,5383,5324,6042,891,881
Counties Manukau,European or Other,40-44,Male,5367,5303,5778,929,918
Counties Manukau,European or Other,45-49,Female,6236,6193,7292,855,849
Counties Manukau,European or Other,45-49,Male,6167,6100,7241,852,842
Counties Manukau,European or Other,50-54,Female,6897,6836,7359,937,929
Counties Manukau,European or Other,50-54,Male,7155,7077,7602,941,931
Counties Manukau,European or Other,55-59,Female,6574,6528,7252,907,900
Counties Manukau,European or Other,55-59,Male,7125,7075,7763,918,911
Counties Manukau,European or Other,60-64,Female,6172,6117,6372,969,960
Counties Manukau,European or Other,60-64,Male,6486,6441,6741,962,955
Counties Manukau,European or Other,65-69,Female,5225,5204,5457,957,954
Counties Manukau,European or Other,65-69,Male,5230,5198,5437,962,956
Counties Manukau,European or Other,70-74,Female,4847,4826,5098,951,947
Counties Manukau,European or Other,70-74,Male,4767,4744,5007,952,947
Counties Manukau,European or Other,75-79,Female,3895,3884,3948,987,984
Counties Manukau,European or Other,75-79,Male,3610,3586,3597,1004,997
Counties Manukau,European or Other,80-84,Female,3015,2991,2814,1071,1063
Counties Manukau,European or Other,80-84,Male,2454,2434,2294,1070,1061
Counties Manukau,European or Other,85-89,Female,1758,1733,1762,998,984
Counties Manukau,European or Other,85-89,Male,1273,1257,1223,1041,1028
Counties Manukau,European or Other,90+,Female,1242,1212,1182,1051,1025
Counties Manukau,European or Other,90+,Male,696,681,640,1088,1064
Counties Manukau,Maori,12-17,Female,4490,4171,4877,921,855
Counties Manukau,Maori,12-17,Male,4592,4227,5148,892,821
Counties Manukau,Maori,18-24,Female,4653,4372,5574,835,784
Counties Manukau,Maori,18-24,Male,4644,4277,5135,904,833
Counties Manukau,Maori,25-29,Female,3275,3093,4029,813,768
Counties Manukau,Maori,25-29,Male,2795,2614,3278,853,797
Counties Manukau,Maori,30-34,Female,3012,2848,3437,876,829
Counties Manukau,Maori,30-34,Male,2460,2295,2767,889,829
Counties Manukau,Maori,35-39,Female,2263,2182,2571,880,849
Counties Manukau,Maori,35-39,Male,1794,1697,2039,880,832
Counties Manukau,Maori,40-44,Female,2132,2039,2411,884,846
Counties Manukau,Maori,40-44,Male,1734,1651,1943,892,850
Counties Manukau,Maori,45-49,Female,2200,2130,2559,860,832
Counties Manukau,Maori,45-49,Male,1802,1741,2171,830,802
Counties Manukau,Maori,50-54,Female,2307,2254,2443,944,923
Counties Manukau,Maori,50-54,Male,1900,1840,2024,939,909
Counties Manukau,Maori,55-59,Female,1936,1899,2128,910,892
Counties Manukau,Maori,55-59,Male,1698,1667,1799,944,927
Counties Manukau,Maori,60-64,Female,1550,1533,1579,982,971
Counties Manukau,Maori,60-64,Male,1271,1250,1260,1009,992
Counties Manukau,Maori,65-69,Female,1081,1069,1076,1005,993
Counties Manukau,Maori,65-69,Male,831,826,829,1002,996
Counties Manukau,Maori,70-74,Female,716,711,681,1051,1044
Counties Manukau,Maori,70-74,Male,535,527,516,1037,1021
Counties Manukau,Maori,75-79,Female,384,378,399,962,947
Counties Manukau,Maori,75-79,Male,305,303,273,1117,1110
Counties Manukau,Maori,80-84,Female,240,235,233,1030,1009
Counties Manukau,Maori,80-84,Male,148,144,150,987,960
Counties Manukau,Maori,85-89,Female,90,88,89,1011,989
Counties Manukau,Maori,85-89,Male,50,48,39,1282,1231
Counties Manukau,Maori,90+,Female,31,31,26,1192,1192
Counties Manukau,Maori,90+,Male,10,10,9,1111,1111
Counties Manukau,Pacific Peoples,12-17,Female,7683,7341,8090,950,907
Counties Manukau,Pacific Peoples,12-17,Male,7656,7312,8309,921,880
Counties Manukau,Pacific Peoples,18-24,Female,9136,8902,9987,915,891
Counties Manukau,Pacific Peoples,18-24,Male,8762,8336,9348,937,892
Counties Manukau,Pacific Peoples,18-24,Unknown/Other,32,30,6,5333,5000
Counties Manukau,Pacific Peoples,25-29,Female,5969,5792,6800,878,852
Counties Manukau,Pacific Peoples,25-29,Male,5622,5367,6045,930,888
Counties Manukau,Pacific Peoples,30-34,Female,5217,5094,5627,927,905
Counties Manukau,Pacific Peoples,30-34,Male,4909,4714,5160,951,914
Counties Manukau,Pacific Peoples,35-39,Female,4535,4446,4921,922,903
Counties Manukau,Pacific Peoples,35-39,Male,4294,4163,4562,941,913
Counties Manukau,Pacific Peoples,35-39,Unknown/Other,7,7,5,1400,1400
Counties Manukau,Pacific Peoples,40-44,Female,4166,4101,4420,943,928
Counties Manukau,Pacific Peoples,40-44,Male,4011,3919,4196,956,934
Counties Manukau,Pacific Peoples,40-44,Unknown/Other,13,13,5,2600,2600
Counties Manukau,Pacific Peoples,45-49,Female,4016,3958,4343,925,911
Counties Manukau,Pacific Peoples,45-49,Male,3646,3576,3965,920,902
Counties Manukau,Pacific Peoples,50-54,Female,4025,3993,4367,922,914
Counties Manukau,Pacific Peoples,50-54,Male,3659,3608,3849,951,937
Counties Manukau,Pacific Peoples,55-59,Female,3557,3508,3639,977,964
Counties Manukau,Pacific Peoples,55-59,Male,3236,3196,3317,976,964
Counties Manukau,Pacific Peoples,60-64,Female,2755,2734,2855,965,958
Counties Manukau,Pacific Peoples,60-64,Male,2464,2445,2475,996,988
Counties Manukau,Pacific Peoples,65-69,Female,2086,2072,2099,994,987
Counties Manukau,Pacific Peoples,65-69,Male,1825,1812,1902,960,953
Counties Manukau,Pacific Peoples,70-74,Female,1515,1497,1539,984,973
Counties Manukau,Pacific Peoples,70-74,Male,1294,1283,1370,945,936
Counties Manukau,Pacific Peoples,75-79,Female,982,963,1005,977,958
Counties Manukau,Pacific Peoples,75-79,Male,760,749,755,1007,992
Counties Manukau,Pacific Peoples,80-84,Female,548,540,547,1002,987
Counties Manukau,Pacific Peoples,80-84,Male,401,396,410,978,966
Counties Manukau,Pacific Peoples,85-89,Female,224,216,277,809,780
Counties Manukau,Pacific Peoples,85-89,Male,128,121,131,977,924
Counties Manukau,Pacific Peoples,90+,Female,104,101,117,889,863
Counties Manukau,Pacific Peoples,90+,Male,36,34,42,857,810
Counties Manukau,Unknown,12-17,Female,64,64,27,2370,2370
Counties Manukau,Unknown,12-17,Male,80,75,20,4000,3750
Counties Manukau,Unknown,18-24,Female,120,118,53,2264,2226
Counties Manukau,Unknown,18-24,Male,152,147,55,2764,2673
Counties Manukau,Unknown,25-29,Female,164,162,57,2877,2842
Counties Manukau,Unknown,25-29,Male,160,149,55,2909,2709
Counties Manukau,Unknown,30-34,Female,157,150,50,3140,3000
Counties Manukau,Unknown,30-34,Male,209,200,72,2903,2778
Counties Manukau,Unknown,30-34,Unknown/Other,11,11,5,2200,2200
Counties Manukau,Unknown,35-39,Female,107,107,43,2488,2488
Counties Manukau,Unknown,35-39,Male,227,219,86,2640,2547
Counties Manukau,Unknown,40-44,Female,93,92,70,1329,1314
Counties Manukau,Unknown,40-44,Male,236,230,109,2165,2110
Counties Manukau,Unknown,45-49,Female,87,85,40,2175,2125
Counties Manukau,Unknown,45-49,Male,226,213,134,1687,1590
Counties Manukau,Unknown,50-54,Female,72,72,40,1800,1800
Counties Manukau,Unknown,50-54,Male,228,223,163,1399,1368
Counties Manukau,Unknown,55-59,Female,69,65,41,1683,1585
Counties Manukau,Unknown,55-59,Male,245,236,183,1339,1290
Counties Manukau,Unknown,60-64,Female,73,71,35,2086,2029
Counties Manukau,Unknown,60-64,Male,213,212,169,1260,1254
Counties Manukau,Unknown,65-69,Female,64,60,38,1684,1579
Counties Manukau,Unknown,65-69,Male,174,170,136,1279,1250
Counties Manukau,Unknown,70-74,Female,66,65,51,1294,1275
Counties Manukau,Unknown,70-74,Male,133,132,107,1243,1234
Counties Manukau,Unknown,75-79,Female,44,43,41,1073,1049
Counties Manukau,Unknown,75-79,Male,69,69,60,1150,1150
Counties Manukau,Unknown,80-84,Female,29,28,20,1450,1400
Counties Manukau,Unknown,80-84,Male,35,35,31,1129,1129
Counties Manukau,Unknown,85-89,Female,29,28,26,1115,1077
Counties Manukau,Unknown,85-89,Male,13,12,12,1083,1000
Counties Manukau,Unknown,90+,Female,12,12,9,1333,1333
Counties Manukau,Unknown,90+,Male,7,7,8,875,875
Hawkes Bay,Asian,12-17,Female,328,319,296,1108,1078
Hawkes Bay,Asian,12-17,Male,342,328,315,1086,1041
Hawkes Bay,Asian,18-24,Female,286,283,244,1172,1160
Hawkes Bay,Asian,18-24,Male,344,338,261,1318,1295
Hawkes Bay,Asian,25-29,Female,474,465,447,1060,1040
Hawkes Bay,Asian,25-29,Male,672,665,446,1507,1491
Hawkes Bay,Asian,25-29,Unknown/Other,31,31,5,6200,6200
Hawkes Bay,Asian,30-34,Female,679,676,576,1179,1174
Hawkes Bay,Asian,30-34,Male,719,709,529,1359,1340
Hawkes Bay,Asian,30-34,Unknown/Other,28,28,6,4667,4667
Hawkes Bay,Asian,35-39,Female,466,459,397,1174,1156
Hawkes Bay,Asian,35-39,Male,593,590,403,1471,1464
Hawkes Bay,Asian,40-44,Female,376,372,354,1062,1051
Hawkes Bay,Asian,40-44,Male,416,413,307,1355,1345
Hawkes Bay,Asian,45-49,Female,297,295,271,1096,1089
Hawkes Bay,Asian,45-49,Male,296,296,211,1403,1403
Hawkes Bay,Asian,50-54,Female,205,204,186,1102,1097
Hawkes Bay,Asian,50-54,Male,175,173,173,1012,1000
Hawkes Bay,Asian,55-59,Female,198,195,181,1094,1077
Hawkes Bay,Asian,55-59,Male,156,156,137,1139,1139
Hawkes Bay,Asian,60-64,Female,152,151,171,889,883
Hawkes Bay,Asian,60-64,Male,109,109,100,1090,1090
Hawkes Bay,Asian,65-69,Female,133,132,130,1023,1015
Hawkes Bay,Asian,65-69,Male,69,68,74,932,919
Hawkes Bay,Asian,70-74,Female,88,88,78,1128,1128
Hawkes Bay,Asian,70-74,Male,55,55,69,797,797
Hawkes Bay,Asian,75-79,Female,40,40,51,784,784
Hawkes Bay,Asian,75-79,Male,42,42,44,955,955
Hawkes Bay,Asian,80-84,Female,42,42,37,1135,1135
Hawkes Bay,Asian,80-84,Male,24,24,26,923,923
Hawkes Bay,Asian,85-89,Female,17,16,16,1062,1000
Hawkes Bay,Asian,85-89,Male,20,20,20,1000,1000
Hawkes Bay,European or Other,12-17,Female,3642,3514,3854,945,912
Hawkes Bay,European or Other,12-17,Male,3713,3571,3951,940,904
Hawkes Bay,European or Other,18-24,Female,3150,3104,3344,942,928
Hawkes Bay,European or Other,18-24,Male,3494,3393,3686,948,921
Hawkes Bay,European or Other,25-29,Female,2443,2395,2883,847,831
Hawkes Bay,European or Other,25-29,Male,2406,2336,2705,889,864
Hawkes Bay,European or Other,25-29,Unknown/Other,5,5,8,625,625
Hawkes Bay,European or Other,30-34,Female,2833,2768,2972,953,931
Hawkes Bay,European or Other,30-34,Male,2709,2622,2765,980,948
Hawkes Bay,European or Other,35-39,Female,2633,2585,3004,876,861
Hawkes Bay,European or Other,35-39,Male,2518,2441,2739,919,891
Hawkes Bay,European or Other,40-44,Female,2934,2883,3313,886,870
Hawkes Bay,European or Other,40-44,Male,2657,2609,2987,890,873
Hawkes Bay,European or Other,45-49,Female,3517,3477,4128,852,842
Hawkes Bay,European or Other,45-49,Male,3248,3197,3702,877,864
Hawkes Bay,European or Other,50-54,Female,4020,3982,4096,981,972
Hawkes Bay,European or Other,50-54,Male,3652,3603,3928,930,917
Hawkes Bay,European or Other,55-59,Female,4092,4056,4612,887,879
Hawkes Bay,European or Other,55-59,Male,3832,3799,4301,891,883
Hawkes Bay,European or Other,60-64,Female,4227,4193,4361,969,961
Hawkes Bay,European or Other,60-64,Male,4076,4050,4125,988,982
Hawkes Bay,European or Other,65-69,Female,3951,3926,4174,947,941
Hawkes Bay,European or Other,65-69,Male,3644,3626,3822,953,949
Hawkes Bay,European or Other,70-74,Female,3863,3841,3942,980,974
Hawkes Bay,European or Other,70-74,Male,3612,3600,3734,967,964
Hawkes Bay,European or Other,75-79,Female,2921,2905,2792,1046,1040
Hawkes Bay,European or Other,75-79,Male,2695,2686,2604,1035,1031
Hawkes Bay,European or Other,80-84,Female,2133,2119,1961,1088,1081
Hawkes Bay,European or Other,80-84,Male,1765,1751,1636,1079,1070
Hawkes Bay,European or Other,85-89,Female,1254,1243,1242,1010,1001
Hawkes Bay,European or Other,85-89,Male,932,917,871,1070,1053
Hawkes Bay,European or Other,90+,Female,845,824,791,1068,1042
Hawkes Bay,European or Other,90+,Male,473,466,437,1082,1066
Hawkes Bay,Maori,12-17,Female,2460,2273,2710,908,839
Hawkes Bay,Maori,12-17,Male,2342,2113,2616,895,808
Hawkes Bay,Maori,18-24,Female,2254,2073,2651,850,782
Hawkes Bay,Maori,18-24,Male,2225,2013,2534,878,794
Hawkes Bay,Maori,25-29,Female,1477,1360,1795,823,758
Hawkes Bay,Maori,25-29,Male,1392,1272,1624,857,783
Hawkes Bay,Maori,30-34,Female,1445,1353,1641,881,824
Hawkes Bay,Maori,30-34,Male,1186,1074,1348,880,797
Hawkes Bay,Maori,35-39,Female,1143,1080,1339,854,807
Hawkes Bay,Maori,35-39,Male,1012,942,1108,913,850
Hawkes Bay,Maori,40-44,Female,1117,1063,1278,874,832
Hawkes Bay,Maori,40-44,Male,980,927,1064,921,871
Hawkes Bay,Maori,45-49,Female,1227,1182,1434,856,824
Hawkes Bay,Maori,45-49,Male,989,944,1193,829,791
Hawkes Bay,Maori,50-54,Female,1211,1170,1289,939,908
Hawkes Bay,Maori,50-54,Male,964,922,1005,959,917
Hawkes Bay,Maori,55-59,Female,1125,1104,1266,889,872
Hawkes Bay,Maori,55-59,Male,933,915,1050,889,871
Hawkes Bay,Maori,60-64,Female,1026,1012,1000,1026,1012
Hawkes Bay,Maori,60-64,Male,861,847,850,1013,996
Hawkes Bay,Maori,65-69,Female,753,745,749,1005,995
Hawkes Bay,Maori,65-69,Male,613,603,621,987,971
Hawkes Bay,Maori,70-74,Female,536,533,523,1025,1019
Hawkes Bay,Maori,70-74,Male,460,457,404,1139,1131
Hawkes Bay,Maori,75-79,Female,306,303,286,1070,1059
Hawkes Bay,Maori,75-79,Male,205,200,219,936,913
Hawkes Bay,Maori,80-84,Female,157,154,183,858,842
Hawkes Bay,Maori,80-84,Male,136,134,114,1193,1175
Hawkes Bay,Maori,85-89,Female,87,86,89,978,966
Hawkes Bay,Maori,85-89,Male,43,41,49,878,837
Hawkes Bay,Maori,90+,Female,25,24,17,1471,1412
Hawkes Bay,Maori,90+,Male,10,10,9,1111,1111
Hawkes Bay,Pacific Peoples,12-17,Female,361,339,365,989,929
Hawkes Bay,Pacific Peoples,12-17,Male,348,322,362,961,890
Hawkes Bay,Pacific Peoples,18-24,Female,355,334,394,901,848
Hawkes Bay,Pacific Peoples,18-24,Male,732,712,461,1588,1544
Hawkes Bay,Pacific Peoples,25-29,Female,280,263,261,1073,1008
Hawkes Bay,Pacific Peoples,25-29,Male,765,742,311,2460,2386
Hawkes Bay,Pacific Peoples,30-34,Female,237,230,239,992,962
Hawkes Bay,Pacific Peoples,30-34,Male,698,674,278,2511,2424
Hawkes Bay,Pacific Peoples,35-39,Female,207,200,190,1089,1053
Hawkes Bay,Pacific Peoples,35-39,Male,541,530,257,2105,2062
Hawkes Bay,Pacific Peoples,40-44,Female,183,175,167,1096,1048
Hawkes Bay,Pacific Peoples,40-44,Male,404,395,207,1952,1908
Hawkes Bay,Pacific Peoples,45-49,Female,172,167,162,1062,1031
Hawkes Bay,Pacific Peoples,45-49,Male,293,288,190,1542,1516
Hawkes Bay,Pacific Peoples,50-54,Female,162,159,174,931,914
Hawkes Bay,Pacific Peoples,50-54,Male,200,198,167,1198,1186
Hawkes Bay,Pacific Peoples,55-59,Female,131,129,124,1056,1040
Hawkes Bay,Pacific Peoples,55-59,Male,133,126,118,1127,1068
Hawkes Bay,Pacific Peoples,60-64,Female,96,95,99,970,960
Hawkes Bay,Pacific Peoples,60-64,Male,113,113,119,950,950
Hawkes Bay,Pacific Peoples,65-69,Female,80,76,78,1026,974
Hawkes Bay,Pacific Peoples,65-69,Male,83,83,73,1137,1137
Hawkes Bay,Pacific Peoples,70-74,Female,47,44,54,870,815
Hawkes Bay,Pacific Peoples,70-74,Male,57,55,58,983,948
Hawkes Bay,Pacific Peoples,75-79,Female,31,31,27,1148,1148
Hawkes Bay,Pacific Peoples,75-79,Male,19,17,24,792,708
Hawkes Bay,Pacific Peoples,80-84,Female,14,14,21,667,667
Hawkes Bay,Pacific Peoples,80-84,Male,13,13,12,1083,1083
Hawkes Bay,Pacific Peoples,85-89,Female,12,12,14,857,857
Hawkes Bay,Pacific Peoples,85-89,Male,8,8,6,1333,1333
Hawkes Bay,Unknown,12-17,Female,20,19,9,2222,2111
Hawkes Bay,Unknown,12-17,Male,21,21,6,3500,3500
Hawkes Bay,Unknown,25-29,Female,54,50,8,6750,6250
Hawkes Bay,Unknown,25-29,Male,90,81,15,6000,5400
Hawkes Bay,Unknown,30-34,Female,56,56,11,5091,5091
Hawkes Bay,Unknown,30-34,Male,115,106,17,6765,6235
Hawkes Bay,Unknown,35-39,Female,36,34,13,2769,2615
Hawkes Bay,Unknown,35-39,Male,101,94,19,5316,4947
Hawkes Bay,Unknown,40-44,Female,34,34,5,6800,6800
Hawkes Bay,Unknown,40-44,Male,94,85,29,3241,2931
Hawkes Bay,Unknown,45-49,Female,20,20,8,2500,2500
Hawkes Bay,Unknown,45-49,Male,79,75,35,2257,2143
Hawkes Bay,Unknown,50-54,Female,23,21,10,2300,2100
Hawkes Bay,Unknown,50-54,Male,73,68,28,2607,2429
Hawkes Bay,Unknown,55-59,Female,22,22,18,1222,1222
Hawkes Bay,Unknown,55-59,Male,54,52,25,2160,2080
Hawkes Bay,Unknown,60-64,Female,15,15,13,1154,1154
Hawkes Bay,Unknown,60-64,Male,48,47,23,2087,2043
Hawkes Bay,Unknown,65-69,Female,21,21,20,1050,1050
Hawkes Bay,Unknown,65-69,Male,40,39,37,1081,1054
Hawkes Bay,Unknown,70-74,Female,21,21,14,1500,1500
Hawkes Bay,Unknown,70-74,Male,35,34,22,1591,1545
Hawkes Bay,Unknown,75-79,Male,9,9,10,900,900
Hutt Valley,Asian,12-17,Female,718,702,654,1098,1073
Hutt Valley,Asian,12-17,Male,689,666,634,1087,1050
Hutt Valley,Asian,18-24,Female,645,642,597,1080,1075
Hutt Valley,Asian,18-24,Male,778,772,690,1128,1119
Hutt Valley,Asian,25-29,Female,920,918,951,967,965
Hutt Valley,Asian,25-29,Male,1144,1141,935,1224,1220
Hutt Valley,Asian,30-34,Female,1499,1490,1442,1040,1033
Hutt Valley,Asian,30-34,Male,1348,1338,1146,1176,1168
Hutt Valley,Asian,35-39,Female,1278,1271,1214,1053,1047
Hutt Valley,Asian,35-39,Male,1349,1343,1204,1120,1115
Hutt Valley,Asian,40-44,Female,885,879,806,1098,1091
Hutt Valley,Asian,40-44,Male,919,914,768,1197,1190
Hutt Valley,Asian,45-49,Female,680,672,682,997,985
Hutt Valley,Asian,45-49,Male,637,635,585,1089,1085
Hutt Valley,Asian,50-54,Female,579,575,566,1023,1016
Hutt Valley,Asian,50-54,Male,532,529,464,1147,1140
Hutt Valley,Asian,55-59,Female,523,520,555,942,937
Hutt Valley,Asian,55-59,Male,395,394,388,1018,1015
Hutt Valley,Asian,60-64,Female,478,474,504,948,940
Hutt Valley,Asian,60-64,Male,335,334,387,866,863
Hutt Valley,Asian,65-69,Female,422,419,439,961,954
Hutt Valley,Asian,65-69,Male,343,340,339,1012,1003
Hutt Valley,Asian,70-74,Female,282,281,261,1080,1077
Hutt Valley,Asian,70-74,Male,226,226,229,987,987
Hutt Valley,Asian,75-79,Female,143,140,154,929,909
Hutt Valley,Asian,75-79,Male,128,128,126,1016,1016
Hutt Valley,Asian,80-84,Female,120,116,119,1008,975
Hutt Valley,Asian,80-84,Male,97,93,90,1078,1033
Hutt Valley,Asian,85-89,Female,65,65,56,1161,1161
Hutt Valley,Asian,85-89,Male,46,44,46,1000,957
Hutt Valley,Asian,90+,Female,28,28,23,1217,1217
Hutt Valley,Asian,90+,Male,17,17,12,1417,1417
Hutt Valley,European or Other,12-17,Female,3025,2949,3077,983,958
Hutt Valley,European or Other,12-17,Male,3180,3101,3309,961,937
Hutt Valley,European or Other,12-17,Unknown/Other,7,7,6,1167,1167
Hutt Valley,European or Other,18-24,Female,3007,2970,3337,901,890
Hutt Valley,European or Other,18-24,Male,3377,3326,3482,970,955
Hutt Valley,European or Other,18-24,Unknown/Other,13,13,9,1444,1444
Hutt Valley,European or Other,25-29,Female,2636,2607,3001,878,869
Hutt Valley,European or Other,25-29,Male,2553,2504,2823,904,887
Hutt Valley,European or Other,30-34,Female,3120,3083,3348,932,921
Hutt Valley,European or Other,30-34,Male,2878,2828,3142,916,900
Hutt Valley,European or Other,35-39,Female,3034,2999,3223,941,930
Hutt Valley,European or Other,35-39,Male,2855,2805,2985,956,940
Hutt Valley,European or Other,40-44,Female,3015,3000,3212,939,934
Hutt Valley,European or Other,40-44,Male,2894,2855,2968,975,962
Hutt Valley,European or Other,45-49,Female,3171,3145,3631,873,866
Hutt Valley,European or Other,45-49,Male,3157,3128,3477,908,900
Hutt Valley,European or Other,50-54,Female,3407,3384,3544,961,955
Hutt Valley,European or Other,50-54,Male,3466,3432,3593,965,955
Hutt Valley,European or Other,55-59,Female,3263,3249,3580,911,908
Hutt Valley,European or Other,55-59,Male,3205,3185,3530,908,902
Hutt Valley,European or Other,60-64,Female,3193,3179,3229,989,985
Hutt Valley,European or Other,60-64,Male,3248,3215,3284,989,979
Hutt Valley,European or Other,65-69,Female,2492,2482,2505,995,991
Hutt Valley,European or Other,65-69,Male,2516,2505,2504,1005,1000
Hutt Valley,European or Other,70-74,Female,2313,2301,2458,941,936
Hutt Valley,European or Other,70-74,Male,2195,2187,2241,979,976
Hutt Valley,European or Other,75-79,Female,1884,1867,1873,1006,997
Hutt Valley,European or Other,75-79,Male,1545,1537,1605,963,958
Hutt Valley,European or Other,80-84,Female,1503,1493,1396,1077,1069
Hutt Valley,European or Other,80-84,Male,1152,1145,1027,1122,1115
Hutt Valley,European or Other,85-89,Female,895,879,914,979,962
Hutt Valley,European or Other,85-89,Male,592,579,598,990,968
Hutt Valley,European or Other,90+,Female,630,615,579,1088,1062
Hutt Valley,European or Other,90+,Male,342,330,274,1248,1204
Hutt Valley,Maori,12-17,Female,1193,1117,1294,922,863
Hutt Valley,Maori,12-17,Male,1359,1244,1437,946,866
Hutt Valley,Maori,18-24,Female,1299,1233,1498,867,823
Hutt Valley,Maori,18-24,Male,1424,1328,1525,934,871
Hutt Valley,Maori,25-29,Female,930,894,1086,856,823
Hutt Valley,Maori,25-29,Male,889,826,979,908,844
Hutt Valley,Maori,30-34,Female,835,798,942,886,847
Hutt Valley,Maori,30-34,Male,867,815,935,927,872
Hutt Valley,Maori,35-39,Female,758,737,819,926,900
Hutt Valley,Maori,35-39,Male,663,629,695,954,905
Hutt Valley,Maori,40-44,Female,674,650,755,893,861
Hutt Valley,Maori,40-44,Male,659,622,695,948,895
Hutt Valley,Maori,45-49,Female,715,691,791,904,874
Hutt Valley,Maori,45-49,Male,621,597,676,919,883
Hutt Valley,Maori,50-54,Female,699,688,718,974,958
Hutt Valley,Maori,50-54,Male,603,584,592,1019,986
Hutt Valley,Maori,55-59,Female,566,563,626,904,899
Hutt Valley,Maori,55-59,Male,557,548,589,946,930
Hutt Valley,Maori,60-64,Female,531,525,547,971,960
Hutt Valley,Maori,60-64,Male,477,474,473,1008,1002
Hutt Valley,Maori,65-69,Female,377,376,342,1102,1099
Hutt Valley,Maori,65-69,Male,299,293,323,926,907
Hutt Valley,Maori,70-74,Female,222,220,202,1099,1089
Hutt Valley,Maori,70-74,Male,213,211,191,1115,1105
Hutt Valley,Maori,75-79,Female,121,119,124,976,960
Hutt Valley,Maori,75-79,Male,109,107,111,982,964
Hutt Valley,Maori,80-84,Female,62,61,59,1051,1034
Hutt Valley,Maori,80-84,Male,56,55,38,1474,1447
Hutt Valley,Maori,85-89,Female,26,25,24,1083,1042
Hutt Valley,Maori,85-89,Male,19,19,15,1267,1267
Hutt Valley,Maori,90+,Female,15,15,9,1667,1667
Hutt Valley,Pacific Peoples,12-17,Female,592,561,569,1040,986
Hutt Valley,Pacific Peoples,12-17,Male,660,637,664,994,959
Hutt Valley,Pacific Peoples,18-24,Female,648,628,721,899,871
Hutt Valley,Pacific Peoples,18-24,Male,688,663,710,969,934
Hutt Valley,Pacific Peoples,25-29,Female,435,420,479,908,877
Hutt Valley,Pacific Peoples,25-29,Male,443,430,480,923,896
Hutt Valley,Pacific Peoples,30-34,Female,428,416,477,897,872
Hutt Valley,Pacific Peoples,30-34,Male,412,400,457,902,875
Hutt Valley,Pacific Peoples,35-39,Female,423,417,453,934,921
