Date,First doses,Second doses,Third primary doses,Boosters
2021-04-29,7526,4958,0,0
2021-04-30,8374,5034,0,0
2021-05-01,3490,1992,0,0
2021-05-02,1624,1921,0,0
2021-05-03,6251,4491,0,0
2021-05-04,8344,5303,0,0
2021-05-05,9209,5559,0,0
2021-05-06,9200,5832,0,0
2021-05-07,10133,6758,0,0
2021-05-08,4402,2856,0,0
2021-05-09,1733,1617,0,0
2021-05-10,6884,5121,0,0
2021-05-11,9223,5902,0,0
2021-05-12,9522,5773,0,0
2021-05-13,9778,6017,0,0
2021-05-14,8957,7118,0,0
2021-05-15,3419,2818,0,0
2021-05-16,2414,1808,0,0
2021-05-17,7294,3758,0,0
2021-05-18,9273,5519,0,0
2021-05-19,9058,6402,1,0
2021-05-20,8727,6753,0,0
2021-05-21,8263,7301,0,0
2021-05-22,4407,3567,0,0
2021-05-23,2265,1544,2,0
2021-05-24,7231,5775,0,0
2021-05-25,9842,7485,0,0
2021-05-26,10958,7769,0,0
2021-05-27,9869,7031,0,0
2021-05-28,10825,9871,0,0
2021-05-29,5941,4296,0,0
2021-05-30,3322,1884,0,0
2021-05-31,8901,5568,1,0
2021-06-01,12019,7926,1,0
2021-06-02,12560,8420,2,0
2021-06-03,14135,9032,2,0
2021-06-04,12097,8357,0,0
2021-06-05,6199,3351,0,0
2021-06-06,3534,1683,0,0
2021-06-07,3937,1373,0,0
2021-06-08,13101,8759,0,0
2021-06-09,7108,4320,1,0
2021-06-10,13937,9477,0,0
2021-06-11,11977,9591,0,0
2021-06-12,7450,4496,0,0
2021-06-13,4404,2907,2,0
2021-06-14,10354,7563,0,0
2021-06-15,13079,9159,1,0
2021-06-16,14400,10033,0,0
2021-06-17,12982,10312,0,0
2021-06-18,11354,9468,0,0
2021-06-19,7378,4911,0,0
2021-06-20,3962,3347,0,0
2021-06-21,9068,8450,0,0
2021-06-22,11442,11291,0,0
2021-06-23,13111,11895,0,0
2021-06-24,11439,13001,0,0
2021-06-25,10019,11721,0,0
2021-06-26,8352,6287,0,0
2021-06-27,3592,3444,0,0
2021-06-28,9927,6459,0,0
2021-06-29,10931,10049,0,0
2021-06-30,12938,9960,0,0
2021-07-01,13106,9858,0,0
2021-07-02,9769,10318,0,0
2021-07-03,7383,5334,0,0
2021-07-04,3490,2926,0,0
2021-07-05,7778,7970,1,0
2021-07-06,9586,11336,0,0
2021-07-07,11281,11876,0,0
2021-07-08,12712,11901,1,0
2021-07-09,11082,10525,0,0
2021-07-10,9324,6489,0,0
2021-07-11,4394,3243,0,0
2021-07-12,9540,8102,0,0
2021-07-13,12068,10491,1,0
2021-07-14,13418,11448,0,0
2021-07-15,12863,10915,1,0
2021-07-16,11939,9923,0,0
2021-07-17,9455,7083,0,0
2021-07-18,5654,3075,0,0
2021-07-19,13154,9190,0,0
2021-07-20,18756,11928,0,1
2021-07-21,20806,13188,0,0
2021-07-22,19836,12523,0,0
2021-07-23,19763,11318,0,0
2021-07-24,17113,7738,0,0
2021-07-25,9051,4932,0,0
2021-07-26,20555,9983,1,0
2021-07-27,27611,11383,0,0
2021-07-28,29426,12178,0,0
2021-07-29,28236,11996,0,0
2021-07-30,31520,10652,1,0
2021-07-31,29515,9085,1,0
2021-08-01,17980,4678,0,0
2021-08-02,25702,9444,3,0
2021-08-03,30303,12545,0,0
2021-08-04,32557,12939,1,0
2021-08-05,29268,13034,0,0
2021-08-06,30390,11711,1,1
2021-08-07,27931,8901,1,0
2021-08-08,15871,4637,1,0
2021-08-09,26899,11661,1,0
2021-08-10,31118,15966,1,1
2021-08-11,32047,16943,1,0
2021-08-12,32504,16558,1,0
2021-08-13,31405,15667,1,0
2021-08-14,30425,13336,1,0
2021-08-15,18287,7408,0,0
2021-08-16,30369,16065,0,1
2021-08-17,35857,20439,2,0
2021-08-18,411,102,0,0
2021-08-19,21590,8783,0,0
2021-08-20,38815,20231,0,0
2021-08-21,38395,15909,1,2
2021-08-22,28494,9102,1,0
2021-08-23,46790,19582,3,1
2021-08-24,59415,23689,2,0
2021-08-25,63440,26519,2,2
2021-08-26,67918,25533,1,0
2021-08-27,67406,24747,1,2
2021-08-28,56875,22419,0,4
2021-08-29,37106,11490,1,0
2021-08-30,54928,23786,3,0
2021-08-31,59339,27515,4,0
2021-09-01,63599,27730,2,1
2021-09-02,65253,25347,0,1
2021-09-03,61966,25926,1,0
2021-09-04,56146,22603,3,1
2021-09-05,27041,12029,0,1
2021-09-06,45329,21841,0,2
2021-09-07,50024,23488,3,0
2021-09-08,48861,18595,3,2
2021-09-09,46552,15640,2,0
2021-09-10,44189,21207,2,5
2021-09-11,39052,23343,1,0
2021-09-12,20674,13478,0,0
2021-09-13,34540,20998,3,2
2021-09-14,39760,22907,5,1
2021-09-15,40025,23248,7,2
2021-09-16,37291,24186,8,1
2021-09-17,33384,27728,9,5
2021-09-18,29336,24653,0,1
2021-09-19,14312,12608,4,0
2021-09-20,24801,25963,4,5
2021-09-21,27799,26625,5,4
2021-09-22,24560,25598,3,2
2021-09-23,21261,28584,3,0
2021-09-24,19164,31842,1,5
2021-09-25,19531,32349,1,0
2021-09-26,8281,16632,1,0
2021-09-27,12741,28314,3,2
2021-09-28,13621,31299,6,4
2021-09-29,14058,27169,2,1
2021-09-30,14172,32445,4,4
2021-10-01,12404,35530,4,1
2021-10-02,12936,37491,3,2
2021-10-03,7132,20071,2,0
2021-10-04,15002,41264,2,4
2021-10-05,17755,46438,3,3
2021-10-06,19092,51722,8,7
2021-10-07,19867,63101,4,7
2021-10-08,18749,67632,3,7
2021-10-09,18458,63844,3,4
2021-10-10,9102,33279,3,1
2021-10-11,15336,54407,4,4
2021-10-12,17679,55817,2,1
2021-10-13,15869,53539,4,5
2021-10-14,15210,53161,3,5
2021-10-15,14113,55833,4,7
2021-10-16,39704,91757,13,20
2021-10-17,6287,23507,1,1
2021-10-18,10065,32897,5,4
2021-10-19,10517,32550,4,5
2021-10-20,10522,32866,9,4
2021-10-21,10163,31490,24,12
2021-10-22,11517,33545,42,15
2021-10-23,11896,30842,24,7
2021-10-24,5373,13746,6,5
2021-10-25,3529,7206,4,4
2021-10-26,10913,31407,103,22
2021-10-27,10915,28482,137,9
2021-10-28,12829,32459,242,11
2021-10-29,11112,32088,258,12
2021-10-30,10802,32114,118,4
2021-10-31,4899,15375,17,2
2021-11-01,7205,20409,232,4
2021-11-02,7590,21496,310,11
2021-11-03,6762,20580,363,8
2021-11-04,6631,19675,428,15
2021-11-05,6447,21673,434,8
2021-11-06,7434,26618,150,6
2021-11-07,3287,11040,38,4
2021-11-08,5170,16296,348,8
2021-11-09,5914,16498,481,14
2021-11-10,6082,16088,524,9
2021-11-11,6397,16664,532,34
2021-11-12,6387,16853,437,18
2021-11-13,7221,20048,188,9
2021-11-14,4670,10020,42,10
2021-11-15,7793,13758,472,16
2021-11-16,6688,14510,506,28
2021-11-17,6225,14309,543,29
2021-11-18,6699,14166,572,21
2021-11-19,6811,15867,550,36
2021-11-20,6050,15625,166,26
2021-11-21,3110,6789,48,118
2021-11-22,4809,10558,446,186
2021-11-23,6573,12503,515,164
2021-11-24,6617,12147,579,269
2021-11-25,6428,11888,580,299
2021-11-26,5746,12300,643,4539
2021-11-27,6426,14551,208,4512
2021-11-28,3713,8089,80,2260
2021-11-29,6251,11955,618,23034
2021-11-30,7573,14454,585,19233
2021-12-01,7938,14358,628,17292
2021-12-02,8709,16767,621,13993
2021-12-03,7450,17451,631,13964
2021-12-04,5679,14067,192,7325
2021-12-05,2738,6762,62,2421
2021-12-06,4619,10713,415,9547
2021-12-07,4415,10205,518,9236
2021-12-08,3817,9431,560,9460
2021-12-09,3395,9253,572,8647
2021-12-10,2896,9286,543,8406
2021-12-11,2771,8524,169,4771
2021-12-12,1190,4263,65,2004
2021-12-13,2422,6899,521,8985
2021-12-14,2497,7901,605,9642
2021-12-15,2442,8217,602,9697
2021-12-16,2447,8348,625,10162
2021-12-17,2055,7635,680,11218
2021-12-18,1756,6665,173,6972
2021-12-19,786,3372,66,3018
2021-12-20,1863,6304,499,11877
2021-12-21,1752,7293,617,12294
2021-12-22,1576,7315,618,13673
2021-12-23,1404,7171,465,12422
2021-12-24,708,4478,161,8217
2021-12-25,5,52,1,51
2021-12-26,99,740,2,914
2021-12-27,199,1562,17,2360
2021-12-28,275,1915,29,2919
2021-12-29,1136,6643,215,15996
2021-12-30,958,4920,214,17357
2021-12-31,666,3539,124,13375
2022-01-01,55,357,7,1019
2022-01-02,134,625,7,2223
2022-01-03,363,1316,23,4500
2022-01-04,404,1414,20,5320
2022-01-05,1297,4626,189,41673
2022-01-06,1362,4105,222,44093
2022-01-07,1287,3951,214,45112
2022-01-08,752,2362,74,21921
2022-01-09,460,1386,24,10793
2022-01-10,1401,4002,236,48415
2022-01-11,1506,3836,271,46755
2022-01-12,1448,3852,216,42621
2022-01-13,1421,3599,224,42159
2022-01-14,1461,3349,232,41283
2022-01-15,930,1952,109,22357
2022-01-16,563,1089,41,9661
2022-01-17,15754,2489,167,37517
2022-01-18,14316,2330,193,39432
2022-01-19,13340,2470,218,36843
2022-01-20,12990,2328,200,38353
2022-01-21,13532,2185,186,42767
2022-01-22,10792,1430,74,28411
2022-01-23,6933,863,49,21292
2022-01-24,15688,1897,176,57134
2022-01-25,16628,2200,249,57394
2022-01-26,15472,2337,242,51507
2022-01-27,14449,2339,196,47390
2022-01-28,14139,2230,214,46683
2022-01-29,9888,1302,87,30299
2022-01-30,4618,711,32,13401
2022-01-31,6542,1150,95,22630
2022-02-01,9888,2262,157,38740
2022-02-02,6858,2042,145,36545
2022-02-03,5408,1838,155,46442
2022-02-04,5334,1793,114,67329
2022-02-05,5374,1108,39,49206
2022-02-06,1995,520,13,25000
2022-02-07,1683,559,11,18707
2022-02-08,3042,1906,103,60836
2022-02-09,2779,1665,98,56833
2022-02-10,2755,1632,99,50838
2022-02-11,3165,1628,97,57620
2022-02-12,4824,1335,34,50160
2022-02-13,1520,545,50,20830
2022-02-14,2055,1363,53,47752
2022-02-15,2391,1562,91,46424
2022-02-16,2364,1501,91,40822
2022-02-17,2302,1411,72,36179
2022-02-18,2858,1519,64,39634
2022-02-19,3719,1258,30,33453
2022-02-20,1349,650,11,15460
2022-02-21,1752,1105,41,27852
2022-02-22,1947,1378,119,25683
2022-02-23,1932,1314,45,24832
2022-02-24,2192,1296,56,25738
2022-02-25,2755,1463,60,31446
2022-02-26,3249,1233,23,28962
2022-02-27,1353,619,7,13744
2022-02-28,1843,963,36,23574
2022-03-01,1838,1095,60,19130
2022-03-02,1808,1151,29,18177
2022-03-03,1497,976,44,15384
2022-03-04,1534,975,27,16411
2022-03-05,2301,1128,21,14735
2022-03-06,750,516,1,5775
2022-03-07,877,923,27,10567
2022-03-08,877,1241,41,9324
2022-03-09,921,1133,36,9103
2022-03-10,907,1056,27,7943
2022-03-11,851,1173,40,8672
2022-03-12,1205,1332,10,7724
2022-03-13,408,751,6,3224
2022-03-14,587,4023,21,6009
2022-03-15,713,4473,27,5510
2022-03-16,790,4643,22,6058
2022-03-17,664,4803,29,5399
2022-03-18,650,6101,25,5609
2022-03-19,772,7999,6,5218
2022-03-20,331,3325,4,2252
2022-03-21,382,4047,18,3796
2022-03-22,404,4445,24,4008
2022-03-23,427,4598,18,3749
2022-03-24,320,4306,18,3031
2022-03-25,336,5659,25,3394
2022-03-26,459,7342,2,2933
2022-03-27,146,2846,1,1103
2022-03-28,178,3111,17,2209
2022-03-29,207,3086,23,2362
2022-03-30,280,2657,25,2142
2022-03-31,267,2845,21,2259
2022-04-01,178,3017,20,2151
2022-04-02,301,4023,7,1981
2022-04-03,117,1543,2,869
2022-04-04,131,1399,23,1751
2022-04-05,182,1430,25,1644
2022-04-06,190,1483,15,1723
2022-04-07,165,1414,20,2286
2022-04-08,161,1758,24,2276
2022-04-09,236,2430,7,2101
2022-04-10,62,927,2,860
2022-04-11,116,976,20,1646
2022-04-12,128,928,26,1717
2022-04-13,109,954,30,1704
2022-04-14,169,1329,31,2186
2022-04-15,12,64,1,72
2022-04-16,71,627,1,828
2022-04-17,18,70,1,119
2022-04-18,9,175,0,237
2022-04-19,135,1222,22,1816
2022-04-20,147,1195,18,1638
2022-04-21,123,1039,16,1555
2022-04-22,130,1153,26,1677
2022-04-23,111,1053,4,1210
2022-04-24,55,488,2,583
2022-04-25,22,152,0,182
2022-04-26,181,1252,23,1751
2022-04-27,149,1253,18,1611
2022-04-28,178,1122,20,1609
2022-04-29,168,1245,24,1654
2022-04-30,134,1199,12,1439
2022-05-01,51,356,0,461
2022-05-02,64,367,17,1215
2022-05-03,89,369,15,1119
2022-05-04,77,358,23,1110
2022-05-05,61,354,23,1139
2022-05-06,88,502,28,1195
2022-05-07,134,729,6,1277
2022-05-08,21,119,2,350
2022-05-09,57,250,25,1035
2022-05-10,53,265,23,1080
2022-05-11,83,357,24,1162
2022-05-12,67,317,38,1027
2022-05-13,67,339,38,1116
2022-05-14,130,598,11,1046
2022-05-15,35,223,3,439
2022-05-16,82,223,26,1011
2022-05-17,86,231,25,945
2022-05-18,63,268,31,898
2022-05-19,88,240,29,889
2022-05-20,68,308,40,880
2022-05-21,100,461,10,876
2022-05-22,33,182,0,300
2022-05-23,56,240,33,827
2022-05-24,114,195,23,840
2022-05-25,77,204,29,928
2022-05-26,152,264,32,812
2022-05-27,91,303,25,1012
2022-05-28,186,694,4,1250
2022-05-29,25,137,0,339
2022-05-30,55,231,21,883
2022-05-31,85,209,37,834
2022-06-01,96,239,51,865
2022-06-02,88,290,35,896
2022-06-03,110,506,34,1012
2022-06-04,77,460,2,762
2022-06-05,14,133,1,319
2022-06-06,17,70,2,166
2022-06-07,88,325,34,968
2022-06-08,81,256,32,946
2022-06-09,73,292,47,875
2022-06-10,79,388,36,965
2022-06-11,142,658,12,1013
2022-06-12,42,236,1,366
2022-06-13,62,329,24,887
2022-06-14,110,327,30,962
2022-06-15,76,345,80,885
2022-06-16,64,311,40,873
2022-06-17,69,479,41,916
2022-06-18,146,732,7,969
2022-06-19,25,282,0,320
2022-06-20,61,286,29,877
2022-06-21,69,329,37,826
2022-06-22,75,313,50,1043
2022-06-23,91,469,29,1221
2022-06-24,27,157,0,309
2022-06-25,117,654,6,910
2022-06-26,34,193,3,311
2022-06-27,73,428,26,1275
2022-06-28,71,321,52,6980
2022-06-29,68,363,33,7174
2022-06-30,79,390,55,6759
2022-07-01,86,404,43,7815
2022-07-02,127,614,9,3518
2022-07-03,50,270,4,1319
2022-07-04,67,290,28,8576
2022-07-05,53,333,33,9312
2022-07-06,77,343,97,12515
2022-07-07,70,309,42,12181
2022-07-08,78,340,59,12863
2022-07-09,84,609,18,6784
2022-07-10,31,275,1,2737
2022-07-11,109,663,52,17567
2022-07-12,112,493,67,14030
