Date,First doses,Second doses,Third primary doses,Boosters
2021-04-28,7305,3673,0,0
2021-04-29,7529,4959,0,0
2021-04-30,8375,5033,0,0
2021-05-01,3491,1992,0,0
2021-05-02,1624,1921,0,0
2021-05-03,6253,4491,0,0
2021-05-04,8344,5304,0,0
2021-05-05,9211,5559,0,0
2021-05-06,9204,5832,0,0
2021-05-07,10134,6758,0,0
2021-05-08,4402,2856,0,0
2021-05-09,1734,1616,0,0
2021-05-10,6884,5121,0,0
2021-05-11,9228,5901,0,0
2021-05-12,9523,5774,1,0
2021-05-13,9778,6018,0,0
2021-05-14,8959,7118,0,0
2021-05-15,3419,2818,0,0
2021-05-16,2415,1807,0,0
2021-05-17,7296,3759,0,0
2021-05-18,9276,5518,0,0
2021-05-19,9056,6403,1,0
2021-05-20,8728,6754,0,1
2021-05-21,8265,7301,0,0
2021-05-22,4408,3567,0,0
2021-05-23,2265,1544,2,0
2021-05-24,7230,5776,0,0
2021-05-25,9840,7483,0,0
2021-05-26,10960,7771,0,0
2021-05-27,9868,7033,0,0
2021-05-28,10825,9880,0,0
2021-05-29,5941,4299,0,0
2021-05-30,3321,1884,0,0
2021-05-31,8901,5569,0,1
2021-06-01,12018,7926,1,0
2021-06-02,12559,8420,1,0
2021-06-03,14135,9036,2,0
2021-06-04,12099,8360,0,0
2021-06-05,6200,3351,0,0
2021-06-06,3535,1684,0,0
2021-06-07,3937,1373,0,0
2021-06-08,13100,8759,0,0
2021-06-09,7112,4319,1,0
2021-06-10,13941,9476,0,0
2021-06-11,11980,9591,0,0
2021-06-12,7449,4496,0,0
2021-06-13,4404,2906,2,0
2021-06-14,10353,7564,0,0
2021-06-15,13079,9160,1,0
2021-06-16,14401,10034,0,0
2021-06-17,12984,10311,0,0
2021-06-18,11359,9464,0,0
2021-06-19,7382,4907,0,0
2021-06-20,3962,3348,0,0
2021-06-21,9068,8450,0,0
2021-06-22,11448,11290,0,0
2021-06-23,13113,11896,0,0
2021-06-24,11440,12999,0,0
2021-06-25,10021,11722,0,0
2021-06-26,8356,6288,0,0
2021-06-27,3592,3445,0,0
2021-06-28,9927,6460,0,0
2021-06-29,10931,10048,0,0
2021-06-30,12941,9959,0,0
2021-07-01,13105,9858,0,0
2021-07-02,9769,10317,0,0
2021-07-03,7387,5333,0,0
2021-07-04,3491,2926,0,0
2021-07-05,7783,7971,0,0
2021-07-06,9591,11336,0,0
2021-07-07,11283,11877,0,0
2021-07-08,12716,11901,1,0
2021-07-09,11085,10524,0,0
2021-07-10,9326,6488,0,0
2021-07-11,4395,3243,0,0
2021-07-12,9543,8107,0,0
2021-07-13,12069,10490,1,0
2021-07-14,13422,11452,1,0
2021-07-15,12865,10915,1,0
2021-07-16,11940,9921,0,0
2021-07-17,9458,7082,0,0
2021-07-18,5656,3075,0,0
2021-07-19,13156,9189,0,0
2021-07-20,18759,11928,0,1
2021-07-21,20808,13190,0,0
2021-07-22,19837,12524,0,0
2021-07-23,19768,11320,0,0
2021-07-24,17111,7739,0,0
2021-07-25,9053,4934,0,0
2021-07-26,20555,9982,1,0
2021-07-27,27614,11383,0,0
2021-07-28,29429,12177,0,0
2021-07-29,28237,11998,0,0
2021-07-30,31524,10653,1,0
2021-07-31,29520,9082,1,0
2021-08-01,17984,4679,0,0
2021-08-02,25705,9442,3,0
2021-08-03,30309,12545,0,0
2021-08-04,32568,12937,1,0
2021-08-05,29272,13038,0,0
2021-08-06,30393,11712,1,1
2021-08-07,27935,8898,1,0
2021-08-08,15871,4637,1,0
2021-08-09,26907,11658,1,0
2021-08-10,31121,15968,1,1
2021-08-11,32049,16944,0,1
2021-08-12,32522,16558,1,0
2021-08-13,31411,15669,1,0
2021-08-14,30427,13337,1,0
2021-08-15,18289,7409,0,0
2021-08-16,30372,16067,0,1
2021-08-17,35858,20439,2,0
2021-08-18,411,102,0,0
2021-08-19,21591,8782,0,0
2021-08-20,38819,20232,0,0
2021-08-21,38405,15909,1,2
2021-08-22,28505,9102,0,0
2021-08-23,46807,19582,3,1
2021-08-24,59415,23692,1,0
2021-08-25,63449,26521,2,2
2021-08-26,67929,25533,1,0
2021-08-27,67426,24746,1,2
2021-08-28,56884,22418,0,3
2021-08-29,37113,11490,1,0
2021-08-30,54933,23787,3,0
2021-08-31,59338,27517,2,0
2021-09-01,63608,27726,2,1
2021-09-02,65259,25347,0,1
2021-09-03,61968,25927,1,0
2021-09-04,56148,22600,3,1
2021-09-05,27042,12029,0,1
2021-09-06,45334,21839,1,2
2021-09-07,50024,23487,2,0
2021-09-08,48864,18594,3,2
2021-09-09,46557,15641,2,0
2021-09-10,44195,21207,2,4
2021-09-11,39057,23343,1,0
2021-09-12,20676,13480,0,0
2021-09-13,34541,21000,3,0
2021-09-14,39761,22909,5,1
2021-09-15,40035,23245,8,1
2021-09-16,37294,24186,7,1
2021-09-17,33388,27726,8,5
2021-09-18,29343,24653,1,0
2021-09-19,14314,12606,4,0
2021-09-20,24815,25963,4,5
2021-09-21,27799,26626,6,2
2021-09-22,24562,25599,2,2
2021-09-23,21263,28583,3,0
2021-09-24,19166,31841,1,5
2021-09-25,19542,32347,1,0
2021-09-26,8281,16634,0,0
2021-09-27,12742,28317,3,2
2021-09-28,13622,31299,7,2
2021-09-29,14062,27171,2,1
2021-09-30,14176,32446,4,3
2021-10-01,12406,35532,5,0
2021-10-02,12940,37490,3,2
2021-10-03,7132,20070,2,0
2021-10-04,15006,41264,0,4
2021-10-05,17758,46441,3,3
2021-10-06,19098,51716,8,6
2021-10-07,19873,63101,4,7
2021-10-08,18753,67632,2,6
2021-10-09,18453,63845,6,0
2021-10-10,9105,33280,3,1
2021-10-11,15340,54406,4,3
2021-10-12,17678,55815,2,1
2021-10-13,15871,53538,6,4
2021-10-14,15214,53157,2,6
2021-10-15,14114,55831,4,6
2021-10-16,39707,91755,13,16
2021-10-17,6288,23507,2,0
2021-10-18,10066,32898,6,4
2021-10-19,10520,32547,3,5
2021-10-20,10523,32865,7,4
2021-10-21,10163,31489,23,13
2021-10-22,11520,33550,39,12
2021-10-23,11898,30838,23,7
2021-10-24,5373,13744,6,4
2021-10-25,3530,7206,3,4
2021-10-26,10921,31406,96,20
2021-10-27,10922,28480,134,5
2021-10-28,12854,32459,223,10
2021-10-29,11121,32089,246,8
2021-10-30,10809,32111,115,4
2021-10-31,4900,15373,17,1
2021-11-01,7218,20407,221,4
2021-11-02,7600,21494,303,10
2021-11-03,6775,20580,353,6
2021-11-04,6643,19673,424,8
2021-11-05,6462,21674,424,4
2021-11-06,7439,26617,145,5
2021-11-07,3290,11039,39,3
2021-11-08,5180,16295,341,7
2021-11-09,5931,16497,473,8
2021-11-10,6098,16089,512,6
2021-11-11,6413,16664,528,23
2021-11-12,6397,16853,427,18
2021-11-13,7225,20045,189,7
2021-11-14,4671,10020,42,9
2021-11-15,7801,13756,470,8
2021-11-16,6694,14509,504,21
2021-11-17,6235,14311,539,22
2021-11-18,6707,14165,568,16
2021-11-19,6825,15866,544,29
2021-11-20,6054,15615,169,21
2021-11-21,3110,6789,47,118
2021-11-22,4814,10557,449,178
2021-11-23,6585,12502,513,157
2021-11-24,6628,12147,580,256
2021-11-25,6436,11888,581,290
2021-11-26,5747,12299,719,4460
2021-11-27,6432,14551,262,4451
2021-11-28,3713,8088,91,2248
2021-11-29,6259,11955,725,22914
2021-11-30,7572,14456,633,19183
2021-12-01,7941,14359,683,17230
2021-12-02,8709,16767,661,13954
2021-12-03,7450,17453,674,13913
2021-12-04,5680,14062,204,7310
2021-12-05,2738,6761,82,2400
2021-12-06,4621,10713,432,9528
2021-12-07,4417,10205,528,9226
2021-12-08,3819,9427,574,9443
2021-12-09,3394,9255,593,8623
2021-12-10,2896,9286,547,8403
2021-12-11,2770,8524,181,4757
2021-12-12,1189,4264,64,2002
2021-12-13,2423,6899,539,8965
2021-12-14,2497,7902,607,9635
2021-12-15,2442,8214,607,9687
2021-12-16,2448,8348,640,10146
2021-12-17,2058,7631,688,11203
2021-12-18,1755,6664,178,6966
2021-12-19,786,3372,65,3019
2021-12-20,1866,6303,508,11860
2021-12-21,1752,7289,621,12288
2021-12-22,1577,7314,648,13641
2021-12-23,1404,7172,481,12405
2021-12-24,708,4478,166,8210
2021-12-25,5,52,1,51
2021-12-26,99,741,3,912
2021-12-27,199,1562,18,2358
2021-12-28,275,1915,28,2920
2021-12-29,1137,6643,224,15985
2021-12-30,958,4921,220,17349
2021-12-31,666,3539,124,13369
2022-01-01,55,357,7,1017
2022-01-02,134,625,7,2223
2022-01-03,364,1316,21,4500
2022-01-04,404,1414,17,5323
2022-01-05,1298,4626,237,41612
2022-01-06,1366,4105,263,44046
2022-01-07,1284,3950,245,45084
2022-01-08,752,2362,81,21912
2022-01-09,460,1385,29,10782
2022-01-10,1402,4001,280,48368
2022-01-11,1507,3839,299,46720
2022-01-12,1448,3855,251,42575
2022-01-13,1422,3600,241,42131
2022-01-14,1461,3351,255,41255
2022-01-15,930,1950,125,22338
2022-01-16,563,1090,58,9644
2022-01-17,15747,2489,195,37489
2022-01-18,14308,2331,203,39414
2022-01-19,13343,2471,251,36805
2022-01-20,12989,2327,253,38300
2022-01-21,13531,2185,243,42706
2022-01-22,10790,1429,91,28391
2022-01-23,6933,857,56,21281
2022-01-24,15688,1897,238,57063
2022-01-25,16620,2201,318,57314
2022-01-26,15471,2339,323,51416
2022-01-27,14447,2338,230,47354
2022-01-28,14136,2229,285,46612
2022-01-29,9894,1302,118,30264
2022-01-30,4619,711,39,13392
2022-01-31,6541,1150,111,22615
2022-02-01,9891,2262,159,38728
2022-02-02,6862,2039,168,36517
2022-02-03,5406,1838,181,46408
2022-02-04,5335,1799,147,67279
2022-02-05,5374,1108,111,49127
2022-02-06,1995,519,18,24987
2022-02-07,1683,560,15,18699
2022-02-08,3043,1905,125,60804
2022-02-09,2779,1666,150,56775
2022-02-10,2755,1633,123,50806
2022-02-11,3165,1633,170,57500
2022-02-12,4820,1335,199,49962
2022-02-13,1521,546,59,20821
2022-02-14,2055,1363,97,47701
2022-02-15,2392,1558,176,46329
2022-02-16,2362,1502,171,40721
2022-02-17,2305,1411,157,36084
2022-02-18,2858,1522,135,39552
2022-02-19,3714,1258,136,33328
2022-02-20,1347,652,13,15457
2022-02-21,1751,1106,64,27819
2022-02-22,1948,1376,251,25520
2022-02-23,1934,1311,125,24741
2022-02-24,2191,1294,222,25570
2022-02-25,2752,1464,150,31339
2022-02-26,3249,1237,74,28902
2022-02-27,1351,620,8,13741
2022-02-28,1843,962,76,23523
2022-03-01,1837,1093,107,19074
2022-03-02,1819,1148,97,18095
2022-03-03,1496,974,102,15308
2022-03-04,1527,974,83,16337
2022-03-05,2300,1127,55,14699
2022-03-06,750,516,3,5768
2022-03-07,875,922,43,10509
2022-03-08,871,1235,68,9273
2022-03-09,920,1131,50,9055
2022-03-10,907,1054,73,7891
2022-03-11,852,1171,76,8628
2022-03-12,1206,1325,21,7705
2022-03-13,408,751,6,3219
2022-03-14,584,4001,47,5967
2022-03-15,712,4465,33,5484
