Date,First doses,Second doses,Third primary doses,First Boosters,Second Boosters
2021-06-24,11438,13003,0,0,0
2021-06-25,10019,11722,0,0,0
2021-06-26,8352,6287,0,0,0
2021-06-27,3592,3444,0,0,0
2021-06-28,9928,6459,0,0,0
2021-06-29,10931,10049,0,0,0
2021-06-30,12938,9961,0,0,0
2021-07-01,13104,9857,0,0,0
2021-07-02,9769,10318,0,0,0
2021-07-03,7384,5333,0,0,0
2021-07-04,3491,2926,0,0,0
2021-07-05,7778,7970,1,0,0
2021-07-06,9583,11338,0,0,0
2021-07-07,11281,11877,0,0,0
2021-07-08,12711,11900,1,0,0
2021-07-09,11082,10525,0,0,0
2021-07-10,9325,6488,0,0,0
2021-07-11,4394,3243,0,0,0
2021-07-12,9536,8096,0,0,0
2021-07-13,12068,10491,1,0,0
2021-07-14,13418,11449,0,0,0
2021-07-15,12862,10915,1,0,0
2021-07-16,11939,9924,0,0,0
2021-07-17,9456,7083,0,0,0
2021-07-18,5654,3076,0,0,0
2021-07-19,13154,9190,0,0,0
2021-07-20,18757,11928,0,1,0
2021-07-21,20807,13186,0,0,0
2021-07-22,19834,12522,0,0,0
2021-07-23,19762,11318,0,0,0
2021-07-24,17113,7739,0,0,0
2021-07-25,9052,4932,0,0,0
2021-07-26,20555,9982,1,0,0
2021-07-27,27612,11382,0,0,0
2021-07-28,29427,12178,0,0,0
2021-07-29,28237,11997,0,0,0
2021-07-30,31518,10654,1,0,0
2021-07-31,29512,9085,1,0,0
2021-08-01,17980,4677,0,0,0
2021-08-02,25701,9443,2,1,0
2021-08-03,30303,12545,0,0,0
2021-08-04,32556,12941,2,0,0
2021-08-05,29267,13034,0,0,0
2021-08-06,30388,11713,1,1,0
2021-08-07,27932,8902,1,0,0
2021-08-08,15871,4636,1,0,0
2021-08-09,26898,11662,1,0,0
2021-08-10,31118,15967,1,1,0
2021-08-11,32046,16944,1,0,0
2021-08-12,32501,16558,1,0,0
2021-08-13,31405,15668,1,0,0
2021-08-14,30425,13335,1,0,0
2021-08-15,18288,7409,0,0,0
2021-08-16,30370,16066,0,1,0
2021-08-17,35856,20439,2,0,0
2021-08-18,411,102,0,0,0
2021-08-19,21589,8783,0,0,0
2021-08-20,38814,20233,0,0,0
2021-08-21,38393,15909,1,2,0
2021-08-22,28490,9102,1,1,0
2021-08-23,46787,19583,3,1,0
2021-08-24,59414,23689,2,1,0
2021-08-25,63436,26521,2,2,0
2021-08-26,67911,25538,1,0,0
2021-08-27,67400,24750,1,2,0
2021-08-28,56872,22421,0,4,0
2021-08-29,37103,11492,1,0,0
2021-08-30,54926,23790,3,1,0
2021-08-31,59337,27518,4,0,0
2021-09-01,63595,27731,2,1,0
2021-09-02,65256,25345,0,1,0
2021-09-03,61966,25925,1,0,0
2021-09-04,56144,22604,3,1,0
2021-09-05,27042,12031,0,1,0
2021-09-06,45326,21845,1,2,0
2021-09-07,50021,23488,3,0,0
2021-09-08,48857,18597,3,2,0
2021-09-09,46550,15641,2,0,0
2021-09-10,44189,21207,2,5,0
2021-09-11,39049,23343,2,1,0
2021-09-12,20669,13478,1,1,0
2021-09-13,34538,20999,3,3,0
2021-09-14,39757,22906,5,2,0
2021-09-15,40022,23250,8,1,0
2021-09-16,37289,24185,8,1,0
2021-09-17,33382,27731,10,5,0
2021-09-18,29336,24653,0,1,0
2021-09-19,14311,12609,4,0,0
2021-09-20,24790,25973,4,5,0
2021-09-21,27799,26626,5,4,0
2021-09-22,24556,25601,3,2,0
2021-09-23,21259,28585,3,0,0
2021-09-24,19162,31841,1,6,0
2021-09-25,19524,32357,1,0,0
2021-09-26,8280,16632,1,0,0
2021-09-27,12740,28314,3,2,0
2021-09-28,13620,31299,6,4,0
2021-09-29,14060,27169,2,1,0
2021-09-30,14170,32446,4,5,0
2021-10-01,12401,35529,5,2,0
2021-10-02,12934,37492,3,2,0
2021-10-03,7132,20072,2,1,0
2021-10-04,14998,41265,2,5,0
2021-10-05,17755,46437,3,3,1
2021-10-06,19092,51722,8,7,0
2021-10-07,19864,63102,5,7,0
2021-10-08,18746,67633,3,8,0
2021-10-09,18453,63845,4,4,0
2021-10-10,9101,33280,3,1,0
2021-10-11,15336,54406,4,4,0
2021-10-12,17678,55818,1,2,0
2021-10-13,15866,53543,3,6,0
2021-10-14,15209,53162,4,5,0
2021-10-15,14112,55834,4,8,0
2021-10-16,39697,91769,14,20,0
2021-10-17,6284,23508,1,2,0
2021-10-18,10062,32899,5,4,0
2021-10-19,10516,32551,4,5,0
2021-10-20,10522,32866,9,4,0
2021-10-21,10159,31490,27,12,1
2021-10-22,11509,33548,47,15,0
2021-10-23,11891,30843,28,8,0
2021-10-24,5370,13744,10,4,0
2021-10-25,3529,7206,4,4,0
2021-10-26,10899,31404,115,24,1
2021-10-27,10890,28485,160,11,0
2021-10-28,12803,32458,265,12,0
2021-10-29,11089,32089,283,12,0
2021-10-30,10795,32114,125,5,0
2021-10-31,4896,15374,19,2,0
2021-11-01,7193,20410,240,6,0
2021-11-02,7568,21498,331,11,0
2021-11-03,6737,20580,389,8,1
2021-11-04,6607,19676,451,16,0
2021-11-05,6429,21672,451,9,0
2021-11-06,7429,26621,152,7,0
2021-11-07,3286,11041,38,4,0
2021-11-08,5158,16297,356,12,0
2021-11-09,5895,16499,498,15,0
2021-11-10,6068,16089,533,12,0
2021-11-11,6377,16665,549,36,0
2021-11-12,6360,16854,457,23,0
2021-11-13,7210,20050,200,8,0
2021-11-14,4669,10020,43,10,0
2021-11-15,7785,13757,479,17,0
2021-11-16,6670,14510,523,28,0
2021-11-17,6208,14309,559,30,0
2021-11-18,6689,14166,582,24,0
2021-11-19,6789,15867,566,38,0
2021-11-20,6048,15624,168,26,0
2021-11-21,3108,6790,49,118,0
2021-11-22,4794,10558,457,190,0
2021-11-23,6561,12503,523,165,0
2021-11-24,6608,12147,588,270,0
2021-11-25,6414,11888,585,309,0
2021-11-26,5745,12300,622,4561,4
2021-11-27,6423,14551,200,4521,0
2021-11-28,3713,8089,78,2262,1
2021-11-29,6241,11953,589,23079,6
2021-11-30,7574,14453,574,19245,4
2021-12-01,7937,14356,596,17332,4
2021-12-02,8707,16766,618,13963,36
2021-12-03,7450,17450,620,13977,0
2021-12-04,5678,14067,195,7324,1
2021-12-05,2737,6762,61,2423,0
2021-12-06,4618,10713,416,9545,4
2021-12-07,4415,10206,516,9232,10
2021-12-08,3817,9431,550,9466,0
2021-12-09,3394,9253,571,8651,0
2021-12-10,2896,9285,540,8412,0
2021-12-11,2771,8524,167,4774,0
2021-12-12,1191,4263,63,2007,0
2021-12-13,2422,6899,516,8991,0
2021-12-14,2497,7901,604,9645,1
2021-12-15,2441,8218,599,9700,0
2021-12-16,2446,8349,627,10165,0
2021-12-17,2055,7634,676,11224,0
2021-12-18,1756,6665,171,6975,0
2021-12-19,785,3372,66,3020,0
2021-12-20,1862,6304,494,11885,0
2021-12-21,1752,7293,610,12304,0
2021-12-22,1575,7315,611,13687,2
2021-12-23,1404,7172,459,12429,0
2021-12-24,709,4477,159,8223,0
2021-12-25,5,52,1,51,0
2021-12-26,99,740,2,915,0
2021-12-27,199,1562,17,2360,1
2021-12-28,275,1914,26,2923,0
2021-12-29,1136,6641,213,16004,0
2021-12-30,958,4920,211,17363,0
2021-12-31,666,3539,123,13380,1
2022-01-01,55,357,7,1019,0
2022-01-02,134,625,8,2222,0
2022-01-03,363,1316,23,4503,0
2022-01-04,404,1414,21,5320,0
2022-01-05,1293,4627,184,41694,2
2022-01-06,1360,4105,218,44105,0
2022-01-07,1285,3950,208,45133,0
2022-01-08,752,2360,73,21927,0
2022-01-09,458,1386,24,10797,0
2022-01-10,1399,4001,226,48436,1
2022-01-11,1504,3836,268,46767,0
2022-01-12,1447,3853,210,42631,0
2022-01-13,1420,3599,223,42171,0
2022-01-14,1457,3350,228,41296,0
2022-01-15,927,1951,76,22397,0
2022-01-16,566,1089,18,9687,0
2022-01-17,15757,2488,156,37535,0
2022-01-18,14317,2328,185,39446,0
2022-01-19,13335,2469,216,36853,2
2022-01-20,12995,2327,200,38352,3
2022-01-21,13531,2185,181,42782,1
2022-01-22,10794,1428,74,28416,1
2022-01-23,6933,863,45,21296,0
2022-01-24,15682,1896,174,57154,1
2022-01-25,16624,2194,238,57418,1
2022-01-26,15477,2330,230,51533,0
2022-01-27,14447,2340,193,47397,0
2022-01-28,14138,2229,205,46698,5
2022-01-29,9889,1301,81,30308,2
2022-01-30,4620,711,25,13410,0
2022-01-31,6540,1150,95,22630,1
2022-02-01,9887,2262,153,38743,2
2022-02-02,6854,2041,140,36552,0
2022-02-03,5408,1838,145,46458,3
2022-02-04,5330,1784,108,67349,5
2022-02-05,5373,1103,38,49215,2
2022-02-06,1994,519,13,25003,2
2022-02-07,1683,559,11,18707,1
2022-02-08,3039,1898,103,60847,2
2022-02-09,2778,1653,99,56842,2
2022-02-10,2752,1626,95,50851,3
2022-02-11,3165,1614,91,57645,3
2022-02-12,4820,1328,32,50174,2
2022-02-13,1521,541,18,20863,2
2022-02-14,2055,1352,53,47764,1
2022-02-15,2389,1546,85,46451,1
2022-02-16,2362,1497,89,40830,2
2022-02-17,2298,1407,65,36194,4
2022-02-18,2858,1514,64,39641,2
2022-02-19,3718,1258,28,33462,1
2022-02-20,1348,649,11,15463,3
2022-02-21,1752,1099,39,27857,2
2022-02-22,1946,1375,116,25691,0
2022-02-23,1932,1310,45,24833,3
2022-02-24,2192,1287,51,25744,9
2022-02-25,2751,1459,57,31463,1
2022-02-26,3246,1226,24,28971,2
2022-02-27,1352,619,7,13743,2
2022-02-28,1843,956,35,23576,9
2022-03-01,1836,1089,58,19131,8
2022-03-02,1808,1152,25,18163,19
2022-03-03,1497,970,44,15384,11
2022-03-04,1534,970,25,16408,12
2022-03-05,2301,1127,20,14733,7
2022-03-06,750,515,1,5772,4
2022-03-07,876,906,26,10571,15
2022-03-08,879,938,40,9611,17
2022-03-09,920,951,33,9272,20
2022-03-10,906,912,26,8076,13
2022-03-11,851,1103,37,8727,16
2022-03-12,1204,1286,10,7763,7
2022-03-13,407,739,7,3231,6
2022-03-14,587,3979,20,6041,11
2022-03-15,712,4441,27,5522,21
2022-03-16,790,4631,24,6045,23
2022-03-17,664,4789,30,5386,27
2022-03-18,650,6091,24,5595,25
2022-03-19,771,7986,6,5225,8
2022-03-20,331,3324,4,2250,3
2022-03-21,383,4039,18,3791,14
2022-03-22,404,4434,22,4007,13
2022-03-23,426,4594,19,3726,27
2022-03-24,319,4299,13,3020,23
2022-03-25,337,5655,25,3390,9
2022-03-26,458,7341,2,2933,5
2022-03-27,147,2844,2,1102,3
2022-03-28,178,3105,16,2199,18
2022-03-29,207,3078,26,2354,13
2022-03-30,278,2653,29,2134,10
2022-03-31,267,2841,19,2255,10
2022-04-01,178,3010,23,2134,22
2022-04-02,301,4023,7,1972,8
2022-04-03,117,1541,2,867,4
2022-04-04,130,1394,24,1738,19
2022-04-05,182,1426,24,1624,25
2022-04-06,190,1483,19,1727,14
2022-04-07,165,1413,19,2257,31
2022-04-08,161,1755,24,2254,23
2022-04-09,236,2429,9,2087,13
2022-04-10,62,927,2,858,2
2022-04-11,115,973,21,1615,33
2022-04-12,128,926,24,1686,34
2022-04-13,106,953,29,1676,29
2022-04-14,169,1326,32,2172,18
2022-04-15,12,63,1,77,0
2022-04-16,71,627,1,827,2
2022-04-17,18,69,1,128,2
2022-04-18,9,174,0,238,0
2022-04-19,135,1222,22,1787,30
2022-04-20,147,1193,18,1604,38
2022-04-21,123,1039,16,1540,16
2022-04-22,130,1151,26,1651,31
2022-04-23,111,1052,5,1204,5
2022-04-24,55,488,2,583,0
2022-04-25,22,153,0,180,3
2022-04-26,181,1251,22,1727,27
2022-04-27,147,1250,18,1590,26
2022-04-28,178,1122,20,1564,45
2022-04-29,170,1245,21,1626,31
2022-04-30,134,1199,15,1427,9
2022-05-01,51,354,0,459,3
2022-05-02,64,366,20,1191,22
2022-05-03,89,366,14,1094,33
2022-05-04,77,356,22,1083,29
2022-05-05,61,352,21,1120,23
2022-05-06,88,502,25,1163,35
2022-05-07,134,729,7,1264,12
2022-05-08,21,119,2,342,7
2022-05-09,56,250,23,1013,25
2022-05-10,53,264,23,1056,29
2022-05-11,83,356,22,1124,41
2022-05-12,67,315,33,997,37
2022-05-13,67,339,30,1082,44
2022-05-14,130,598,11,1034,13
2022-05-15,35,223,3,436,4
2022-05-16,83,222,21,999,31
2022-05-17,86,229,22,927,38
2022-05-18,63,268,31,869,29
2022-05-19,88,238,26,855,44
2022-05-20,68,310,31,850,40
2022-05-21,100,460,11,867,9
2022-05-22,33,182,0,297,5
2022-05-23,55,239,23,810,33
2022-05-24,114,195,22,814,29
2022-05-25,77,202,29,890,40
2022-05-26,151,264,30,796,18
2022-05-27,91,301,21,1007,14
2022-05-28,186,694,4,1240,10
2022-05-29,25,137,0,337,2
2022-05-30,55,230,19,889,13
2022-05-31,86,208,28,846,20
2022-06-01,96,238,50,835,32
2022-06-02,90,291,26,883,25
2022-06-03,110,506,29,988,33
2022-06-04,77,461,2,755,7
2022-06-05,14,133,1,319,0
2022-06-06,17,70,2,166,1
2022-06-07,88,325,29,955,22
2022-06-08,81,253,32,929,23
2022-06-09,73,292,43,835,49
2022-06-10,79,387,35,928,39
2022-06-11,143,658,12,1001,13
2022-06-12,42,237,1,358,7
2022-06-13,63,329,15,857,44
2022-06-14,110,326,27,919,50
2022-06-15,76,344,43,838,87
2022-06-16,63,312,26,828,60
2022-06-17,68,479,39,845,78
2022-06-18,147,734,7,956,17
2022-06-19,25,281,1,322,1
2022-06-20,60,286,28,819,62
2022-06-21,71,329,35,765,77
2022-06-22,75,314,50,834,214
2022-06-23,91,467,27,923,306
2022-06-24,27,157,0,301,8
2022-06-25,120,650,6,890,28
2022-06-26,34,193,3,294,18
2022-06-27,72,425,16,844,544
2022-06-28,70,316,28,1026,5992
2022-06-29,68,361,24,914,6285
2022-06-30,81,394,23,962,5898
2022-07-01,86,404,30,937,6896
2022-07-02,127,610,6,775,2754
2022-07-03,50,268,3,374,954
2022-07-04,67,294,12,916,7687
2022-07-05,55,336,22,897,8444
2022-07-06,75,337,87,953,11602
2022-07-07,70,309,34,890,11327
2022-07-08,78,343,37,1043,11882
2022-07-09,81,609,16,872,5938
2022-07-10,45,275,1,412,2344
2022-07-11,110,665,23,1045,16647
2022-07-12,113,493,51,964,13265
2022-07-13,112,527,76,1067,15879
2022-07-14,118,551,55,1048,16458
2022-07-15,105,616,46,1195,16914
2022-07-16,117,528,10,892,5996
2022-07-17,45,173,0,414,1822
2022-07-18,101,511,14,990,13695
2022-07-19,106,543,49,1000,13343
2022-07-20,112,535,24,1051,13323
2022-07-21,131,527,30,947,12193
2022-07-22,138,723,36,983,13485
2022-07-23,99,535,5,830,5512
2022-07-24,86,208,1,308,1803
2022-07-25,57,158,9,717,10874
2022-07-26,43,187,12,772,11496
2022-07-27,49,216,35,793,11565
2022-07-28,61,215,15,714,11776
2022-07-29,95,245,11,741,11848
2022-07-30,121,395,3,821,5035
2022-07-31,31,136,2,255,1385
2022-08-01,52,131,9,578,9823
2022-08-02,43,151,17,585,10831
2022-08-03,58,154,7,619,10310
2022-08-04,71,154,6,625,10251
2022-08-05,51,145,23,556,10012
2022-08-06,73,309,5,596,4423
2022-08-07,38,113,1,341,1488
2022-08-08,36,118,3,482,8194
2022-08-09,42,116,6,555,8527
2022-08-10,59,133,23,528,8523
2022-08-11,54,139,2,481,7989
2022-08-12,49,168,8,511,8251
2022-08-13,71,231,20,484,3764
2022-08-14,20,75,0,215,1075
2022-08-15,35,93,2,498,6657
2022-08-16,38,91,16,514,7926
2022-08-17,46,119,13,505,8053
2022-08-18,69,103,6,518,7259
2022-08-19,49,143,10,449,7221
2022-08-20,61,231,1,465,3179
2022-08-21,28,90,0,204,992
2022-08-22,51,89,2,438,5520
2022-08-23,48,113,8,437,6602
2022-08-24,51,100,8,480,6408
2022-08-25,42,109,6,444,5859
2022-08-26,64,151,16,476,5925
2022-08-27,76,235,0,412,2587
2022-08-28,42,75,0,197,909
2022-08-29,41,106,2,405,4280
2022-08-30,33,108,3,426,4932
2022-08-31,46,107,7,439,4691
2022-09-01,52,92,3,496,4359
2022-09-02,41,129,5,429,4722
2022-09-03,68,123,1,312,1772
2022-09-04,11,56,0,135,592
2022-09-05,31,86,1,331,2828
2022-09-06,39,86,6,373,3619
2022-09-07,30,95,5,367,3602
2022-09-08,41,81,2,394,3708
2022-09-09,39,127,9,370,3478
2022-09-10,59,147,1,334,1902
2022-09-11,27,79,0,146,594
2022-09-12,32,104,1,319,2940
2022-09-13,27,57,4,324,3567
2022-09-14,23,71,8,365,3387
2022-09-15,35,116,1,350,3189
2022-09-16,43,88,1,277,3075
2022-09-17,53,128,0,297,1428
2022-09-18,12,32,0,96,473
2022-09-19,22,58,3,257,2309
2022-09-20,30,73,5,232,2296
2022-09-21,26,69,7,275,2731
2022-09-22,16,56,2,235,2524
2022-09-23,34,59,15,248,2300
2022-09-24,27,106,3,211,1195
2022-09-25,16,51,0,105,358
2022-09-26,4,10,0,32,138
2022-09-27,25,57,1,216,2075
2022-09-28,32,58,0,198,2177
2022-09-29,32,62,10,206,2099
2022-09-30,26,55,2,214,1852
2022-10-01,42,113,2,212,923
2022-10-02,10,30,0,66,238
2022-10-03,43,97,0,207,1791
2022-10-04,23,106,0,219,2236
2022-10-05,25,74,3,188,2376
2022-10-06,50,101,6,209,2334
2022-10-07,47,107,7,206,2280
2022-10-08,17,78,3,160,986
2022-10-09,5,35,1,60,272
2022-10-10,38,82,2,213,1832
2022-10-11,42,100,2,203,2139
2022-10-12,37,109,2,201,2532
2022-10-13,43,115,2,196,2491
2022-10-14,47,117,6,225,2921
2022-10-15,42,97,2,221,1700
2022-10-16,14,31,0,76,556
2022-10-17,24,55,1,173,2662
2022-10-18,25,61,4,192,3192
2022-10-19,24,55,5,166,3177
2022-10-20,23,66,7,224,2874
2022-10-21,25,65,5,199,2420
2022-10-22,20,92,0,191,1033
2022-10-23,11,19,0,57,255
2022-10-24,2,9,0,32,137
2022-10-25,32,49,2,154,2220
2022-10-26,33,56,5,191,2840
2022-10-27,24,62,1,184,2475
2022-10-28,33,58,2,169,2855
2022-10-29,38,96,0,190,1238
2022-10-30,11,30,0,61,474
2022-10-31,26,50,5,191,2049
2022-11-01,20,52,5,203,2389
2022-11-02,29,50,6,210,2705
2022-11-03,24,37,5,218,2611
2022-11-04,28,93,5,211,2538
2022-11-05,59,100,2,165,1118
2022-11-06,10,46,0,50,356
2022-11-07,23,58,5,209,1841
2022-11-08,26,43,1,209,2141
2022-11-09,26,50,0,251,2340
2022-11-10,36,62,1,243,2037
2022-11-11,36,83,1,183,1865
2022-11-12,27,90,0,167,951
2022-11-13,13,44,0,89,325
2022-11-14,22,68,3,221,1599
2022-11-15,23,63,9,156,1737
2022-11-16,21,53,2,204,2175
2022-11-17,25,79,1,223,2882
2022-11-18,29,61,3,262,2800
2022-11-19,45,98,2,180,1539
2022-11-20,21,34,0,116,536
2022-11-21,28,62,2,227,1836
2022-11-22,24,57,4,230,2296
2022-11-23,26,46,2,204,2222
2022-11-24,34,57,4,175,1946
2022-11-25,29,76,6,261,2065
2022-11-26,34,82,0,211,1234
2022-11-27,8,22,0,85,367
2022-11-28,20,49,1,214,1961
2022-11-29,46,61,8,212,2218
2022-11-30,34,60,1,260,2604
2022-12-01,32,58,6,212,2266
2022-12-02,33,78,1,221,1878
2022-12-03,38,121,1,235,1403
2022-12-04,8,16,0,77,581
2022-12-05,22,57,2,226,1757
2022-12-06,29,50,6,242,2218
2022-12-07,33,56,2,227,2341
2022-12-08,38,56,3,218,2039
2022-12-09,34,88,10,230,1952
2022-12-10,34,94,0,180,1187
2022-12-11,27,50,1,90,459
2022-12-12,21,52,6,192,1647
2022-12-13,18,63,2,255,2757
2022-12-14,35,55,3,280,2813
2022-12-15,34,82,6,242,2679
2022-12-16,58,95,4,267,2631
2022-12-17,44,102,0,222,1410
2022-12-18,28,47,0,109,435
2022-12-19,33,73,6,247,1875
2022-12-20,30,67,6,238,2376
2022-12-21,36,75,6,213,1796
2022-12-22,52,52,2,225,1482
2022-12-23,40,63,4,195,1209
2022-12-24,13,14,0,86,223
2022-12-25,0,2,0,4,0
2022-12-26,3,1,0,33,62
2022-12-27,4,7,0,33,100
2022-12-28,41,60,1,170,590
2022-12-29,33,46,1,165,591
2022-12-30,34,54,3,145,587
2022-12-31,17,14,1,60,163
2023-01-01,0,2,0,9,19
2023-01-02,2,11,0,44,71
2023-01-03,7,16,0,56,151
2023-01-04,38,64,1,244,719
2023-01-05,38,64,1,176,882
2023-01-06,30,52,2,201,755
2023-01-07,23,45,0,83,366
2023-01-08,9,14,0,38,112
2023-01-09,43,74,1,194,751
2023-01-10,39,74,2,214,1084
2023-01-11,31,86,4,165,903
2023-01-12,43,79,3,213,904
2023-01-13,42,65,5,162,818
2023-01-14,18,34,0,109,315
2023-01-15,5,17,1,43,143
2023-01-16,37,53,2,173,574
2023-01-17,33,55,1,141,664
2023-01-18,42,68,7,139,728
2023-01-19,26,41,2,137,586
2023-01-20,26,54,3,116,591
2023-01-21,26,28,1,91,281
2023-01-22,10,14,0,40,144
2023-01-23,18,18,3,104,306
2023-01-24,38,53,2,119,528
2023-01-25,29,47,1,140,469
2023-01-26,48,69,0,122,483
2023-01-27,29,50,1,113,513
2023-01-28,12,18,1,50,234
2023-01-29,10,22,0,40,108
2023-01-30,17,23,0,52,247
2023-01-31,25,42,2,136,460
2023-02-01,26,31,2,111,379
2023-02-02,27,41,1,100,421
2023-02-03,21,39,0,116,436
2023-02-04,11,25,0,44,145
2023-02-05,6,8,0,32,73
2023-02-06,5,7,0,22,49
2023-02-07,18,27,5,97,357
2023-02-08,13,21,1,108,343
2023-02-09,17,23,1,90,343
2023-02-10,30,31,1,95,357
2023-02-11,17,25,0,77,167
2023-02-12,3,11,0,38,66
2023-02-13,10,15,2,87,236
2023-02-14,10,18,0,72,183
2023-02-15,13,23,1,80,218
2023-02-16,15,27,3,90,209
2023-02-17,20,24,3,95,249
2023-02-18,16,24,2,49,116
2023-02-19,4,8,0,22,51
2023-02-20,10,21,2,76,195
2023-02-21,14,18,2,84,234
2023-02-22,12,15,2,101,232
2023-02-23,10,25,1,85,178
2023-02-24,15,15,2,69,156
2023-02-25,29,39,1,46,92
2023-02-26,5,8,0,18,21
2023-02-27,19,21,0,51,72
2023-02-28,25,24,3,50,120
2023-03-01,13,47,1,82,343
2023-03-02,29,80,2,101,427
2023-03-03,22,71,0,99,391
2023-03-04,10,42,0,65,168
2023-03-05,6,5,0,25,80
2023-03-06,12,53,2,100,334
2023-03-07,16,47,2,84,349
2023-03-08,11,59,3,121,374
2023-03-09,17,92,1,103,314
2023-03-10,19,75,3,81,379
2023-03-11,23,43,0,65,177
2023-03-12,13,20,0,24,95
2023-03-13,12,51,0,92,318
2023-03-14,20,73,1,69,321
2023-03-15,13,64,1,85,359
