Week ending,Group,DHB of service,Dose number,# doses administered
2021-05-16,Group 1,Hawke's Bay,1,74
2021-05-16,Group 1,Hawke's Bay,2,24
2021-05-16,Group 1,Lakes,1,183
2021-05-16,Group 1,Lakes,2,150
2021-05-16,Group 1,MidCentral,1,21
2021-05-16,Group 1,MidCentral,2,58
2021-05-16,Group 1,Nelson Marlborough,1,42
2021-05-16,Group 1,Nelson Marlborough,2,57
2021-05-16,Group 1,Northland,1,7
2021-05-16,Group 1,Northland,2,29
2021-05-16,Group 1,Other Sites,1,562
2021-05-16,Group 1,Other Sites,2,21
2021-05-16,Group 1,South Canterbury,1,6
2021-05-16,Group 1,South Canterbury,2,12
2021-05-16,Group 1,Southern,1,109
2021-05-16,Group 1,Southern,2,622
2021-05-16,Group 1,Tairawhiti,1,12
2021-05-16,Group 1,Tairawhiti,2,14
2021-05-16,Group 1,Taranaki,1,5
2021-05-16,Group 1,Taranaki,2,23
2021-05-16,Group 1,Waikato,1,48
2021-05-16,Group 1,Waikato,2,96
2021-05-16,Group 1,Whanganui,2,10
2021-05-16,Group 2,Auckland Metro,1,13950
2021-05-16,Group 2,Auckland Metro,2,7655
2021-05-16,Group 2,Bay of Plenty,1,1041
2021-05-16,Group 2,Bay of Plenty,2,1555
2021-05-16,Group 2,Canterbury,1,3894
2021-05-16,Group 2,Canterbury,2,3246
2021-05-16,Group 2,Capital & Coast and Hutt Valley,1,4540
2021-05-16,Group 2,Capital & Coast and Hutt Valley,2,2049
2021-05-16,Group 2,Hawke's Bay,1,1413
2021-05-16,Group 2,Hawke's Bay,2,1146
2021-05-16,Group 2,Lakes,1,631
2021-05-16,Group 2,Lakes,2,1176
2021-05-16,Group 2,MidCentral,1,1620
2021-05-16,Group 2,MidCentral,2,762
2021-05-16,Group 2,Nelson Marlborough,1,818
2021-05-16,Group 2,Nelson Marlborough,2,1363
2021-05-16,Group 2,Northland,1,1850
2021-05-16,Group 2,Northland,2,1332
2021-05-16,Group 2,Other Sites,1,1744
2021-05-16,Group 2,Other Sites,2,185
2021-05-16,Group 2,South Canterbury,1,288
2021-05-16,Group 2,South Canterbury,2,705
2021-05-16,Group 2,Southern,1,2023
2021-05-16,Group 2,Southern,2,2971
2021-05-16,Group 2,Tairawhiti,1,283
2021-05-16,Group 2,Tairawhiti,2,609
2021-05-16,Group 2,Taranaki,1,603
2021-05-16,Group 2,Taranaki,2,161
2021-05-16,Group 2,Waikato,1,2532
2021-05-16,Group 2,Waikato,2,2485
2021-05-16,Group 2,Wairarapa,1,495
2021-05-16,Group 2,Wairarapa,2,523
2021-05-16,Group 2,West Coast,1,397
2021-05-16,Group 2,West Coast,2,265
2021-05-16,Group 2,Whanganui,1,512
2021-05-16,Group 2,Whanganui,2,601
2021-05-16,Group 3,Auckland Metro,1,1799
2021-05-16,Group 3,Auckland Metro,2,13
2021-05-16,Group 3,Bay of Plenty,1,1907
2021-05-16,Group 3,Canterbury,1,78
2021-05-16,Group 3,Canterbury,2,19
2021-05-16,Group 3,Capital & Coast and Hutt Valley,1,642
2021-05-16,Group 3,Capital & Coast and Hutt Valley,2,51
2021-05-16,Group 3,Hawke's Bay,1,79
2021-05-16,Group 3,Hawke's Bay,2,49
2021-05-16,Group 3,Lakes,1,341
2021-05-16,Group 3,Lakes,2,5
2021-05-16,Group 3,MidCentral,1,622
2021-05-16,Group 3,MidCentral,2,5
2021-05-16,Group 3,Nelson Marlborough,1,1391
2021-05-16,Group 3,Nelson Marlborough,2,927
2021-05-16,Group 3,Northland,1,257
2021-05-16,Group 3,Northland,2,21
2021-05-16,Group 3,Other Sites,1,15
2021-05-16,Group 3,South Canterbury,1,133
2021-05-16,Group 3,Southern,1,107
2021-05-16,Group 3,Southern,2,130
2021-05-16,Group 3,Taranaki,1,23
2021-05-16,Group 3,Waikato,1,759
2021-05-16,Group 3,Waikato,2,55
2021-05-16,Group 3,Wairarapa,1,94
2021-05-16,Group 3,West Coast,1,201
2021-05-16,Group 3,Whanganui,1,238
2021-05-23,Group 1,Auckland Metro,1,718
2021-05-23,Group 1,Auckland Metro,2,2068
2021-05-23,Group 1,Bay of Plenty,1,27
2021-05-23,Group 1,Bay of Plenty,2,71
2021-05-23,Group 1,Canterbury,1,358
2021-05-23,Group 1,Canterbury,2,1037
2021-05-23,Group 1,Capital & Coast and Hutt Valley,1,228
2021-05-23,Group 1,Capital & Coast and Hutt Valley,2,235
2021-05-23,Group 1,Hawke's Bay,1,6
2021-05-23,Group 1,Hawke's Bay,2,23
2021-05-23,Group 1,Lakes,1,13
2021-05-23,Group 1,Lakes,2,264
2021-05-23,Group 1,MidCentral,1,12
2021-05-23,Group 1,MidCentral,2,36
2021-05-23,Group 1,Nelson Marlborough,1,16
2021-05-23,Group 1,Nelson Marlborough,2,49
2021-05-23,Group 1,Northland,2,23
2021-05-23,Group 1,Other Sites,1,35
2021-05-23,Group 1,Other Sites,2,27
2021-05-23,Group 1,South Canterbury,1,6
2021-05-23,Group 1,South Canterbury,2,11
2021-05-23,Group 1,Southern,1,81
2021-05-23,Group 1,Southern,2,200
2021-05-23,Group 1,Tairawhiti,1,9
2021-05-23,Group 1,Tairawhiti,2,10
2021-05-23,Group 1,Taranaki,2,6
2021-05-23,Group 1,Waikato,1,23
2021-05-23,Group 1,Waikato,2,52
2021-05-23,Group 1,Whanganui,1,24
2021-05-23,Group 1,Whanganui,2,8
2021-05-23,Group 2,Auckland Metro,1,9200
2021-05-23,Group 2,Auckland Metro,2,7112
2021-05-23,Group 2,Bay of Plenty,1,997
2021-05-23,Group 2,Bay of Plenty,2,1571
2021-05-23,Group 2,Canterbury,1,2051
2021-05-23,Group 2,Canterbury,2,4817
2021-05-23,Group 2,Capital & Coast and Hutt Valley,1,1000
2021-05-23,Group 2,Capital & Coast and Hutt Valley,2,2349
2021-05-23,Group 2,Hawke's Bay,1,640
2021-05-23,Group 2,Hawke's Bay,2,1380
2021-05-23,Group 2,Lakes,1,433
2021-05-23,Group 2,Lakes,2,655
2021-05-23,Group 2,MidCentral,1,1484
2021-05-23,Group 2,MidCentral,2,926
2021-05-23,Group 2,Nelson Marlborough,1,386
2021-05-23,Group 2,Nelson Marlborough,2,1116
2021-05-23,Group 2,Northland,1,1049
2021-05-23,Group 2,Northland,2,1899
2021-05-23,Group 2,Other Sites,1,1790
2021-05-23,Group 2,Other Sites,2,531
2021-05-23,Group 2,South Canterbury,1,201
2021-05-23,Group 2,South Canterbury,2,585
2021-05-23,Group 2,Southern,1,1867
2021-05-23,Group 2,Southern,2,1866
2021-05-23,Group 2,Tairawhiti,1,344
2021-05-23,Group 2,Tairawhiti,2,218
2021-05-23,Group 2,Taranaki,1,281
2021-05-23,Group 2,Taranaki,2,292
2021-05-23,Group 2,Waikato,1,1858
2021-05-23,Group 2,Waikato,2,2267
2021-05-23,Group 2,Wairarapa,1,105
2021-05-23,Group 2,Wairarapa,2,403
2021-05-23,Group 2,West Coast,1,255
2021-05-23,Group 2,West Coast,2,340
2021-05-23,Group 2,Whanganui,1,438
2021-05-23,Group 2,Whanganui,2,758
2021-05-23,Group 3,Auckland Metro,1,4371
2021-05-23,Group 3,Auckland Metro,2,261
2021-05-23,Group 3,Bay of Plenty,1,2446
2021-05-23,Group 3,Canterbury,1,265
2021-05-23,Group 3,Canterbury,2,17
2021-05-23,Group 3,Capital & Coast and Hutt Valley,1,789
2021-05-23,Group 3,Capital & Coast and Hutt Valley,2,72
2021-05-23,Group 3,Hawke's Bay,1,469
2021-05-23,Group 3,Lakes,1,1040
2021-05-23,Group 3,Lakes,2,65
2021-05-23,Group 3,MidCentral,1,588
2021-05-23,Group 3,Nelson Marlborough,1,1943
2021-05-23,Group 3,Nelson Marlborough,2,434
2021-05-23,Group 3,Northland,1,767
2021-05-23,Group 3,Northland,2,451
2021-05-23,Group 3,Other Sites,1,488
2021-05-23,Group 3,South Canterbury,1,42
2021-05-23,Group 3,South Canterbury,2,7
2021-05-23,Group 3,Southern,1,1011
2021-05-23,Group 3,Southern,2,57
2021-05-23,Group 3,Tairawhiti,1,144
2021-05-23,Group 3,Taranaki,1,207
2021-05-23,Group 3,Waikato,1,1445
2021-05-23,Group 3,Waikato,2,162
2021-05-23,Group 3,Wairarapa,1,398
2021-05-23,Group 3,Wairarapa,2,21
2021-05-23,Group 3,West Coast,1,532
2021-05-23,Group 3,West Coast,2,6
2021-05-23,Group 3,Whanganui,1,402
2021-05-23,Group 3,Whanganui,2,7
2021-05-23,Group 4,Auckland Metro,1,4064
2021-05-23,Group 4,Bay of Plenty,1,164
2021-05-23,Group 4,Canterbury,1,164
2021-05-23,Group 4,Capital & Coast and Hutt Valley,1,74
2021-05-23,Group 4,Hawke's Bay,1,360
2021-05-23,Group 4,Lakes,1,70
2021-05-23,Group 4,MidCentral,1,94
2021-05-23,Group 4,Nelson Marlborough,1,27
2021-05-23,Group 4,Northland,1,164
2021-05-23,Group 4,Other Sites,1,118
2021-05-23,Group 4,South Canterbury,1,16
2021-05-23,Group 4,Southern,1,222
2021-05-23,Group 4,Tairawhiti,1,12
2021-05-23,Group 4,Taranaki,1,105
2021-05-23,Group 4,Waikato,1,168
2021-05-23,Group 4,Wairarapa,1,9
2021-05-23,Group 4,West Coast,1,113
2021-05-23,Group 4,Whanganui,1,60
2021-05-30,Group 1,Auckland Metro,1,390
2021-05-30,Group 1,Auckland Metro,2,1360
2021-05-30,Group 1,Bay of Plenty,1,65
2021-05-30,Group 1,Bay of Plenty,2,98
2021-05-30,Group 1,Canterbury,1,266
2021-05-30,Group 1,Canterbury,2,838
2021-05-30,Group 1,Capital & Coast and Hutt Valley,1,155
2021-05-30,Group 1,Capital & Coast and Hutt Valley,2,447
2021-05-30,Group 1,Hawke's Bay,1,33
2021-05-30,Group 1,Hawke's Bay,2,13
2021-05-30,Group 1,Lakes,1,20
2021-05-30,Group 1,Lakes,2,240
2021-05-30,Group 1,MidCentral,1,20
2021-05-30,Group 1,MidCentral,2,27
2021-05-30,Group 1,Nelson Marlborough,1,12
2021-05-30,Group 1,Nelson Marlborough,2,56
2021-05-30,Group 1,Northland,2,11
2021-05-30,Group 1,Other Sites,1,67
2021-05-30,Group 1,Other Sites,2,550
2021-05-30,Group 1,Southern,1,72
2021-05-30,Group 1,Southern,2,87
2021-05-30,Group 1,Tairawhiti,1,15
2021-05-30,Group 1,Tairawhiti,2,14
2021-05-30,Group 1,Taranaki,1,23
2021-05-30,Group 1,Taranaki,2,15
2021-05-30,Group 1,Waikato,1,34
2021-05-30,Group 1,Waikato,2,50
2021-05-30,Group 1,Wairarapa,2,6
2021-05-30,Group 2,Auckland Metro,1,10095
2021-05-30,Group 2,Auckland Metro,2,10469
2021-05-30,Group 2,Bay of Plenty,1,802
2021-05-30,Group 2,Bay of Plenty,2,2505
2021-05-30,Group 2,Canterbury,1,2058
2021-05-30,Group 2,Canterbury,2,4598
2021-05-30,Group 2,Capital & Coast and Hutt Valley,1,588
2021-05-30,Group 2,Capital & Coast and Hutt Valley,2,3246
2021-05-30,Group 2,Hawke's Bay,1,300
2021-05-30,Group 2,Hawke's Bay,2,1711
2021-05-30,Group 2,Lakes,1,386
2021-05-30,Group 2,Lakes,2,833
2021-05-30,Group 2,MidCentral,1,1353
2021-05-30,Group 2,MidCentral,2,1385
2021-05-30,Group 2,Nelson Marlborough,1,279
2021-05-30,Group 2,Nelson Marlborough,2,820
2021-05-30,Group 2,Northland,1,397
2021-05-30,Group 2,Northland,2,1963
2021-05-30,Group 2,Other Sites,1,903
2021-05-30,Group 2,Other Sites,2,1148
2021-05-30,Group 2,South Canterbury,1,91
2021-05-30,Group 2,South Canterbury,2,595
2021-05-30,Group 2,Southern,1,1058
2021-05-30,Group 2,Southern,2,1668
2021-05-30,Group 2,Tairawhiti,1,84
2021-05-30,Group 2,Tairawhiti,2,128
2021-05-30,Group 2,Taranaki,1,249
2021-05-30,Group 2,Taranaki,2,492
2021-05-30,Group 2,Waikato,1,1797
2021-05-30,Group 2,Waikato,2,2944
2021-05-30,Group 2,Wairarapa,1,39
2021-05-30,Group 2,Wairarapa,2,599
2021-05-30,Group 2,West Coast,1,196
2021-05-30,Group 2,West Coast,2,402
2021-05-30,Group 2,Whanganui,1,129
2021-05-30,Group 2,Whanganui,2,800
2021-05-30,Group 3,Auckland Metro,1,6186
2021-05-30,Group 3,Auckland Metro,2,731
2021-05-30,Group 3,Bay of Plenty,1,3292
2021-05-30,Group 3,Bay of Plenty,2,466
2021-05-30,Group 3,Canterbury,1,732
2021-05-30,Group 3,Canterbury,2,34
2021-05-30,Group 3,Capital & Coast and Hutt Valley,1,1617
2021-05-30,Group 3,Capital & Coast and Hutt Valley,2,335
2021-05-30,Group 3,Hawke's Bay,1,2055
2021-05-30,Group 3,Hawke's Bay,2,5
2021-05-30,Group 3,Lakes,1,1077
2021-05-30,Group 3,Lakes,2,352
2021-05-30,Group 3,MidCentral,1,924
2021-05-30,Group 3,MidCentral,2,15
2021-05-30,Group 3,Nelson Marlborough,1,2161
2021-05-30,Group 3,Nelson Marlborough,2,909
2021-05-30,Group 3,Northland,1,1737
2021-05-30,Group 3,Northland,2,282
2021-05-30,Group 3,Other Sites,1,108
2021-05-30,Group 3,Other Sites,2,7
2021-05-30,Group 3,South Canterbury,1,96
2021-05-30,Group 3,South Canterbury,2,24
2021-05-30,Group 3,Southern,1,2921
2021-05-30,Group 3,Southern,2,30
2021-05-30,Group 3,Tairawhiti,1,420
2021-05-30,Group 3,Taranaki,1,215
2021-05-30,Group 3,Waikato,1,1514
2021-05-30,Group 3,Waikato,2,421
2021-05-30,Group 3,Wairarapa,1,370
2021-05-30,Group 3,Wairarapa,2,28
2021-05-30,Group 3,West Coast,1,517
2021-05-30,Group 3,West Coast,2,30
2021-05-30,Group 3,Whanganui,1,763
2021-05-30,Group 3,Whanganui,2,166
2021-05-30,Group 4,Auckland Metro,1,4999
2021-05-30,Group 4,Auckland Metro,2,8
2021-05-30,Group 4,Bay of Plenty,1,192
2021-05-30,Group 4,Canterbury,1,194
2021-05-30,Group 4,Capital & Coast and Hutt Valley,1,139
2021-05-30,Group 4,Hawke's Bay,1,1255
2021-05-30,Group 4,Lakes,1,240
2021-05-30,Group 4,MidCentral,1,279
2021-05-30,Group 4,Nelson Marlborough,1,86
2021-05-30,Group 4,Northland,1,754
2021-05-30,Group 4,Other Sites,1,54
2021-05-30,Group 4,South Canterbury,1,58
2021-05-30,Group 4,Southern,1,219
2021-05-30,Group 4,Tairawhiti,1,234
2021-05-30,Group 4,Taranaki,1,18
2021-05-30,Group 4,Waikato,1,428
2021-05-30,Group 4,Wairarapa,1,12
2021-05-30,Group 4,West Coast,1,39
2021-05-30,Group 4,Whanganui,1,91
2021-06-06,Group 1,Auckland Metro,1,331
2021-06-06,Group 1,Auckland Metro,2,956
2021-06-06,Group 1,Bay of Plenty,1,33
2021-06-06,Group 1,Bay of Plenty,2,47
2021-06-06,Group 1,Canterbury,1,200
2021-06-06,Group 1,Canterbury,2,576
2021-06-06,Group 1,Capital & Coast and Hutt Valley,1,97
2021-06-06,Group 1,Capital & Coast and Hutt Valley,2,347
2021-06-06,Group 1,Hawke's Bay,1,12
2021-06-06,Group 1,Hawke's Bay,2,69
2021-06-06,Group 1,Lakes,1,29
2021-06-06,Group 1,Lakes,2,126
2021-06-06,Group 1,MidCentral,1,39
2021-06-06,Group 1,MidCentral,2,33
2021-06-06,Group 1,Nelson Marlborough,1,13
2021-06-06,Group 1,Nelson Marlborough,2,50
2021-06-06,Group 1,Northland,1,7
2021-06-06,Group 1,Northland,2,10
2021-06-06,Group 1,Other Sites,1,126
2021-06-06,Group 1,Other Sites,2,569
2021-06-06,Group 1,South Canterbury,2,6
2021-06-06,Group 1,Southern,1,106
2021-06-06,Group 1,Southern,2,87
2021-06-06,Group 1,Tairawhiti,2,11
2021-06-06,Group 1,Taranaki,1,13
2021-06-06,Group 1,Taranaki,2,7
2021-06-06,Group 1,Waikato,1,25
2021-06-06,Group 1,Waikato,2,59
2021-06-06,Group 2,Auckland Metro,1,10177
2021-06-06,Group 2,Auckland Metro,2,11519
2021-06-06,Group 2,Bay of Plenty,1,1160
2021-06-06,Group 2,Bay of Plenty,2,1314
2021-06-06,Group 2,Canterbury,1,2057
2021-06-06,Group 2,Canterbury,2,2838
2021-06-06,Group 2,Capital & Coast and Hutt Valley,1,583
2021-06-06,Group 2,Capital & Coast and Hutt Valley,2,3520
2021-06-06,Group 2,Hawke's Bay,1,277
2021-06-06,Group 2,Hawke's Bay,2,1814
2021-06-06,Group 2,Lakes,1,879
2021-06-06,Group 2,Lakes,2,609
2021-06-06,Group 2,MidCentral,1,536
2021-06-06,Group 2,MidCentral,2,1500
2021-06-06,Group 2,Nelson Marlborough,1,128
2021-06-06,Group 2,Nelson Marlborough,2,811
2021-06-06,Group 2,Northland,1,403
2021-06-06,Group 2,Northland,2,1752
2021-06-06,Group 2,Other Sites,1,1082
2021-06-06,Group 2,Other Sites,2,1573
2021-06-06,Group 2,South Canterbury,1,22
2021-06-06,Group 2,South Canterbury,2,271
2021-06-06,Group 2,Southern,1,1319
2021-06-06,Group 2,Southern,2,1557
2021-06-06,Group 2,Tairawhiti,1,75
2021-06-06,Group 2,Tairawhiti,2,263
2021-06-06,Group 2,Taranaki,1,216
2021-06-06,Group 2,Taranaki,2,522
2021-06-06,Group 2,Waikato,1,958
2021-06-06,Group 2,Waikato,2,2369
2021-06-06,Group 2,Wairarapa,1,102
2021-06-06,Group 2,Wairarapa,2,544
2021-06-06,Group 2,West Coast,1,94
2021-06-06,Group 2,West Coast,2,392
2021-06-06,Group 2,Whanganui,1,144
2021-06-06,Group 2,Whanganui,2,512
2021-06-06,Group 3,Auckland Metro,1,8965
2021-06-06,Group 3,Auckland Metro,2,1356
2021-06-06,Group 3,Bay of Plenty,1,3119
2021-06-06,Group 3,Bay of Plenty,2,1634
2021-06-06,Group 3,Canterbury,1,692
2021-06-06,Group 3,Canterbury,2,57
2021-06-06,Group 3,Capital & Coast and Hutt Valley,1,1708
2021-06-06,Group 3,Capital & Coast and Hutt Valley,2,597
2021-06-06,Group 3,Hawke's Bay,1,3732
2021-06-06,Group 3,Hawke's Bay,2,65
2021-06-06,Group 3,Lakes,1,1707
2021-06-06,Group 3,Lakes,2,308
2021-06-06,Group 3,MidCentral,1,1305
2021-06-06,Group 3,MidCentral,2,540
2021-06-06,Group 3,Nelson Marlborough,1,1939
2021-06-06,Group 3,Nelson Marlborough,2,1470
2021-06-06,Group 3,Northland,1,2336
2021-06-06,Group 3,Northland,2,200
2021-06-06,Group 3,Other Sites,1,18
2021-06-06,Group 3,Other Sites,2,8
2021-06-06,Group 3,South Canterbury,1,2189
2021-06-06,Group 3,South Canterbury,2,242
2021-06-06,Group 3,Southern,1,4988
2021-06-06,Group 3,Southern,2,57
2021-06-06,Group 3,Tairawhiti,1,538
2021-06-06,Group 3,Taranaki,1,242
2021-06-06,Group 3,Taranaki,2,16
2021-06-06,Group 3,Waikato,1,1933
2021-06-06,Group 3,Waikato,2,510
2021-06-06,Group 3,Wairarapa,1,606
2021-06-06,Group 3,Wairarapa,2,100
2021-06-06,Group 3,West Coast,1,523
2021-06-06,Group 3,West Coast,2,195
2021-06-06,Group 3,Whanganui,1,1543
2021-06-06,Group 3,Whanganui,2,203
2021-06-06,Group 4,Auckland Metro,1,6175
2021-06-06,Group 4,Auckland Metro,2,8
2021-06-06,Group 4,Bay of Plenty,1,194
2021-06-06,Group 4,Canterbury,1,283
2021-06-06,Group 4,Capital & Coast and Hutt Valley,1,127
2021-06-06,Group 4,Hawke's Bay,1,1074
2021-06-06,Group 4,Hawke's Bay,2,6
2021-06-06,Group 4,Lakes,1,149
2021-06-06,Group 4,MidCentral,1,134
2021-06-06,Group 4,Nelson Marlborough,1,19
2021-06-06,Group 4,Northland,1,708
2021-06-06,Group 4,Other Sites,1,58
2021-06-06,Group 4,South Canterbury,1,119
2021-06-06,Group 4,Southern,1,290
2021-06-06,Group 4,Tairawhiti,1,133
2021-06-06,Group 4,Taranaki,1,17
2021-06-06,Group 4,Waikato,1,458
2021-06-06,Group 4,Wairarapa,1,33
2021-06-06,Group 4,West Coast,1,96
2021-06-06,Group 4,Whanganui,1,78
2021-06-13,Group 1,Auckland Metro,1,275
2021-06-13,Group 1,Auckland Metro,2,680
2021-06-13,Group 1,Bay of Plenty,1,37
2021-06-13,Group 1,Bay of Plenty,2,31
2021-06-13,Group 1,Canterbury,1,147
2021-06-13,Group 1,Canterbury,2,432
2021-06-13,Group 1,Capital & Coast and Hutt Valley,1,70
2021-06-13,Group 1,Capital & Coast and Hutt Valley,2,241
2021-06-13,Group 1,Hawke's Bay,1,8
2021-06-13,Group 1,Hawke's Bay,2,15
2021-06-13,Group 1,Lakes,1,51
2021-06-13,Group 1,Lakes,2,45
2021-06-13,Group 1,MidCentral,1,9
2021-06-13,Group 1,MidCentral,2,13
2021-06-13,Group 1,Nelson Marlborough,1,9
2021-06-13,Group 1,Nelson Marlborough,2,47
2021-06-13,Group 1,Northland,1,6
2021-06-13,Group 1,Northland,2,8
2021-06-13,Group 1,Other Sites,1,109
2021-06-13,Group 1,Other Sites,2,51
2021-06-13,Group 1,South Canterbury,1,7
2021-06-13,Group 1,South Canterbury,2,5
2021-06-13,Group 1,Southern,1,46
2021-06-13,Group 1,Southern,2,106
2021-06-13,Group 1,Tairawhiti,2,10
2021-06-13,Group 1,Taranaki,2,5
2021-06-13,Group 1,Waikato,1,20
2021-06-13,Group 1,Waikato,2,31
2021-06-13,Group 1,Whanganui,2,22
2021-06-13,Group 2,Auckland Metro,1,10940
2021-06-13,Group 2,Auckland Metro,2,9662
2021-06-13,Group 2,Bay of Plenty,1,369
2021-06-13,Group 2,Bay of Plenty,2,954
2021-06-13,Group 2,Canterbury,1,2686
2021-06-13,Group 2,Canterbury,2,2237
2021-06-13,Group 2,Capital & Coast and Hutt Valley,1,323
2021-06-13,Group 2,Capital & Coast and Hutt Valley,2,1704
2021-06-13,Group 2,Hawke's Bay,1,325
2021-06-13,Group 2,Hawke's Bay,2,660
2021-06-13,Group 2,Lakes,1,797
2021-06-13,Group 2,Lakes,2,248
2021-06-13,Group 2,MidCentral,1,583
2021-06-13,Group 2,MidCentral,2,1127
2021-06-13,Group 2,Nelson Marlborough,1,367
2021-06-13,Group 2,Nelson Marlborough,2,465
2021-06-13,Group 2,Northland,1,814
2021-06-13,Group 2,Northland,2,1238
2021-06-13,Group 2,Other Sites,1,1027
2021-06-13,Group 2,Other Sites,2,1023
2021-06-13,Group 2,South Canterbury,1,40
2021-06-13,Group 2,South Canterbury,2,148
2021-06-13,Group 2,Southern,1,920
2021-06-13,Group 2,Southern,2,1548
2021-06-13,Group 2,Tairawhiti,1,102
2021-06-13,Group 2,Tairawhiti,2,351
2021-06-13,Group 2,Taranaki,1,94
2021-06-13,Group 2,Taranaki,2,308
2021-06-13,Group 2,Waikato,1,987
2021-06-13,Group 2,Waikato,2,1594
2021-06-13,Group 2,Wairarapa,1,9
2021-06-13,Group 2,Wairarapa,2,102
2021-06-13,Group 2,West Coast,1,84
2021-06-13,Group 2,West Coast,2,235
2021-06-13,Group 2,Whanganui,1,81
2021-06-13,Group 2,Whanganui,2,471
2021-06-13,Group 3,Auckland Metro,1,7626
2021-06-13,Group 3,Auckland Metro,2,2615
2021-06-13,Group 3,Bay of Plenty,1,2482
2021-06-13,Group 3,Bay of Plenty,2,2109
2021-06-13,Group 3,Canterbury,1,751
2021-06-13,Group 3,Canterbury,2,201
2021-06-13,Group 3,Capital & Coast and Hutt Valley,1,1998
2021-06-13,Group 3,Capital & Coast and Hutt Valley,2,559
2021-06-13,Group 3,Hawke's Bay,1,2428
2021-06-13,Group 3,Hawke's Bay,2,405
2021-06-13,Group 3,Lakes,1,1607
2021-06-13,Group 3,Lakes,2,788
2021-06-13,Group 3,MidCentral,1,1427
2021-06-13,Group 3,MidCentral,2,477
2021-06-13,Group 3,Nelson Marlborough,1,2195
2021-06-13,Group 3,Nelson Marlborough,2,1318
2021-06-13,Group 3,Northland,1,2474
2021-06-13,Group 3,Northland,2,472
2021-06-13,Group 3,Other Sites,1,5
2021-06-13,Group 3,Other Sites,2,8
2021-06-13,Group 3,South Canterbury,1,1458
2021-06-13,Group 3,South Canterbury,2,131
2021-06-13,Group 3,Southern,1,2680
2021-06-13,Group 3,Southern,2,736
2021-06-13,Group 3,Tairawhiti,1,579
2021-06-13,Group 3,Tairawhiti,2,131
2021-06-13,Group 3,Taranaki,1,448
2021-06-13,Group 3,Taranaki,2,133
2021-06-13,Group 3,Waikato,1,1773
2021-06-13,Group 3,Waikato,2,996
2021-06-13,Group 3,Wairarapa,1,348
2021-06-13,Group 3,Wairarapa,2,360
2021-06-13,Group 3,West Coast,1,296
2021-06-13,Group 3,West Coast,2,277
2021-06-13,Group 3,Whanganui,1,1407
2021-06-13,Group 3,Whanganui,2,389
2021-06-13,Group 4,Auckland Metro,1,5259
2021-06-13,Group 4,Auckland Metro,2,1753
2021-06-13,Group 4,Bay of Plenty,1,141
2021-06-13,Group 4,Bay of Plenty,2,92
2021-06-13,Group 4,Canterbury,1,261
2021-06-13,Group 4,Canterbury,2,109
2021-06-13,Group 4,Capital & Coast and Hutt Valley,1,220
2021-06-13,Group 4,Capital & Coast and Hutt Valley,2,49
2021-06-13,Group 4,Hawke's Bay,1,615
2021-06-13,Group 4,Hawke's Bay,2,291
2021-06-13,Group 4,Lakes,1,205
2021-06-13,Group 4,Lakes,2,43
2021-06-13,Group 4,MidCentral,1,218
2021-06-13,Group 4,MidCentral,2,72
2021-06-13,Group 4,Nelson Marlborough,2,8
2021-06-13,Group 4,Northland,1,824
2021-06-13,Group 4,Northland,2,54
2021-06-13,Group 4,Other Sites,1,10
2021-06-13,Group 4,Other Sites,2,6
2021-06-13,Group 4,South Canterbury,1,225
2021-06-13,Group 4,South Canterbury,2,14
2021-06-13,Group 4,Southern,1,114
2021-06-13,Group 4,Southern,2,152
2021-06-13,Group 4,Tairawhiti,1,34
2021-06-13,Group 4,Tairawhiti,2,12
2021-06-13,Group 4,Taranaki,1,146
2021-06-13,Group 4,Taranaki,2,52
2021-06-13,Group 4,Waikato,1,261
2021-06-13,Group 4,Waikato,2,64
2021-06-13,Group 4,Wairarapa,1,17
2021-06-13,Group 4,Wairarapa,2,5
2021-06-13,Group 4,West Coast,1,26
2021-06-13,Group 4,West Coast,2,89
2021-06-13,Group 4,Whanganui,1,16
2021-06-13,Group 4,Whanganui,2,40
2021-06-20,Group 1,Auckland Metro,1,241
2021-06-20,Group 1,Auckland Metro,2,533
2021-06-20,Group 1,Bay of Plenty,1,22
2021-06-20,Group 1,Bay of Plenty,2,59
2021-06-20,Group 1,Canterbury,1,367
2021-06-20,Group 1,Canterbury,2,461
2021-06-20,Group 1,Capital & Coast and Hutt Valley,1,99
2021-06-20,Group 1,Capital & Coast and Hutt Valley,2,198
2021-06-20,Group 1,Hawke's Bay,1,5
2021-06-20,Group 1,Hawke's Bay,2,32
2021-06-20,Group 1,Lakes,1,18
2021-06-20,Group 1,Lakes,2,29
2021-06-20,Group 1,MidCentral,1,15
2021-06-20,Group 1,MidCentral,2,20
2021-06-20,Group 1,Nelson Marlborough,1,12
2021-06-20,Group 1,Nelson Marlborough,2,18
2021-06-20,Group 1,Northland,1,5
2021-06-20,Group 1,Northland,2,14
2021-06-20,Group 1,Other Sites,1,79
2021-06-20,Group 1,Other Sites,2,16
2021-06-20,Group 1,South Canterbury,1,6
2021-06-20,Group 1,South Canterbury,2,6
2021-06-20,Group 1,Southern,1,78
2021-06-20,Group 1,Southern,2,95
2021-06-20,Group 1,Tairawhiti,2,18
2021-06-20,Group 1,Taranaki,2,12
2021-06-20,Group 1,Waikato,1,26
