Date,First doses,Second doses,Third primary doses,Boosters
2021-04-29,7526,4958,0,0
2021-04-30,8374,5035,0,0
2021-05-01,3490,1992,0,0
2021-05-02,1624,1921,0,0
2021-05-03,6252,4490,0,0
2021-05-04,8344,5303,0,0
2021-05-05,9209,5559,0,0
2021-05-06,9201,5832,0,0
2021-05-07,10133,6758,0,0
2021-05-08,4402,2856,0,0
2021-05-09,1733,1616,0,0
2021-05-10,6884,5121,0,0
2021-05-11,9224,5901,0,0
2021-05-12,9522,5772,1,0
2021-05-13,9776,6017,0,0
2021-05-14,8957,7118,0,0
2021-05-15,3417,2818,0,0
2021-05-16,2414,1807,0,0
2021-05-17,7295,3759,0,0
2021-05-18,9273,5519,0,0
2021-05-19,9058,6402,1,0
2021-05-20,8728,6753,0,0
2021-05-21,8263,7301,0,0
2021-05-22,4407,3567,0,0
2021-05-23,2265,1544,2,0
2021-05-24,7230,5776,0,0
2021-05-25,9842,7484,0,0
2021-05-26,10958,7768,0,0
2021-05-27,9869,7032,0,0
2021-05-28,10825,9871,0,0
2021-05-29,5942,4296,0,0
2021-05-30,3322,1884,0,0
2021-05-31,8901,5568,1,0
2021-06-01,12018,7926,1,0
2021-06-02,12559,8421,1,0
2021-06-03,14135,9032,2,0
2021-06-04,12098,8357,0,0
2021-06-05,6197,3351,0,0
2021-06-06,3534,1683,0,0
2021-06-07,3937,1373,0,0
2021-06-08,13102,8759,0,0
2021-06-09,7108,4319,1,0
2021-06-10,13938,9476,0,0
2021-06-11,11978,9590,0,0
2021-06-12,7448,4496,0,0
2021-06-13,4404,2906,2,0
2021-06-14,10354,7564,0,0
2021-06-15,13079,9159,1,0
2021-06-16,14400,10033,0,0
2021-06-17,12982,10312,0,0
2021-06-18,11354,9468,0,0
2021-06-19,7378,4911,0,0
2021-06-20,3962,3347,0,0
2021-06-21,9068,8450,0,0
2021-06-22,11443,11290,0,0
2021-06-23,13110,11895,0,0
2021-06-24,11438,13001,0,0
2021-06-25,10019,11721,0,0
2021-06-26,8355,6287,0,0
2021-06-27,3592,3444,0,0
2021-06-28,9927,6459,0,0
2021-06-29,10932,10048,0,0
2021-06-30,12938,9960,0,0
2021-07-01,13106,9858,0,0
2021-07-02,9769,10318,0,0
2021-07-03,7384,5331,0,0
2021-07-04,3490,2926,0,0
2021-07-05,7778,7970,1,0
2021-07-06,9586,11336,0,0
2021-07-07,11282,11876,0,0
2021-07-08,12712,11900,1,0
2021-07-09,11083,10524,0,0
2021-07-10,9325,6488,0,0
2021-07-11,4394,3243,0,0
2021-07-12,9540,8103,0,0
2021-07-13,12067,10491,1,0
2021-07-14,13418,11448,0,0
2021-07-15,12863,10915,1,0
2021-07-16,11939,9922,0,0
2021-07-17,9457,7081,0,0
2021-07-18,5655,3075,0,0
2021-07-19,13154,9190,0,0
2021-07-20,18757,11928,0,1
2021-07-21,20806,13188,0,0
2021-07-22,19835,12523,0,0
2021-07-23,19762,11319,0,0
2021-07-24,17113,7739,0,0
2021-07-25,9051,4932,0,0
2021-07-26,20555,9983,1,0
2021-07-27,27611,11383,0,0
2021-07-28,29426,12178,0,0
2021-07-29,28236,11996,0,0
2021-07-30,31521,10652,1,0
2021-07-31,29518,9082,1,0
2021-08-01,17980,4678,0,0
2021-08-02,25704,9442,3,0
2021-08-03,30304,12544,0,0
2021-08-04,32560,12939,1,0
2021-08-05,29269,13034,0,0
2021-08-06,30390,11711,1,1
2021-08-07,27933,8899,1,0
2021-08-08,15870,4637,1,0
2021-08-09,26899,11661,1,0
2021-08-10,31118,15967,1,1
2021-08-11,32048,16942,1,0
2021-08-12,32505,16558,1,0
2021-08-13,31406,15667,1,0
2021-08-14,30425,13336,1,0
2021-08-15,18286,7408,0,0
2021-08-16,30368,16065,0,1
2021-08-17,35857,20439,2,0
2021-08-18,411,102,0,0
2021-08-19,21590,8782,0,0
2021-08-20,38814,20232,0,0
2021-08-21,38397,15909,1,2
2021-08-22,28494,9102,1,0
2021-08-23,46790,19582,3,1
2021-08-24,59412,23689,3,0
2021-08-25,63440,26519,2,2
2021-08-26,67917,25533,1,0
2021-08-27,67408,24746,1,2
2021-08-28,56876,22418,0,4
2021-08-29,37107,11489,1,0
2021-08-30,54927,23786,3,0
2021-08-31,59339,27515,4,0
2021-09-01,63602,27728,2,1
2021-09-02,65254,25346,0,1
2021-09-03,61966,25926,1,0
2021-09-04,56145,22603,3,1
2021-09-05,27041,12029,0,1
2021-09-06,45330,21841,0,2
2021-09-07,50024,23487,3,0
2021-09-08,48861,18595,3,2
2021-09-09,46552,15640,2,0
2021-09-10,44190,21207,2,5
2021-09-11,39052,23343,1,0
2021-09-12,20675,13479,0,0
2021-09-13,34540,20998,3,2
2021-09-14,39760,22907,5,1
2021-09-15,40027,23246,7,2
2021-09-16,37291,24186,8,1
2021-09-17,33384,27728,8,5
2021-09-18,29337,24653,0,1
2021-09-19,14312,12608,4,0
2021-09-20,24801,25962,4,5
2021-09-21,27799,26624,6,3
2021-09-22,24558,25598,3,2
2021-09-23,21261,28582,3,0
2021-09-24,19164,31842,1,5
2021-09-25,19530,32349,1,0
2021-09-26,8281,16632,1,0
2021-09-27,12741,28314,3,2
2021-09-28,13621,31299,8,2
2021-09-29,14058,27169,2,1
2021-09-30,14172,32445,4,4
2021-10-01,12404,35530,4,1
2021-10-02,12937,37490,3,2
2021-10-03,7133,20070,2,0
2021-10-04,15000,41264,2,4
2021-10-05,17756,46438,3,3
2021-10-06,19095,51717,9,6
2021-10-07,19868,63101,4,7
2021-10-08,18749,67631,2,7
2021-10-09,18456,63844,6,1
2021-10-10,9102,33279,3,1
2021-10-11,15337,54406,4,3
2021-10-12,17677,55817,2,1
2021-10-13,15869,53538,5,4
2021-10-14,15211,53161,3,5
2021-10-15,14113,55832,4,7
2021-10-16,39703,91755,13,18
2021-10-17,6286,23507,2,0
2021-10-18,10065,32898,5,4
2021-10-19,10518,32549,4,5
2021-10-20,10523,32867,8,4
2021-10-21,10163,31490,23,13
2021-10-22,11516,33548,42,12
2021-10-23,11896,30840,24,7
2021-10-24,5374,13744,6,4
2021-10-25,3529,7206,4,4
2021-10-26,10917,31407,100,21
2021-10-27,10919,28482,137,5
2021-10-28,12836,32458,236,11
2021-10-29,11113,32091,254,10
2021-10-30,10803,32114,118,4
2021-10-31,4900,15375,17,1
2021-11-01,7205,20408,232,4
2021-11-02,7593,21496,307,10
2021-11-03,6767,20581,360,6
2021-11-04,6634,19675,429,12
2021-11-05,6451,21673,432,5
2021-11-06,7435,26616,150,5
2021-11-07,3287,11040,38,4
2021-11-08,5172,16295,348,7
2021-11-09,5922,16498,480,7
2021-11-10,6087,16088,522,7
2021-11-11,6404,16664,531,29
2021-11-12,6389,16853,436,18
2021-11-13,7222,20046,189,8
2021-11-14,4670,10020,42,9
2021-11-15,7797,13756,473,12
2021-11-16,6690,14509,506,25
2021-11-17,6228,14310,541,28
2021-11-18,6701,14165,570,20
2021-11-19,6818,15865,549,32
2021-11-20,6052,15624,166,25
2021-11-21,3110,6789,48,118
2021-11-22,4812,10557,446,183
2021-11-23,6575,12503,519,158
2021-11-24,6623,12147,581,261
2021-11-25,6431,11887,578,298
2021-11-26,5747,12300,657,4525
2021-11-27,6430,14551,210,4509
2021-11-28,3713,8089,83,2256
2021-11-29,6255,11954,643,23006
2021-11-30,7571,14454,594,19225
2021-12-01,7939,14357,634,17283
2021-12-02,8709,16766,631,13985
2021-12-03,7450,17453,636,13952
2021-12-04,5681,14063,191,7325
2021-12-05,2737,6761,64,2419
2021-12-06,4620,10714,415,9548
2021-12-07,4415,10204,517,9236
2021-12-08,3817,9429,562,9457
2021-12-09,3395,9253,576,8641
2021-12-10,2896,9286,542,8408
2021-12-11,2771,8524,172,4767
2021-12-12,1190,4263,65,2004
2021-12-13,2422,6898,527,8979
2021-12-14,2497,7901,606,9638
2021-12-15,2442,8217,602,9697
2021-12-16,2448,8347,635,10151
2021-12-17,2056,7635,682,11214
2021-12-18,1756,6664,172,6972
2021-12-19,786,3372,66,3018
2021-12-20,1864,6304,500,11873
2021-12-21,1752,7292,619,12291
2021-12-22,1577,7314,626,13662
2021-12-23,1404,7172,463,12421
2021-12-24,708,4478,160,8217
2021-12-25,5,52,1,51
2021-12-26,99,741,2,913
2021-12-27,199,1562,17,2359
2021-12-28,275,1915,29,2919
2021-12-29,1137,6644,216,15995
2021-12-30,958,4920,216,17356
2021-12-31,666,3540,121,13373
2022-01-01,55,357,8,1016
2022-01-02,134,625,7,2223
2022-01-03,363,1316,22,4500
2022-01-04,404,1414,20,5320
2022-01-05,1297,4626,192,41659
2022-01-06,1366,4105,228,44082
2022-01-07,1287,3951,214,45112
2022-01-08,752,2362,74,21918
2022-01-09,460,1386,22,10790
2022-01-10,1401,4002,234,48414
2022-01-11,1507,3837,266,46756
2022-01-12,1448,3851,216,42616
2022-01-13,1421,3600,224,42154
2022-01-14,1462,3350,233,41280
2022-01-15,929,1952,110,22356
2022-01-16,563,1090,43,9659
2022-01-17,15751,2489,166,37519
2022-01-18,14315,2331,190,39433
2022-01-19,13339,2470,218,36843
2022-01-20,12988,2328,210,38343
2022-01-21,13532,2185,191,42760
2022-01-22,10790,1432,75,28406
2022-01-23,6933,859,48,21293
2022-01-24,15688,1897,181,57126
2022-01-25,16628,2201,261,57377
2022-01-26,15474,2337,242,51505
2022-01-27,14448,2340,196,47387
2022-01-28,14137,2231,217,46680
2022-01-29,9886,1301,88,30296
2022-01-30,4618,711,33,13400
2022-01-31,6542,1150,97,22628
2022-02-01,9887,2262,156,38737
2022-02-02,6860,2040,150,36540
2022-02-03,5406,1839,154,46436
2022-02-04,5334,1797,115,67325
2022-02-05,5374,1108,38,49205
2022-02-06,1995,519,13,24998
2022-02-07,1683,560,11,18704
2022-02-08,3042,1906,107,60831
2022-02-09,2778,1665,97,56832
2022-02-10,2755,1632,101,50832
2022-02-11,3164,1631,97,57614
2022-02-12,4823,1335,33,50152
2022-02-13,1520,545,50,20829
2022-02-14,2054,1363,52,47751
2022-02-15,2391,1562,93,46417
2022-02-16,2365,1502,91,40812
2022-02-17,2302,1411,79,36169
2022-02-18,2858,1520,63,39631
2022-02-19,3719,1258,34,33447
2022-02-20,1349,650,11,15460
2022-02-21,1752,1105,44,27844
2022-02-22,1947,1377,120,25683
2022-02-23,1932,1317,46,24825
2022-02-24,2192,1295,69,25726
2022-02-25,2755,1463,60,31444
2022-02-26,3249,1234,24,28959
2022-02-27,1353,619,7,13744
2022-02-28,1843,962,44,23562
2022-03-01,1837,1095,61,19127
2022-03-02,1808,1150,31,18175
2022-03-03,1497,976,54,15372
2022-03-04,1534,975,27,16410
2022-03-05,2300,1127,21,14734
2022-03-06,750,516,1,5776
2022-03-07,877,923,28,10565
2022-03-08,876,1240,42,9325
2022-03-09,921,1133,37,9101
2022-03-10,907,1057,31,7937
2022-03-11,852,1172,41,8671
2022-03-12,1205,1330,17,7714
2022-03-13,408,751,6,3224
2022-03-14,587,4023,27,6005
2022-03-15,713,4473,27,5510
2022-03-16,790,4641,23,6056
2022-03-17,664,4803,31,5396
2022-03-18,650,6101,26,5608
2022-03-19,772,7999,6,5218
2022-03-20,331,3325,5,2251
2022-03-21,382,4047,21,3794
2022-03-22,404,4443,24,4009
2022-03-23,427,4598,18,3749
2022-03-24,321,4305,20,3028
2022-03-25,336,5658,25,3392
2022-03-26,459,7342,3,2932
2022-03-27,146,2845,1,1102
2022-03-28,178,3111,18,2208
2022-03-29,208,3085,23,2361
2022-03-30,280,2657,29,2137
2022-03-31,267,2845,23,2256
2022-04-01,178,3018,21,2150
2022-04-02,301,4023,7,1980
2022-04-03,117,1543,2,869
2022-04-04,131,1400,24,1749
2022-04-05,181,1430,25,1640
2022-04-06,190,1482,15,1722
2022-04-07,165,1414,23,2281
2022-04-08,160,1758,25,2274
2022-04-09,236,2430,7,2101
2022-04-10,61,927,2,860
2022-04-11,115,976,20,1646
2022-04-12,128,928,26,1716
2022-04-13,109,954,32,1701
2022-04-14,169,1329,32,2183
2022-04-15,11,64,2,71
2022-04-16,71,627,1,828
2022-04-17,17,70,0,119
2022-04-18,9,175,0,237
2022-04-19,135,1222,24,1814
2022-04-20,147,1195,19,1637
2022-04-21,123,1039,28,1542
2022-04-22,130,1153,30,1673
2022-04-23,111,1053,4,1209
2022-04-24,55,488,1,583
2022-04-25,22,152,0,182
2022-04-26,181,1250,25,1747
2022-04-27,150,1252,21,1607
2022-04-28,178,1122,26,1603
2022-04-29,168,1243,24,1653
2022-04-30,134,1198,11,1438
2022-05-01,51,355,0,461
2022-05-02,64,367,18,1213
2022-05-03,89,368,16,1117
2022-05-04,77,358,24,1104
2022-05-05,60,354,29,1130
2022-05-06,88,501,28,1195
2022-05-07,134,729,7,1270
2022-05-08,21,119,2,350
2022-05-09,57,250,26,1034
2022-05-10,52,265,23,1077
2022-05-11,83,358,27,1155
2022-05-12,66,317,38,1026
2022-05-13,67,340,41,1112
2022-05-14,129,598,10,1046
2022-05-15,34,223,2,439
2022-05-16,79,217,28,985
2022-05-17,76,227,27,925
