sa2_code,sa2_name,dhb,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
Unknown,Unknown,Unknown,53709,51519,50433,>950,>950
100100,North Cape,Northland,1419,1366,1782,796,767
100200,Rangaunu Harbour,Northland,1695,1609,2203,769,730
100300,Inlets Far North District,Northland,Masked,Masked,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,1190,1155,1453,819,795
100500,Tangonge,Northland,870,847,1003,867,844
100600,Ahipara,Northland,946,891,1192,794,747
100700,Kaitaia East,Northland,1778,1697,2038,872,833
100800,Kaitaia West,Northland,2558,2436,2978,859,818
100900,Rangitihi,Northland,694,678,820,846,827
101000,Oruru-Parapara,Northland,659,636,816,808,779
101100,Taumarumaru,Northland,2054,1972,2446,840,806
101200,Herekino-Takahue,Northland,703,676,915,768,739
101300,Peria,Northland,750,716,1064,705,673
101400,Taemaro-Oruaiti,Northland,731,692,935,782,740
101500,Whakapaku,Northland,526,496,680,774,729
101600,Hokianga North,Northland,699,651,927,754,702
101700,Kohukohu-Broadwood,Northland,580,557,734,790,759
101800,Whakarara,Northland,1013,959,1240,817,773
101900,Kaeo,Northland,856,819,1109,772,739
102000,Omahuta Forest-Horeke,Northland,752,712,1112,676,640
102100,Hokianga South,Northland,931,870,1319,706,660
102200,Lake Manuwai-Kapiro,Northland,1894,1821,2205,859,826
102300,?kaihau,Northland,905,874,1088,832,803
102400,Rangitane-Purerua,Northland,1197,1142,1444,829,791
102500,Waipapa,Northland,669,648,745,898,870
102600,Puketotara,Northland,1465,1426,1629,899,875
102700,Waim? Forest,Northland,791,746,1125,703,663
102800,Riverview,Northland,1982,1898,2175,911,873
102900,Waipoua Forest,Northland,902,862,1240,727,695
103000,Kerikeri Central,Northland,2206,2165,2382,926,909
103100,Kerikeri South,Northland,2369,2323,2598,912,894
103200,?haeawai-Waimate North,Northland,946,911,1109,853,821
103300,Puketona-Waitangi,Northland,1127,1116,1300,867,858
103400,Ngapuhi,Northland,1055,1012,1269,831,797
103500,Kaikohe,Northland,3123,2874,4216,741,682
103600,Pakaraka,Northland,494,480,584,846,822
103700,Haruru,Northland,885,860,1065,831,808
103800,Russell,Northland,727,712,806,902,883
103900,Paihia,Northland,1367,1340,1535,891,873
104000,Mataraua Forest,Northland,386,357,526,734,679
104100,Matawaia-Taumarere,Northland,1047,1000,1312,798,762
104200,Russell Peninsula,Northland,553,547,654,846,836
104300,Opua (Far North District),Northland,1082,1061,1200,902,884
104400,Russell Forest-Rawhiti,Northland,550,528,634,868,833
104500,Moerewa,Northland,1183,1107,1596,741,694
104600,Kawakawa,Northland,1075,1030,1199,897,859
104700,Maromaku,Northland,470,455,593,793,767
104800,Mangakahia-H?kerenui,Northland,1389,1327,1701,817,780
104900,Whangaruru,Northland,1994,1909,2352,848,812
