sa2_code,sa2_name,dhb,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
Unknown,NA,NA,2381,1238,5057,471,245
100100,North Cape,Northland,53,23,201,264,114
100200,Rangaunu Harbour,Northland,50,17,259,193,66
100400,Karikari Peninsula,Northland,32,10,131,244,76
100500,Tangonge,Northland,32,10,126,254,79
100600,Ahipara,Northland,54,18,147,367,122
100700,Kaitaia East,Northland,98,32,Masked,300,98
100800,Kaitaia West,Northland,123,51,477,258,107
100900,Rangitihi,Northland,17,5,90,189,56
101000,Oruru-Parapara,Northland,26,10,Masked,255,98
101100,Taumarumaru,Northland,75,28,220,341,127
101200,Herekino-Takahue,Northland,26,Masked,118,220,<50
101300,Peria,Northland,27,12,129,209,93
101400,Taemaro-Oruaiti,Northland,39,11,108,361,102
101500,Whakapaku,Northland,32,11,83,386,133
101600,Hokianga North,Northland,37,10,132,280,76
101700,Kohukohu-Broadwood,Northland,17,Masked,64,266,62
101800,Whakarara,Northland,56,27,118,475,229
101900,Kaeo,Northland,45,18,148,304,122
102000,Omahuta Forest-Horeke,Northland,21,13,164,128,79
102100,Hokianga South,Northland,30,8,130,231,62
102200,Lake Manuwai-Kapiro,Northland,84,44,208,404,212
102300,?kaihau,Northland,32,10,120,267,83
102400,Rangitane-Purerua,Northland,42,23,157,268,146
102500,Waipapa,Northland,37,19,96,385,198
102600,Puketotara,Northland,71,21,176,403,119
102700,Waim? Forest,Northland,23,7,136,169,51
102800,Riverview,Northland,100,49,204,490,240
102900,Waipoua Forest,Northland,18,5,109,165,<50
103000,Kerikeri Central,Northland,91,37,227,401,163
103100,Kerikeri South,Northland,103,42,213,484,197
103200,?haeawai-Waimate North,Northland,29,13,115,252,113
103300,Puketona-Waitangi,Northland,44,11,124,355,89
103400,Ngapuhi,Northland,39,10,188,207,53
103500,Kaikohe,Northland,180,63,662,272,95
103600,Pakaraka,Northland,31,15,78,397,192
103700,Haruru,Northland,48,11,120,400,92
103800,Russell,Northland,Masked,Masked,Masked,Masked,Masked
103900,Paihia,Northland,42,24,127,331,189
104000,Mataraua Forest,Northland,17,10,69,246,145
104100,Matawaia-Taumarere,Northland,58,10,202,287,50
104200,Russell Peninsula,Northland,Masked,Masked,Masked,Masked,Masked
104300,Opua (Far North District),Northland,20,9,70,286,129
104400,Russell Forest-Rawhiti,Northland,15,Masked,74,203,<50
104500,Moerewa,Northland,37,11,265,140,<50
104600,Kawakawa,Northland,49,15,199,246,75
104700,Maromaku,Northland,29,8,101,287,79
104800,Mangakahia-H?kerenui,Northland,63,20,227,278,88
104900,Whangaruru,Northland,90,22,249,361,88
105100,Matarau,Northland,172,80,388,443,206
105200,Hikurangi,Northland,70,27,229,306,118
105300,Kauri,Northland,75,32,200,375,160
105400,Maungatapere,Northland,168,98,365,460,268
105500,Kamo West,Northland,103,47,206,500,228
105600,Matapouri-Tutukaka,Northland,63,36,134,470,269
105700,Kiripaka,Northland,59,30,125,472,240
105800,Kamo East,Northland,164,62,430,381,144
105900,Granfield Reserve,Northland,148,58,286,517,203
106000,Kamo Central,Northland,111,43,224,496,192
106100,Whau Valley,Northland,112,49,265,423,185
106200,Tikipunga North,Northland,140,45,417,336,108
106300,Pukenui,Northland,164,86,261,628,330
106400,Otangarei,Northland,60,12,306,196,<50
106500,Tikipunga South,Northland,162,49,429,378,114
106600,Kensington (Whangarei District),Northland,90,38,259,347,147
106700,Abbey Caves-Glenbervie,Northland,49,26,130,377,200
106800,Mairtown,Northland,101,39,216,468,181
106900,Maunu-Horahora,Northland,158,77,341,463,226
107000,Woodhill-Vinetown,Northland,98,32,236,415,136
107100,Whang?rei Central,Northland,22,7,51,431,137
107200,Riverside,Northland,78,29,166,470,175
107300,Raumanga,Northland,126,40,478,264,84
107400,Tarewa,Northland,89,35,306,291,114
107500,Morningside (Whangarei District),Northland,84,32,218,385,147
107600,Ngunguru,Northland,61,30,121,504,248
107700,Otaika-Portland,Northland,64,24,144,444,167
107800,Oakleigh-Mangapai,Northland,94,46,225,418,204
107900,Port-Limeburners,Northland,Masked,Masked,Masked,Masked,Masked
108000,Pataua,Northland,70,29,195,359,149
108100,Onerahi Park,Northland,93,50,181,514,276
108200,Sherwood Rise,Northland,95,34,280,339,121
108300,Onerahi,Northland,74,29,245,302,118
108400,Inlet Whang?rei Harbour,Northland,Masked,Masked,Masked,Masked,Masked
108500,Parua Bay,Northland,136,66,262,519,252
108600,Bream Bay,Northland,91,35,232,392,151
108700,Marsden Bay,Northland,103,55,249,414,221
108800,Ruak?k?,Northland,78,23,247,316,93
108900,Bream Head,Northland,69,31,119,580,261
109000,Waipu,Northland,76,39,226,336,173
109100,Kaipara Coastal,Northland,100,46,333,300,138
109200,Maungaru,Northland,62,19,161,385,118
109300,Dargaville,Northland,124,65,443,280,147
109400,Ruawai-Matakohe,Northland,76,27,263,289,103
109500,Otamatea (Kaipara District),Northland,56,20,165,339,121
109600,Maungaturoto,Northland,54,18,143,378,126
109700,Kaiwaka,Northland,77,30,224,344,134
109800,Mangawhai Rural,Northland,86,38,244,352,156
109900,Mangawhai Heads,Northland,67,27,196,342,138
110100,Mangawhai,Northland,40,21,112,357,188
110200,Okahukura Peninsula,Waitemata,46,21,141,326,149
110400,Cape Rodney,Waitemata,142,71,325,437,218
110500,Wellsford,Waitemata,62,34,205,302,166
110700,South Head,Waitemata,105,48,263,399,183
110800,Kaipara Hills,Waitemata,91,43,229,397,188
110900,Dome Valley-Matakana,Waitemata,109,55,164,665,335
111100,Warkworth West,Waitemata,98,52,221,443,235
111200,Puhoi Valley,Waitemata,145,68,327,443,208
111300,Warkworth East,Waitemata,168,88,340,494,259
111400,Sandspit,Waitemata,29,19,72,403,264
111500,Tawharanui Peninsula,Waitemata,100,52,164,610,317
111600,Te Kuru,Waitemata,135,44,280,482,157
111700,Snells Beach,Waitemata,167,77,330,506,233
111800,Barrier Islands,Auckland,22,9,85,259,106
111900,Algies Bay-Scotts Landing,Waitemata,33,10,79,418,127
112100,Wainui-Waiwera,Waitemata,57,25,155,368,161
112200,Parakai,Waitemata,63,37,124,508,298
112300,Helensville Rural,Waitemata,62,39,144,431,271
112400,Helensville,Waitemata,168,92,325,517,283
112500,Waitoki,Waitemata,77,31,173,445,179
112600,Waikoukou Valley,Waitemata,64,36,170,376,212
112700,Orewa North,Waitemata,234,155,414,565,374
112800,Hatfields Beach,Waitemata,81,42,139,583,302
112900,Orewa South,Waitemata,166,101,260,638,388
113000,Orewa Central,Waitemata,102,58,181,564,320
113100,Millwater North,Waitemata,360,203,565,637,359
113200,Waipatukahu,Waitemata,78,34,130,600,262
113300,Millwater South,Waitemata,406,231,633,641,365
113400,Dairy Flat North,Waitemata,152,80,261,582,307
113500,Dairy Flat West,Waitemata,59,28,127,465,220
113600,Kingsway,Waitemata,164,79,287,571,275
113800,Silverdale Central (Auckland),Waitemata,38,15,57,667,263
113900,Red Beach West,Waitemata,108,57,213,507,268
114000,Red Beach East,Waitemata,195,94,363,537,259
114100,Silverdale South (Auckland),Waitemata,101,29,189,534,153
114200,Waimauku,Waitemata,81,37,135,600,274
114300,Gulf Islands,Auckland,Masked,Masked,Masked,Masked,Masked
114400,Vipond,Waitemata,157,99,306,513,324
114500,Muriwai,Waitemata,81,30,124,653,242
114600,Stanmore Bay West,Waitemata,173,105,332,521,316
114700,Kumeu Rural West,Waitemata,56,30,119,471,252
114800,Okura Bush,Waitemata,87,48,141,617,340
114900,Whangapar?oa Central,Waitemata,233,134,415,561,323
115000,Kumeu-Huapai,Waitemata,451,263,546,826,482
115100,Stanmore Bay East,Waitemata,140,67,268,522,250
115200,Manly West,Waitemata,124,74,230,539,322
115300,Muriwai Valley-Bethells Beach,Waitemata,74,39,118,627,331
115400,Tindalls-Matakatia,Waitemata,90,57,152,592,375
115500,Coatesville,Waitemata,113,70,223,507,314
115600,Dairy Flat South,Waitemata,64,39,136,471,287
115700,Gulf Harbour North,Waitemata,194,113,320,606,353
115800,Manly East,Waitemata,201,113,331,607,341
115900,Riverhead,Waitemata,330,213,421,784,506
116000,Army Bay,Waitemata,97,53,172,564,308
116100,Kumeu Rural East,Waitemata,123,64,218,564,294
116200,Gulf Harbour South,Waitemata,175,115,271,646,424
116300,Paremoremo West,Waitemata,42,30,92,457,326
116400,Taupaki,Waitemata,75,31,147,510,211
116500,Long Bay,Waitemata,228,131,319,715,411
116600,Paremoremo East,Waitemata,96,58,203,473,286
116700,Albany Heights,Waitemata,263,166,379,694,438
116800,Awaruku,Waitemata,295,181,450,656,402
116900,Fairview Heights,Waitemata,303,174,411,737,423
117000,Whenuapai,Waitemata,348,222,473,736,469
117100,Waitakere Ranges North,Waitemata,66,39,119,555,328
117200,Torbay,Waitemata,242,137,403,600,340
117300,Albany Central,Waitemata,32,17,42,762,405
117400,Albany West,Waitemata,183,114,276,663,413
117500,Glamorgan,Waitemata,239,145,372,642,390
117600,Oteha East,Waitemata,234,132,361,648,366
117700,Northcross,Waitemata,201,123,296,679,416
117800,Oteha West,Waitemata,195,113,272,717,415
117900,Waiake,Waitemata,249,143,435,572,329
118000,Waitakere,Waitemata,115,45,215,535,209
118100,Albany South,Waitemata,219,143,322,680,444
118200,Browns Bay South West,Waitemata,287,194,455,631,426
118300,Browns Bay Central,Waitemata,148,91,238,622,382
118400,Schnapper Rock,Waitemata,342,211,476,718,443
118500,Pinehill,Waitemata,363,218,490,741,445
118600,North Harbour,Waitemata,25,12,46,543,261
118700,Browns Bay South East,Waitemata,229,132,316,725,418
118800,Westgate Central,Waitemata,Masked,Masked,Masked,Masked,Masked
118900,Greenhithe West,Waitemata,221,148,348,635,425
119000,Rothesay Bay,Waitemata,173,105,285,607,368
119100,Greenhithe East,Waitemata,306,182,394,777,462
119200,Hobsonville,Waitemata,107,64,142,754,451
119400,Greenhithe South,Waitemata,169,106,238,710,445
119500,Murrays Bay West,Waitemata,207,116,316,655,367
119600,Westgate South,Waitemata,107,51,194,552,263
119700,Windsor Park,Waitemata,106,68,154,688,442
119800,West Harbour West,Waitemata,248,119,482,515,247
119900,Unsworth Heights West,Waitemata,137,85,191,717,445
120000,Murrays Bay East,Waitemata,158,84,237,667,354
120100,Birdwood West,Waitemata,43,20,71,606,282
120200,Hobsonville Point,Waitemata,828,508,944,877,538
120300,West Harbour Clearwater Cove,Waitemata,304,186,455,668,409
120400,Unsworth Heights East,Waitemata,187,114,261,716,437
120500,Mairangi Bay North,Waitemata,192,121,316,608,383
120600,Massey Central,Waitemata,163,86,363,449,237
