sa2_code,sa2_name,dhb,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
Unknown,NA,NA,13794,12773,10814,>950,>950
100100,North Cape,Northland,816,772,1055,773,732
100200,Rangaunu Harbour,Northland,915,862,1287,711,670
100400,Karikari Peninsula,Northland,457,445,573,798,777
100500,Tangonge,Northland,509,494,620,821,797
100600,Ahipara,Northland,463,448,593,781,755
100700,Kaitaia East,Northland,1165,1047,1630,715,642
100800,Kaitaia West,Northland,1570,1481,1923,816,770
100900,Rangitihi,Northland,336,324,419,802,773
101000,Oruru-Parapara,Northland,227,215,319,712,674
101100,Taumarumaru,Northland,536,495,740,724,669
101200,Herekino-Takahue,Northland,348,330,481,723,686
101300,Peria,Northland,263,255,368,715,693
101400,Taemaro-Oruaiti,Northland,254,230,383,663,601
101500,Whakapaku,Northland,208,196,278,748,705
101600,Hokianga North,Northland,566,549,699,810,785
101700,Kohukohu-Broadwood,Northland,307,291,442,695,658
101800,Whakarara,Northland,499,472,656,761,720
101900,Kaeo,Northland,363,344,474,766,726
102000,Omahuta Forest-Horeke,Northland,460,424,771,597,550
102100,Hokianga South,Northland,530,505,722,734,699
102200,Lake Manuwai-Kapiro,Northland,218,207,286,762,724
102300,?kaihau,Northland,283,263,392,722,671
102400,Rangitane-Purerua,Northland,338,312,465,727,671
102500,Waipapa,Northland,106,98,158,671,620
102600,Puketotara,Northland,214,188,296,723,635
102700,Waim? Forest,Northland,600,561,921,651,609
102800,Riverview,Northland,229,223,260,881,858
102900,Waipoua Forest,Northland,521,493,747,697,660
103000,Kerikeri Central,Northland,416,402,497,837,809
103100,Kerikeri South,Northland,212,202,261,812,774
103200,?haeawai-Waimate North,Northland,359,341,432,831,789
103300,Puketona-Waitangi,Northland,264,236,344,767,686
103400,Ngapuhi,Northland,813,745,1187,685,628
103500,Kaikohe,Northland,2146,2035,2815,762,723
103600,Pakaraka,Northland,133,128,159,836,805
103700,Haruru,Northland,195,190,241,809,788
103800,Russell,Northland,128,122,151,848,808
103900,Paihia,Northland,412,383,571,722,671
104000,Mataraua Forest,Northland,263,241,397,662,607
104100,Matawaia-Taumarere,Northland,687,628,1020,674,616
104200,Russell Peninsula,Northland,63,61,97,649,629
104300,Opua (Far North District),Northland,140,135,182,769,742
104400,Russell Forest-Rawhiti,Northland,359,336,484,742,694
104500,Moerewa,Northland,1003,934,1451,691,644
104600,Kawakawa,Northland,692,655,843,821,777
104700,Maromaku,Northland,201,189,278,723,680
104800,Mangakahia-H?kerenui,Northland,555,518,769,722,674
104900,Whangaruru,Northland,555,540,699,794,773
105100,Matarau,Northland,337,329,430,784,765
105200,Hikurangi,Northland,406,384,503,807,763
105300,Kauri,Northland,208,202,258,806,783
105400,Maungatapere,Northland,402,389,476,845,817
105500,Kamo West,Northland,422,387,530,796,730
105600,Matapouri-Tutukaka,Northland,217,202,278,781,727
105700,Kiripaka,Northland,174,168,215,809,781
105800,Kamo East,Northland,819,780,976,839,799
105900,Granfield Reserve,Northland,452,416,568,796,732
106000,Kamo Central,Northland,372,359,434,857,827
106100,Whau Valley,Northland,518,504,608,852,829
106200,Tikipunga North,Northland,839,804,1043,804,771
106300,Pukenui,Northland,192,170,255,753,667
106400,Otangarei,Northland,1035,953,1331,778,716
106500,Tikipunga South,Northland,1173,1061,1572,746,675
106600,Kensington (Whangarei District),Northland,641,611,880,728,694
106700,Abbey Caves-Glenbervie,Northland,130,122,198,657,616
106800,Mairtown,Northland,493,462,618,798,748
106900,Maunu-Horahora,Northland,511,471,660,774,714
107000,Woodhill-Vinetown,Northland,619,572,847,731,675
107100,Whang?rei Central,Northland,245,229,309,793,741
107200,Riverside,Northland,393,361,526,747,686
107300,Raumanga,Northland,1298,1152,1828,710,630
107400,Tarewa,Northland,839,766,1220,688,628
107500,Morningside (Whangarei District),Northland,667,636,814,819,781
107600,Ngunguru,Northland,145,133,202,718,658
107700,Otaika-Portland,Northland,260,239,360,722,664
107800,Oakleigh-Mangapai,Northland,231,223,323,715,690
107900,Port-Limeburners,Northland,Masked,Masked,Masked,Masked,Masked
108000,Pataua,Northland,171,160,263,650,608
