sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,Unknown,Unknown,3424,7248,472
100100,North Cape,Northland,412,670,615
100200,Rangaunu Harbour,Northland,392,765,512
100300,Inlets Far North District,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,206,397,519
100500,Tangonge,Northland,228,419,544
100600,Ahipara,Northland,255,435,586
100700,Kaitaia East,Northland,449,967,464
100800,Kaitaia West,Northland,607,1312,463
100900,Rangitihi,Northland,137,276,496
101000,Oruru-Parapara,Northland,106,221,480
101100,Taumarumaru,Northland,240,435,552
101200,Herekino-Takahue,Northland,153,297,515
101300,Peria,Northland,104,220,473
101400,Taemaro-Oruaiti,Northland,103,201,512
101500,Whakapaku,Northland,99,180,550
101600,Hokianga North,Northland,327,498,657
101700,Kohukohu-Broadwood,Northland,164,261,628
101800,Whakarara,Northland,269,426,631
101900,Kaeo,Northland,185,320,578
102000,Omahuta Forest-Horeke,Northland,218,399,546
102100,Hokianga South,Northland,273,463,590
102200,Lake Manuwai-Kapiro,Northland,88,174,506
102300,?kaihau,Northland,110,228,482
102400,Rangitane-Purerua,Northland,144,257,560
102500,Waipapa,Northland,46,95,484
102600,Puketotara,Northland,95,171,556
102700,Waim? Forest,Northland,262,521,503
102800,Riverview,Northland,99,175,566
102900,Waipoua Forest,Northland,295,462,639
103000,Kerikeri Central,Northland,166,342,485
103100,Kerikeri South,Northland,98,178,551
103200,?haeawai-Waimate North,Northland,173,302,573
103300,Puketona-Waitangi,Northland,134,226,593
103400,Ngapuhi,Northland,329,656,502
103500,Kaikohe,Northland,907,1861,487
103600,Pakaraka,Northland,63,117,538
103700,Haruru,Northland,86,168,512
103800,Russell,Northland,82,117,701
103900,Paihia,Northland,179,366,489
104000,Mataraua Forest,Northland,115,208,553
104100,Matawaia-Taumarere,Northland,273,550,496
104200,Russell Peninsula,Northland,40,55,727
104300,Opua (Far North District),Northland,64,115,557
104400,Russell Forest-Rawhiti,Northland,185,300,617
104500,Moerewa,Northland,425,835,509
104600,Kawakawa,Northland,304,599,508
104700,Maromaku,Northland,85,162,525
104800,Mangakahia-H?kerenui,Northland,237,452,524
104900,Whangaruru,Northland,273,501,545
105100,Matarau,Northland,149,269,554
105200,Hikurangi,Northland,171,347,493
105300,Kauri,Northland,107,182,588
105400,Maungatapere,Northland,204,336,607
105500,Kamo West,Northland,180,309,583
105600,Matapouri-Tutukaka,Northland,100,170,588
105700,Kiripaka,Northland,70,138,507
105800,Kamo East,Northland,313,698,448
105900,Granfield Reserve,Northland,201,367,548
106000,Kamo Central,Northland,176,336,524
106100,Whau Valley,Northland,255,475,537
106200,Tikipunga North,Northland,351,720,488
106300,Pukenui,Northland,87,134,649
106400,Otangarei,Northland,358,858,417
106500,Tikipunga South,Northland,458,911,503
106600,Kensington (Whangarei District),Northland,301,557,540
106700,Abbey Caves-Glenbervie,Northland,54,103,524
106800,Mairtown,Northland,253,413,613
106900,Maunu-Horahora,Northland,236,399,591
107000,Woodhill-Vinetown,Northland,286,523,547
107100,Whang?rei Central,Northland,106,205,517
107200,Riverside,Northland,174,332,524
107300,Raumanga,Northland,427,1010,423
107400,Tarewa,Northland,306,610,502
107500,Morningside (Whangarei District),Northland,291,585,497
107600,Ngunguru,Northland,77,129,597
107700,Otaika-Portland,Northland,126,208,606
107800,Oakleigh-Mangapai,Northland,89,178,500
107900,Port-Limeburners,Northland,Masked,Masked,Masked
108000,Pataua,Northland,67,134,500
108100,Onerahi Park,Northland,128,202,634
108200,Sherwood Rise,Northland,242,483,501
108300,Onerahi,Northland,188,413,455
108500,Parua Bay,Northland,148,225,658
108600,Bream Bay,Northland,138,248,556
108700,Marsden Bay,Northland,151,255,592
108800,Ruak?k?,Northland,244,472,517
108900,Bream Head,Northland,56,77,727
109000,Waipu,Northland,134,226,593
109100,Kaipara Coastal,Northland,279,570,489
109200,Maungaru,Northland,95,192,495
109300,Dargaville,Northland,418,940,445
109400,Ruawai-Matakohe,Northland,196,345,568
109500,Otamatea (Kaipara District),Northland,66,119,555
109600,Maungaturoto,Northland,72,141,511
109700,Kaiwaka,Northland,136,269,506
109800,Mangawhai Rural,Northland,68,129,527
109900,Mangawhai Heads,Northland,71,120,592
110100,Mangawhai,Northland,32,53,604
110200,Okahukura Peninsula,Waitemata,47,125,376
110400,Cape Rodney,Waitemata,160,299,535
110500,Wellsford,Waitemata,87,201,433
110700,South Head,Waitemata,142,288,493
110800,Kaipara Hills,Waitemata,89,191,466
110900,Dome Valley-Matakana,Waitemata,28,57,491
111100,Warkworth West,Waitemata,56,113,496
111200,Puhoi Valley,Waitemata,70,148,473
111300,Warkworth East,Waitemata,73,155,471
111400,Sandspit,Waitemata,Masked,Masked,Masked
111500,Tawharanui Peninsula,Waitemata,50,65,769
111600,Te Kuru,Waitemata,61,125,488
111700,Snells Beach,Waitemata,114,192,594
111800,Barrier Islands,Auckland,89,135,659
111900,Algies Bay-Scotts Landing,Waitemata,21,35,600
112100,Wainui-Waiwera,Waitemata,49,83,590
112200,Parakai,Waitemata,62,140,443
112300,Helensville Rural,Waitemata,58,100,580
112400,Helensville,Waitemata,158,298,530
112500,Waitoki,Waitemata,25,47,532
112600,Waikoukou Valley,Waitemata,39,70,557
112700,Orewa North,Waitemata,87,153,569
112800,Hatfields Beach,Waitemata,52,87,598
112900,Orewa South,Waitemata,66,115,574
113000,Orewa Central,Waitemata,84,128,656
113100,Millwater North,Waitemata,41,58,707
113200,Waipatukahu,Waitemata,79,126,627
113300,Millwater South,Waitemata,58,100,580
113400,Dairy Flat North,Waitemata,50,118,424
113500,Dairy Flat West,Waitemata,21,37,568
113600,Kingsway,Waitemata,42,79,532
113800,Silverdale Central (Auckland),Waitemata,16,38,421
113900,Red Beach West,Waitemata,53,79,671
114000,Red Beach East,Waitemata,99,159,623
114100,Silverdale South (Auckland),Waitemata,40,74,541
114200,Waimauku,Waitemata,42,68,618
114300,Gulf Islands,Auckland,Masked,Masked,Masked
114400,Vipond,Waitemata,83,141,589
114500,Muriwai,Waitemata,45,76,592
114600,Stanmore Bay West,Waitemata,81,154,526
114700,Kumeu Rural West,Waitemata,49,93,527
114800,Okura Bush,Waitemata,28,50,560
114900,Whangapar?oa Central,Waitemata,89,193,461
115000,Kumeu-Huapai,Waitemata,126,219,575
115100,Stanmore Bay East,Waitemata,79,161,491
115200,Manly West,Waitemata,64,133,481
115300,Muriwai Valley-Bethells Beach,Waitemata,30,58,517
115400,Tindalls-Matakatia,Waitemata,50,86,581
115500,Coatesville,Waitemata,30,55,545
115600,Dairy Flat South,Waitemata,27,52,519
115700,Gulf Harbour North,Waitemata,65,97,670
115800,Manly East,Waitemata,92,159,579
115900,Riverhead,Waitemata,77,144,535
116000,Army Bay,Waitemata,38,68,559
116100,Kumeu Rural East,Waitemata,88,153,575
116200,Gulf Harbour South,Waitemata,32,51,627
116300,Paremoremo West,Waitemata,20,34,588
116400,Taupaki,Waitemata,49,81,605
116500,Long Bay,Waitemata,Masked,Masked,Masked
116600,Paremoremo East,Waitemata,59,106,557
116700,Albany Heights,Waitemata,49,86,570
116800,Awaruku,Waitemata,65,110,591
116900,Fairview Heights,Waitemata,23,50,460
117000,Whenuapai,Waitemata,221,366,604
117100,Waitakere Ranges North,Waitemata,35,62,565
117200,Torbay,Waitemata,72,116,621
117300,Albany Central,Waitemata,59,94,628
117400,Albany West,Waitemata,30,57,526
117500,Glamorgan,Waitemata,66,107,617
117600,Oteha East,Waitemata,43,63,683
117700,Northcross,Waitemata,53,93,570
117800,Oteha West,Waitemata,Masked,Masked,Masked
117900,Waiake,Waitemata,56,100,560
118000,Waitakere,Waitemata,77,143,538
118100,Albany South,Waitemata,48,83,578
118200,Browns Bay South West,Waitemata,52,103,505
118300,Browns Bay Central,Waitemata,57,89,640
118400,Schnapper Rock,Waitemata,48,81,593
118500,Pinehill,Waitemata,35,60,583
118600,North Harbour,Waitemata,33,49,673
118700,Browns Bay South East,Waitemata,45,66,682
118800,Westgate Central,Waitemata,Masked,Masked,Masked
118900,Greenhithe West,Waitemata,62,104,596
119000,Rothesay Bay,Waitemata,32,57,561
119100,Greenhithe East,Waitemata,51,76,671
119200,Hobsonville,Waitemata,35,58,603
119400,Greenhithe South,Waitemata,34,69,493
119500,Murrays Bay West,Waitemata,40,65,615
119600,Westgate South,Waitemata,106,205,517
119700,Windsor Park,Waitemata,Masked,Masked,Masked
119800,West Harbour West,Waitemata,185,414,447
119900,Unsworth Heights West,Waitemata,25,44,568
120000,Murrays Bay East,Waitemata,33,57,579
120100,Birdwood West,Waitemata,51,83,614
120200,Hobsonville Point,Waitemata,163,234,697
120300,West Harbour Clearwater Cove,Waitemata,112,180,622
120400,Unsworth Heights East,Waitemata,75,137,547
120500,Mairangi Bay North,Waitemata,35,68,515
120600,Massey Central,Waitemata,151,355,425
120700,West Harbour Luckens Point,Waitemata,51,93,548
120800,Mairangi Bay South,Waitemata,45,80,562
120900,Massey Royal Road West,Waitemata,139,292,476
121000,Bayview East,Waitemata,82,152,539
121100,Swanson Rural,Waitemata,96,164,585
121200,Sunnynook South,Waitemata,52,85,612
121300,Sunnynook North,Waitemata,39,76,513
121400,Bayview West,Waitemata,44,91,484
121500,Totara Vale North,Waitemata,74,135,548
121600,Royal Heights North,Waitemata,178,348,511
121700,Massey West,Waitemata,51,140,364
121800,Beach Haven West,Waitemata,145,214,678
121900,Totara Vale South,Waitemata,83,164,506
122000,Swanson,Waitemata,128,219,584
122100,Bayview South,Waitemata,69,123,561
122200,Campbells Bay,Waitemata,54,76,711
122300,Royal Heights South,Waitemata,186,384,484
122400,Beach Haven East,Waitemata,220,453,486
122500,Massey East,Waitemata,165,356,463
122600,Forrest Hill North,Waitemata,39,63,619
122700,Glenfield North,Waitemata,61,123,496
122800,Birkdale North,Waitemata,196,349,562
122900,Massey South,Waitemata,233,488,477
123000,R?nui North,Waitemata,220,495,444
123100,Glenfield West,Waitemata,70,112,625
123200,Te Atat? Peninsula North West,Waitemata,217,383,567
123300,Glenfield South West,Waitemata,86,162,531
123400,Forrest Hill West,Waitemata,57,103,553
123500,Wairau Valley,Waitemata,Masked,Masked,Masked
123600,Forrest Hill East,Waitemata,46,84,548
123700,Castor Bay,Waitemata,75,110,682
123800,R?nui Domain,Waitemata,189,459,412
123900,Beach Haven South,Waitemata,98,152,645
124000,Glenfield Central,Waitemata,89,146,610
124100,Piha,Waitemata,48,73,658
124200,R?nui South West,Waitemata,140,293,478
