sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,Unknown,Unknown,1688,3377,500
100100,North Cape,Northland,Masked,Masked,Masked
100200,Rangaunu Harbour,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,Masked,Masked,Masked
100500,Tangonge,Northland,Masked,Masked,Masked
100600,Ahipara,Northland,Masked,Masked,Masked
100700,Kaitaia East,Northland,26,52,500
100800,Kaitaia West,Northland,39,82,476
100900,Rangitihi,Northland,Masked,Masked,Masked
101000,Oruru-Parapara,Northland,Masked,Masked,Masked
101100,Taumarumaru,Northland,Masked,Masked,Masked
101200,Herekino-Takahue,Northland,Masked,Masked,Masked
101300,Peria,Northland,Masked,Masked,Masked
101400,Taemaro-Oruaiti,Northland,Masked,Masked,Masked
101500,Whakapaku,Northland,Masked,Masked,Masked
101600,Hokianga North,Northland,Masked,Masked,Masked
101700,Kohukohu-Broadwood,Northland,Masked,Masked,Masked
101800,Whakarara,Northland,Masked,Masked,Masked
101900,Kaeo,Northland,Masked,Masked,Masked
102000,Omahuta Forest-Horeke,Northland,Masked,Masked,Masked
102100,Hokianga South,Northland,Masked,Masked,Masked
102200,Lake Manuwai-Kapiro,Northland,Masked,Masked,Masked
102300,?kaihau,Northland,17,29,586
102400,Rangitane-Purerua,Northland,Masked,Masked,Masked
102500,Waipapa,Northland,Masked,Masked,Masked
102600,Puketotara,Northland,Masked,Masked,Masked
102700,Waim? Forest,Northland,Masked,Masked,Masked
102800,Riverview,Northland,Masked,Masked,Masked
102900,Waipoua Forest,Northland,Masked,Masked,Masked
103000,Kerikeri Central,Northland,28,99,283
103100,Kerikeri South,Northland,15,28,536
103200,?haeawai-Waimate North,Northland,Masked,Masked,Masked
103300,Puketona-Waitangi,Northland,Masked,Masked,Masked
103400,Ngapuhi,Northland,Masked,Masked,Masked
103500,Kaikohe,Northland,36,81,444
103600,Pakaraka,Northland,Masked,Masked,Masked
103700,Haruru,Northland,Masked,Masked,Masked
103800,Russell,Northland,Masked,Masked,Masked
103900,Paihia,Northland,Masked,Masked,Masked
104000,Mataraua Forest,Northland,Masked,Masked,Masked
104100,Matawaia-Taumarere,Northland,Masked,Masked,Masked
104200,Russell Peninsula,Northland,Masked,Masked,Masked
104300,Opua (Far North District),Northland,Masked,Masked,Masked
104400,Russell Forest-Rawhiti,Northland,Masked,Masked,Masked
104500,Moerewa,Northland,9,23,391
104600,Kawakawa,Northland,Masked,Masked,Masked
104700,Maromaku,Northland,Masked,Masked,Masked
104800,Mangakahia-H?kerenui,Northland,Masked,Masked,Masked
104900,Whangaruru,Northland,17,25,680
105100,Matarau,Northland,Masked,Masked,Masked
105200,Hikurangi,Northland,Masked,Masked,Masked
105300,Kauri,Northland,Masked,Masked,Masked
105400,Maungatapere,Northland,Masked,Masked,Masked
105500,Kamo West,Northland,Masked,Masked,Masked
105600,Matapouri-Tutukaka,Northland,Masked,Masked,Masked
105700,Kiripaka,Northland,Masked,Masked,Masked
105800,Kamo East,Northland,42,77,545
105900,Granfield Reserve,Northland,21,28,750
106000,Kamo Central,Northland,19,28,679
106100,Whau Valley,Northland,24,37,649
106200,Tikipunga North,Northland,34,62,548
106300,Pukenui,Northland,Masked,Masked,Masked
106400,Otangarei,Northland,17,35,486
106500,Tikipunga South,Northland,34,73,466
106600,Kensington (Whangarei District),Northland,33,60,550
106700,Abbey Caves-Glenbervie,Northland,Masked,Masked,Masked
106800,Mairtown,Northland,24,41,585
106900,Maunu-Horahora,Northland,24,30,800
107000,Woodhill-Vinetown,Northland,41,70,586
107100,Whang?rei Central,Northland,Masked,Masked,Masked
107200,Riverside,Northland,19,36,528
107300,Raumanga,Northland,36,74,486
107400,Tarewa,Northland,16,31,516
107500,Morningside (Whangarei District),Northland,24,41,585
107600,Ngunguru,Northland,Masked,Masked,Masked
107700,Otaika-Portland,Northland,Masked,Masked,Masked
107800,Oakleigh-Mangapai,Northland,Masked,Masked,Masked
108000,Pataua,Northland,Masked,Masked,Masked
108100,Onerahi Park,Northland,18,29,621
108200,Sherwood Rise,Northland,16,36,444
108300,Onerahi,Northland,17,35,486
108400,Inlet Whang?rei Harbour,Northland,Masked,Masked,Masked
108500,Parua Bay,Northland,Masked,Masked,Masked
108600,Bream Bay,Northland,Masked,Masked,Masked
108700,Marsden Bay,Northland,Masked,Masked,Masked
108800,Ruak?k?,Northland,29,45,644
108900,Bream Head,Northland,Masked,Masked,Masked
109000,Waipu,Northland,14,31,452
109100,Kaipara Coastal,Northland,14,43,326
109200,Maungaru,Northland,Masked,Masked,Masked
109300,Dargaville,Northland,68,170,400
109400,Ruawai-Matakohe,Northland,Masked,Masked,Masked
109500,Otamatea (Kaipara District),Northland,Masked,Masked,Masked
109600,Maungaturoto,Northland,Masked,Masked,Masked
109700,Kaiwaka,Northland,12,24,500
109800,Mangawhai Rural,Northland,15,27,556
109900,Mangawhai Heads,Northland,18,30,600
110100,Mangawhai,Northland,Masked,Masked,Masked
110200,Okahukura Peninsula,Waitemata,Masked,Masked,Masked
110400,Cape Rodney,Waitemata,17,35,486
110500,Wellsford,Waitemata,20,59,339
110700,South Head,Waitemata,25,45,556
110800,Kaipara Hills,Waitemata,Masked,Masked,Masked
110900,Dome Valley-Matakana,Waitemata,Masked,Masked,Masked
111100,Warkworth West,Waitemata,52,81,642
111200,Puhoi Valley,Waitemata,37,64,578
111300,Warkworth East,Waitemata,102,169,604
111400,Sandspit,Waitemata,Masked,Masked,Masked
111500,Tawharanui Peninsula,Waitemata,Masked,Masked,Masked
111600,Te Kuru,Waitemata,Masked,Masked,Masked
111700,Snells Beach,Waitemata,48,94,511
111800,Barrier Islands,Auckland,Masked,Masked,Masked
111900,Algies Bay-Scotts Landing,Waitemata,Masked,Masked,Masked
112100,Wainui-Waiwera,Waitemata,Masked,Masked,Masked
112200,Parakai,Waitemata,Masked,Masked,Masked
112300,Helensville Rural,Waitemata,15,29,517
112400,Helensville,Waitemata,62,101,614
112500,Waitoki,Waitemata,Masked,Masked,Masked
112600,Waikoukou Valley,Waitemata,Masked,Masked,Masked
112700,Orewa North,Waitemata,34,55,618
112800,Hatfields Beach,Waitemata,Masked,Masked,Masked
112900,Orewa South,Waitemata,33,58,569
113000,Orewa Central,Waitemata,35,56,625
113100,Millwater North,Waitemata,19,26,731
113200,Waipatukahu,Waitemata,Masked,Masked,Masked
113300,Millwater South,Waitemata,Masked,Masked,Masked
113400,Dairy Flat North,Waitemata,11,25,440
113500,Dairy Flat West,Waitemata,Masked,Masked,Masked
113600,Kingsway,Waitemata,19,43,442
113800,Silverdale Central (Auckland),Waitemata,Masked,Masked,Masked
113900,Red Beach West,Waitemata,Masked,Masked,Masked
114000,Red Beach East,Waitemata,28,46,609
114100,Silverdale South (Auckland),Waitemata,Masked,Masked,Masked
114200,Waimauku,Waitemata,Masked,Masked,Masked
114400,Vipond,Waitemata,23,33,697
114500,Muriwai,Waitemata,Masked,Masked,Masked
114600,Stanmore Bay West,Waitemata,20,32,625
114700,Kumeu Rural West,Waitemata,35,57,614
114800,Okura Bush,Waitemata,Masked,Masked,Masked
114900,Whangapar?oa Central,Waitemata,22,41,537
115000,Kumeu-Huapai,Waitemata,89,130,685
115100,Stanmore Bay East,Waitemata,22,32,688
115200,Manly West,Waitemata,13,37,351
115300,Muriwai Valley-Bethells Beach,Waitemata,Masked,Masked,Masked
115400,Tindalls-Matakatia,Waitemata,Masked,Masked,Masked
115500,Coatesville,Waitemata,Masked,Masked,Masked
115600,Dairy Flat South,Waitemata,Masked,Masked,Masked
115700,Gulf Harbour North,Waitemata,20,42,476
115800,Manly East,Waitemata,22,50,440
115900,Riverhead,Waitemata,42,63,667
116000,Army Bay,Waitemata,24,35,686
116100,Kumeu Rural East,Waitemata,47,83,566
116200,Gulf Harbour South,Waitemata,25,38,658
116300,Paremoremo West,Waitemata,Masked,Masked,Masked
116400,Taupaki,Waitemata,19,29,655
116500,Long Bay,Waitemata,Masked,Masked,Masked
116600,Paremoremo East,Waitemata,24,33,727
116700,Albany Heights,Waitemata,29,44,659
116800,Awaruku,Waitemata,23,44,523
116900,Fairview Heights,Waitemata,Masked,Masked,Masked
117000,Whenuapai,Waitemata,113,201,562
117100,Waitakere Ranges North,Waitemata,Masked,Masked,Masked
117200,Torbay,Waitemata,28,50,560
117300,Albany Central,Waitemata,Masked,Masked,Masked
117400,Albany West,Waitemata,22,41,537
117500,Glamorgan,Waitemata,22,36,611
117600,Oteha East,Waitemata,21,39,538
117700,Northcross,Waitemata,Masked,Masked,Masked
117800,Oteha West,Waitemata,Masked,Masked,Masked
117900,Waiake,Waitemata,25,43,581
118000,Waitakere,Waitemata,38,62,613
118100,Albany South,Waitemata,20,31,645
118200,Browns Bay South West,Waitemata,18,32,562
118300,Browns Bay Central,Waitemata,Masked,Masked,Masked
118400,Schnapper Rock,Waitemata,Masked,Masked,Masked
118500,Pinehill,Waitemata,Masked,Masked,Masked
118600,North Harbour,Waitemata,Masked,Masked,Masked
118700,Browns Bay South East,Waitemata,Masked,Masked,Masked
118800,Westgate Central,Waitemata,Masked,Masked,Masked
118900,Greenhithe West,Waitemata,20,34,588
119000,Rothesay Bay,Waitemata,Masked,Masked,Masked
119100,Greenhithe East,Waitemata,21,33,636
119200,Hobsonville,Waitemata,28,53,528
119400,Greenhithe South,Waitemata,Masked,Masked,Masked
119500,Murrays Bay West,Waitemata,Masked,Masked,Masked
119600,Westgate South,Waitemata,98,226,434
119700,Windsor Park,Waitemata,Masked,Masked,Masked
119800,West Harbour West,Waitemata,234,452,518
119900,Unsworth Heights West,Waitemata,32,47,681
120000,Murrays Bay East,Waitemata,Masked,Masked,Masked
120100,Birdwood West,Waitemata,22,34,647
120200,Hobsonville Point,Waitemata,96,149,644
120300,West Harbour Clearwater Cove,Waitemata,99,141,702
120400,Unsworth Heights East,Waitemata,66,96,688
120500,Mairangi Bay North,Waitemata,18,36,500
120600,Massey Central,Waitemata,282,545,517
120700,West Harbour Luckens Point,Waitemata,46,74,622
120800,Mairangi Bay South,Waitemata,Masked,Masked,Masked
120900,Massey Royal Road West,Waitemata,204,393,519
121000,Bayview East,Waitemata,87,156,558
121100,Swanson Rural,Waitemata,42,63,667
121200,Sunnynook South,Waitemata,37,72,514
121300,Sunnynook North,Waitemata,28,38,737
121400,Bayview West,Waitemata,52,78,667
121500,Totara Vale North,Waitemata,49,84,583
121600,Royal Heights North,Waitemata,224,414,541
121700,Massey West,Waitemata,88,167,527
121800,Beach Haven West,Waitemata,71,133,534
121900,Totara Vale South,Waitemata,89,140,636
122000,Swanson,Waitemata,145,214,678
122100,Bayview South,Waitemata,49,92,533
122200,Campbells Bay,Waitemata,Masked,Masked,Masked
122300,Royal Heights South,Waitemata,262,511,513
122400,Beach Haven East,Waitemata,238,438,543
122500,Massey East,Waitemata,338,685,493
122600,Forrest Hill North,Waitemata,Masked,Masked,Masked
122700,Glenfield North,Waitemata,69,118,585
122800,Birkdale North,Waitemata,169,305,554
122900,Massey South,Waitemata,382,692,552
123000,R?nui North,Waitemata,424,814,521
123100,Glenfield West,Waitemata,56,97,577
123200,Te Atat? Peninsula North West,Waitemata,144,243,593
123300,Glenfield South West,Waitemata,98,152,645
123400,Forrest Hill West,Waitemata,51,81,630
123500,Wairau Valley,Waitemata,Masked,Masked,Masked
123600,Forrest Hill East,Waitemata,39,64,609
123700,Castor Bay,Waitemata,21,32,656
123800,R?nui Domain,Waitemata,268,553,485
123900,Beach Haven South,Waitemata,43,63,683
124000,Glenfield Central,Waitemata,62,80,775
124100,Piha,Waitemata,Masked,Masked,Masked
124200,R?nui South West,Waitemata,226,415,545
124300,Henderson Larnoch,Waitemata,422,775,545
124400,Birkdale South,Waitemata,151,249,606
124500,Te Atat? Peninsula Central,Waitemata,199,366,544
124600,Glenfield East,Waitemata,42,70,600
124700,Henderson Valley,Waitemata,24,43,558
124800,Te Atat? Peninsula West,Waitemata,213,368,579
124900,Henderson Lincoln West,Waitemata,278,501,555
125000,R?nui South East,Waitemata,227,383,593
125100,Henderson Lincoln East,Waitemata,Masked,Masked,Masked
125200,Birkenhead West,Waitemata,54,77,701
125300,Te Atat? Peninsula East,Waitemata,132,209,632
125400,Milford West,Waitemata,24,31,774
125500,Westlake,Waitemata,26,40,650
125600,Hillcrest North (Auckland),Waitemata,48,69,696
125700,Henderson Lincoln South,Waitemata,156,301,518
125800,Hillcrest West (Auckland),Waitemata,27,53,509
125900,Milford Central,Waitemata,Masked,Masked,Masked
126000,Summerland South,Waitemata,141,229,616
126100,Summerland North,Waitemata,81,160,506
126200,Hillcrest East (Auckland),Waitemata,50,73,685
126300,Chatswood,Waitemata,34,51,667
126400,Te Atat? South-Edmonton,Waitemata,279,497,561
126500,Birkenhead North,Waitemata,33,46,717
126600,Takapuna West,Waitemata,51,72,708
126700,Henderson North,Waitemata,277,473,586
126800,Takapuna Central,Waitemata,21,32,656
126900,Western Heights (Auckland),Waitemata,243,397,612
127000,Te Atat? South-Central,Waitemata,275,474,580
127100,Northcote Central (Auckland),Waitemata,80,178,449
127200,Akoranga,Waitemata,38,84,452
127300,Northcote South (Auckland),Waitemata,41,65,631
127400,Birkenhead South,Waitemata,Masked,Masked,Masked
127500,Henderson Central,Waitemata,69,112,616
127600,Waiatarua,Waitemata,32,55,582
127700,Te Atat? South-McLeod North,Waitemata,250,437,572
127800,Henderson Valley Park,Waitemata,265,484,548
127900,Henderson North East,Waitemata,167,316,528
128000,Waitakere Ranges South,Waitemata,Masked,Masked,Masked
128100,Northcote Tuff Crater,Waitemata,39,57,684
128200,Northcote Point (Auckland),Waitemata,40,67,597
128300,McLaren Park,Waitemata,512,881,581
128400,Henderson East,Waitemata,224,400,560
128500,Te Atat? South-McLeod South,Waitemata,260,473,550
128600,Takapuna South,Waitemata,Masked,Masked,Masked
128700,Rosebank Peninsula,Auckland,Masked,Masked,Masked
128800,Hauraki,Waitemata,24,42,571
128900,Glendene North,Waitemata,467,823,567
129000,Sunnyvale West-Parrs Park,Waitemata,266,527,505
129100,Sunnyvale East,Waitemata,356,652,546
129200,Point Chevalier West,Auckland,99,162,611
129300,Belmont (Auckland),Waitemata,37,61,607
129400,Bayswater,Waitemata,44,93,473
129500,Glendene South,Waitemata,349,607,575
129600,Glen Eden West,Waitemata,314,588,534
129700,Herne Bay,Auckland,24,31,774
129800,Westmere North,Auckland,52,76,684
129900,Point Chevalier East,Auckland,153,266,575
130000,Oratia,Waitemata,39,53,736
130100,Glen Eden Rosier,Waitemata,277,476,582
130200,Saint Marys Bay,Auckland,29,39,744
130300,Westmere South-Western Springs,Auckland,92,138,667
130400,Ponsonby West,Auckland,98,129,760
130500,Kelston North,Waitemata,376,646,582
130600,Avondale Rosebank,Auckland,550,967,569
130700,Narrow Neck,Waitemata,35,49,714
130800,Glen Eden North,Waitemata,232,440,527
130900,Glen Eden Woodglen,Waitemata,298,523,570
131000,Kelston South,Waitemata,254,530,479
131100,Waterview,Auckland,244,488,500
131200,Ponsonby East,Auckland,109,169,645
131300,Wynyard-Viaduct,Auckland,Masked,Masked,Masked
131400,Stanley Point,Waitemata,Masked,Masked,Masked
131500,Glen Eden Central,Waitemata,165,271,609
131600,Grey Lynn North,Auckland,152,216,704
131700,Avondale West (Auckland),Auckland,496,887,559
131800,Freemans Bay,Auckland,106,155,684
131900,Mount Albert West,Auckland,130,205,634
132000,Avondale North (Auckland),Auckland,312,514,607
132100,Grey Lynn West,Auckland,193,313,617
132200,Mount Albert North,Auckland,148,262,565
132300,New Lynn North,Waitemata,215,420,512
132400,Victoria Park,Auckland,33,64,516
132500,Konini,Waitemata,83,143,580
132600,New Lynn North West,Waitemata,221,362,610
132700,Hobson Ridge North,Auckland,47,88,534
132800,Grey Lynn Central,Auckland,200,318,629
132900,Fruitvale,Waitemata,167,272,614
133000,Devonport,Waitemata,32,43,744
133100,Avondale Central (Auckland),Auckland,224,372,602
133200,Queen Street,Auckland,35,60,583
133300,Quay Street-Customs Street,Auckland,46,80,575
133400,Hobson Ridge Central,Auckland,62,120,517
133500,Grey Lynn East,Auckland,66,115,574
133600,Morningside (Auckland),Auckland,195,287,679
133700,Shortland Street,Auckland,Masked,Masked,Masked
133800,Hobson Ridge South,Auckland,32,48,667
133900,New Lynn Central,Waitemata,21,43,488
134000,Cheltenham,Waitemata,Masked,Masked,Masked
134100,Queen Street South West,Auckland,34,57,596
134200,Mount Albert Central,Auckland,103,164,628
134300,Karangahape,Auckland,60,89,674
134400,Kingsland,Auckland,202,303,667
134500,Anzac Avenue,Auckland,49,76,645
134600,Waima-Woodlands Park,Waitemata,34,47,723
134700,Kaurilands,Waitemata,68,90,756
134800,Auckland-University,Auckland,Masked,Masked,Masked
134900,New Lynn Seabrook,Waitemata,171,284,602
135000,Avondale South (Auckland),Auckland,422,633,667
135100,Symonds Street North West,Auckland,42,91,462
135200,Mount Albert South,Auckland,64,86,744
135300,Symonds Street West,Auckland,51,103,495
135400,West Lynn,Waitemata,104,168,619
135500,?wairaka West,Auckland,132,258,512
135600,New Lynn Central South,Waitemata,167,327,511
135700,The Strand,Auckland,27,57,474
135800,St Lukes,Auckland,80,122,656
135900,Symonds Street East,Auckland,44,98,449
136000,Eden Terrace,Auckland,112,164,683
136100,Grafton,Auckland,31,44,705
136200,Eden Park,Auckland,65,99,657
136300,Sandringham North,Auckland,145,230,630
136400,Parnell West,Auckland,61,88,693
136500,New Lynn South,Waitemata,252,428,589
136600,New Windsor North,Auckland,245,397,617
136700,Titirangi South,Waitemata,54,89,607
136800,?wairaka East,Auckland,118,205,576
136900,Eden Valley,Auckland,39,69,565
137000,Sandringham Central,Auckland,113,196,577
137100,Glenavon,Auckland,272,557,488
137200,Blockhouse Bay North,Auckland,208,349,596
