sa2_code,sa2_name,dhb,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
100100,North Cape,Northland,651,533,815,799,654
100200,Rangaunu Harbour,Northland,673,466,988,681,472
100400,Karikari Peninsula,Northland,289,209,512,564,408
100500,Tangonge,Northland,382,276,537,711,514
100600,Ahipara,Northland,392,274,577,679,475
100700,Kaitaia East,Northland,727,438,1296,561,338
100800,Kaitaia West,Northland,1069,661,1844,580,358
100900,Rangitihi,Northland,222,140,372,597,376
101000,Oruru-Parapara,Northland,189,103,307,616,336
101100,Taumarumaru,Northland,373,274,552,676,496
101200,Herekino-Takahue,Northland,238,153,401,594,382
101300,Peria,Northland,195,129,337,579,383
101400,Taemaro-Oruaiti,Northland,171,121,291,588,416
101500,Whakapaku,Northland,159,128,265,600,483
101600,Hokianga North,Northland,447,342,624,716,548
101700,Kohukohu-Broadwood,Northland,227,174,363,625,479
101800,Whakarara,Northland,381,296,520,733,569
101900,Kaeo,Northland,261,176,426,613,413
102000,Omahuta Forest-Horeke,Northland,323,209,609,530,343
102100,Hokianga South,Northland,386,252,676,571,373
102200,Lake Manuwai-Kapiro,Northland,157,97,242,649,401
102300,Okaihau,Northland,199,131,290,686,452
102400,Rangitane-Purerua,Northland,216,155,322,671,481
102500,Waipapa,Northland,68,42,108,630,389
102600,Puketotara,Northland,165,104,215,767,484
102700,Waima Forest,Northland,439,253,773,568,327
102800,Riverview,Northland,167,123,219,763,562
102900,Waipoua Forest,Northland,365,242,613,595,395
103000,Kerikeri Central,Northland,296,181,435,680,416
103100,Kerikeri South,Northland,165,111,227,727,489
103200,Ohaeawai-Waimate North,Northland,296,202,406,729,498
103300,Puketona-Waitangi,Northland,196,150,269,729,558
103400,Ngapuhi,Northland,542,366,924,587,396
103500,Kaikohe,Northland,1593,1000,2722,585,367
103600,Pakaraka,Northland,97,70,142,683,493
103700,Haruru,Northland,148,103,204,725,505
103800,Russell,Northland,114,92,134,851,687
103900,Paihia,Northland,306,207,464,659,446
104000,Mataraua Forest,Northland,187,124,330,567,376
104100,Matawaia-Taumarere,Northland,462,327,779,593,420
104200,Russell Peninsula,Northland,42,38,70,600,543
104300,Opua (Far North District),Northland,114,82,182,626,451
104400,Russell Forest-Rawhiti,Northland,260,199,380,684,524
104500,Moerewa,Northland,788,564,1163,678,485
104600,Kawakawa,Northland,543,375,811,670,462
104700,Maromaku,Northland,152,93,243,626,383
104800,Mangakahia-Hukerenui,Northland,373,247,569,656,434
104900,Whangaruru,Northland,434,312,618,702,505
105100,Matarau,Northland,254,188,354,718,531
105200,Hikurangi,Northland,299,202,453,660,446
105300,Kauri,Northland,169,134,218,775,615
105400,Maungatapere,Northland,318,231,412,772,561
105500,Kamo West,Northland,292,209,380,768,550
105600,Matapouri-Tutukaka,Northland,156,120,212,736,566
105700,Kiripaka,Northland,120,90,180,667,500
105800,Kamo East,Northland,591,358,885,668,405
105900,Granfield Reserve,Northland,343,252,440,780,573
106000,Kamo Central,Northland,279,213,394,708,541
106100,Whau Valley,Northland,453,318,598,758,532
106200,Tikipunga North,Northland,657,448,979,671,458
106300,Pukenui,Northland,125,97,170,735,571
106400,Otangarei,Northland,703,392,1249,563,314
106500,Tikipunga South,Northland,840,567,1171,717,484
106600,Kensington (Whangarei District),Northland,464,345,701,662,492
106700,Abbey Caves-Glenbervie,Northland,96,81,141,681,574
106800,Mairtown,Northland,373,289,518,720,558
106900,Maunu-Horahora,Northland,379,265,515,736,515
107000,Woodhill-Vinetown,Northland,467,330,728,641,453
107100,Whangarei Central,Northland,170,130,254,669,512
107200,Riverside,Northland,272,200,407,668,491
107300,Raumanga,Northland,799,496,1412,566,351
107400,Tarewa,Northland,489,326,851,575,383
107500,Morningside (Whangarei District),Northland,513,338,763,672,443
107600,Ngunguru,Northland,115,84,152,757,553
107700,Otaika-Portland,Northland,177,147,284,623,518
107800,Oakleigh-Mangapai,Northland,159,118,231,688,511
107900,Port-Limeburners,Northland,11,9,31,355,290
108000,Pataua,Northland,110,77,178,618,433
108100,Onerahi Park,Northland,182,138,247,737,559
108200,Sherwood Rise,Northland,436,292,611,714,478
108300,Onerahi,Northland,338,227,572,591,397
108500,Parua Bay,Northland,200,153,258,775,593
108600,Bream Bay,Northland,236,172,340,694,506
108700,Marsden Bay,Northland,224,159,296,757,537
108800,Ruakaka,Northland,404,269,575,703,468
108900,Bream Head,Northland,63,49,95,663,516
