sa2_code,sa2_name,dhb,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
Unknown,Unknown,Unknown,53351,51061,50395,>950,>950
100100,North Cape,Northland,1418,1365,1767,802,772
100200,Rangaunu Harbour,Northland,1675,1600,2136,784,749
100300,Inlets Far North District,Northland,Masked,Masked,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,1180,1155,1411,836,819
100500,Tangonge,Northland,874,850,1008,867,843
100600,Ahipara,Northland,941,886,1169,805,758
100700,Kaitaia East,Northland,1769,1686,2009,881,839
100800,Kaitaia West,Northland,2612,2453,3333,784,736
100900,Rangitihi,Northland,712,682,911,782,749
101000,Oruru-Parapara,Northland,674,644,882,764,730
101100,Taumarumaru,Northland,2063,1973,2459,839,802
101200,Herekino-Takahue,Northland,705,678,893,789,759
101300,Peria,Northland,751,721,1070,702,674
101400,Taemaro-Oruaiti,Northland,753,699,964,781,725
101500,Whakapaku,Northland,525,495,680,772,728
101600,Hokianga North,Northland,662,643,792,836,812
101700,Kohukohu-Broadwood,Northland,580,557,734,790,759
101800,Whakarara,Northland,982,944,1163,844,812
101900,Kaeo,Northland,891,839,1191,748,704
102000,Omahuta Forest-Horeke,Northland,740,708,988,749,717
102100,Hokianga South,Northland,927,870,1304,711,667
102200,Lake Manuwai-Kapiro,Northland,1902,1827,2215,859,825
102300,?kaihau,Northland,905,874,1088,832,803
102400,Rangitane-Purerua,Northland,1167,1124,1360,858,826
102500,Waipapa,Northland,699,664,831,841,799
102600,Puketotara,Northland,1523,1440,1781,855,809
102700,Waim? Forest,Northland,771,740,995,775,744
102800,Riverview,Northland,1964,1900,2125,924,894
102900,Waipoua Forest,Northland,900,860,1259,715,683
103000,Kerikeri Central,Northland,2251,2184,2475,909,882
103100,Kerikeri South,Northland,2347,2314,2551,920,907
103200,?haeawai-Waimate North,Northland,938,906,1130,830,802
103300,Puketona-Waitangi,Northland,1124,1113,1295,868,859
103400,Ngapuhi,Northland,1090,1022,1445,754,707
103500,Kaikohe,Northland,2965,2821,3604,823,783
103600,Pakaraka,Northland,502,481,595,844,808
103700,Haruru,Northland,872,858,1030,847,833
103800,Russell,Northland,708,703,771,918,912
103900,Paihia,Northland,1395,1353,1646,848,822
104000,Mataraua Forest,Northland,382,355,522,732,680
104100,Matawaia-Taumarere,Northland,1070,1003,1438,744,697
104200,Russell Peninsula,Northland,546,542,635,860,854
104300,Opua (Far North District),Northland,1079,1057,1197,901,883
104400,Russell Forest-Rawhiti,Northland,551,529,633,870,836
104500,Moerewa,Northland,1178,1101,1599,737,689
104600,Kawakawa,Northland,1117,1043,1390,804,750
104700,Maromaku,Northland,472,457,598,789,764
104800,Mangakahia-H?kerenui,Northland,1366,1326,1575,867,842
104900,Whangaruru,Northland,2036,1924,2471,824,779
105100,Matarau,Northland,2500,2463,2769,903,889
105200,Hikurangi,Northland,1100,1052,1288,854,817
105300,Kauri,Northland,1393,1374,1563,891,879
105400,Maungatapere,Northland,2690,2659,3046,883,873
105500,Kamo West,Northland,1873,1797,2179,860,825
105600,Matapouri-Tutukaka,Northland,1459,1427,1646,886,867
105700,Kiripaka,Northland,843,801,997,846,803
105800,Kamo East,Northland,2384,2266,2748,868,825
105900,Granfield Reserve,Northland,2788,2696,3085,904,874
106000,Kamo Central,Northland,1437,1347,1630,882,826
106100,Whau Valley,Northland,2368,2281,2796,847,816
106200,Tikipunga North,Northland,2854,2709,3322,859,815
106300,Pukenui,Northland,1926,1892,2060,935,918
106400,Otangarei,Northland,1490,1354,2061,723,657
106500,Tikipunga South,Northland,3010,2917,3339,901,874
106600,Kensington (Whangarei District),Northland,2834,2756,3182,891,866
106700,Abbey Caves-Glenbervie,Northland,1109,1094,1221,908,896
106800,Mairtown,Northland,2120,2045,2415,878,847
106900,Maunu-Horahora,Northland,2865,2742,3266,877,840
107000,Woodhill-Vinetown,Northland,2361,2267,2690,878,843
107100,Whang?rei Central,Northland,924,901,1009,916,893
107200,Riverside,Northland,1761,1716,2010,876,854
107300,Raumanga,Northland,2491,2312,3075,810,752
107400,Tarewa,Northland,1411,1317,1802,783,731
107500,Morningside (Whangarei District),Northland,1824,1748,2058,886,849
107600,Ngunguru,Northland,957,945,1059,904,892
107700,Otaika-Portland,Northland,1051,1013,1234,852,821
107800,Oakleigh-Mangapai,Northland,1788,1760,2057,869,856
107900,Port-Limeburners,Northland,165,161,179,922,899
108000,Pataua,Northland,1304,1275,1542,846,827
108100,Onerahi Park,Northland,1381,1326,1547,893,857
108200,Sherwood Rise,Northland,1939,1837,2291,846,802
108300,Onerahi,Northland,1846,1787,2154,857,830
108400,Inlet Whang?rei Harbour,Northland,Masked,Masked,Masked,Masked,Masked
108500,Parua Bay,Northland,2200,2132,2451,898,870
108600,Bream Bay,Northland,1710,1676,1916,892,875
108700,Marsden Bay,Northland,2370,2313,2552,929,906
108800,Ruak?k?,Northland,2255,2197,2476,911,887
108900,Bream Head,Northland,1150,1130,1247,922,906
109000,Waipu,Northland,2580,2520,3083,837,817
109100,Kaipara Coastal,Northland,2769,2637,3584,773,736
109200,Maungaru,Northland,1372,1319,1679,817,786
109300,Dargaville,Northland,3761,3626,4630,812,783
109400,Ruawai-Matakohe,Northland,1860,1816,2167,858,838
109500,Otamatea (Kaipara District),Northland,1288,1254,1572,819,798
109600,Maungaturoto,Northland,981,933,1140,861,818
109700,Kaiwaka,Northland,1654,1599,2029,815,788
109800,Mangawhai Rural,Northland,1930,1856,2445,789,759
109900,Mangawhai Heads,Northland,1960,1915,2198,892,871
110100,Mangawhai,Northland,914,885,1071,853,826
110200,Okahukura Peninsula,Waitemata,1138,1118,1317,864,849
110400,Cape Rodney,Waitemata,2938,2814,3504,838,803
110500,Wellsford,Waitemata,1490,1441,1772,841,813
110600,NA,NA,Masked,Masked,Masked,Masked,Masked
110700,South Head,Waitemata,2124,2046,2454,866,834
110800,Kaipara Hills,Waitemata,1553,1518,1824,851,832
110900,Dome Valley-Matakana,Waitemata,1386,1318,1569,883,840
111100,Warkworth West,Waitemata,2277,2209,2525,902,875
111200,Puhoi Valley,Waitemata,3150,3042,3629,868,838
111300,Warkworth East,Waitemata,3129,3030,3459,905,876
111400,Sandspit,Waitemata,849,832,933,910,892
111500,Tawharanui Peninsula,Waitemata,1862,1839,1935,>950,950
111600,Te Kuru,Waitemata,2122,2003,2401,884,834
111700,Snells Beach,Waitemata,2947,2915,3197,922,912
111800,Barrier Islands,Auckland,787,770,967,814,796
111900,Algies Bay-Scotts Landing,Waitemata,1006,985,1167,862,844
112100,Wainui-Waiwera,Waitemata,1434,1414,1611,890,878
112200,Parakai,Waitemata,799,786,895,893,878
112300,Helensville Rural,Waitemata,1369,1334,1574,870,848
112400,Helensville,Waitemata,2325,2241,2596,896,863
112500,Waitoki,Waitemata,1318,1292,1437,917,899
112600,Waikoukou Valley,Waitemata,1428,1384,1628,877,850
112700,Orewa North,Waitemata,4193,4167,4427,947,941
112800,Hatfields Beach,Waitemata,1229,1220,1317,933,926
