sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,NA,NA,5906,11807,500
100100,North Cape,Northland,440,699,629
100200,Rangaunu Harbour,Northland,407,798,510
100400,Karikari Peninsula,Northland,230,421,546
100500,Tangonge,Northland,256,452,566
100600,Ahipara,Northland,247,428,577
100700,Kaitaia East,Northland,442,942,469
100800,Kaitaia West,Northland,630,1349,467
100900,Rangitihi,Northland,142,298,477
101000,Oruru-Parapara,Northland,92,200,460
101100,Taumarumaru,Northland,249,446,558
101200,Herekino-Takahue,Northland,150,304,493
101300,Peria,Northland,116,240,483
101400,Taemaro-Oruaiti,Northland,114,207,551
101500,Whakapaku,Northland,97,185,524
101600,Hokianga North,Northland,333,507,657
101700,Kohukohu-Broadwood,Northland,161,274,588
101800,Whakarara,Northland,271,430,630
101900,Kaeo,Northland,192,330,582
102000,Omahuta Forest-Horeke,Northland,211,397,531
102100,Hokianga South,Northland,288,476,605
102200,Lake Manuwai-Kapiro,Northland,94,185,508
102300,?kaihau,Northland,114,236,483
102400,Rangitane-Purerua,Northland,154,280,550
102500,Waipapa,Northland,44,90,489
102600,Puketotara,Northland,95,167,569
102700,Waim? Forest,Northland,262,521,503
102800,Riverview,Northland,114,205,556
102900,Waipoua Forest,Northland,307,473,649
103000,Kerikeri Central,Northland,174,377,462
103100,Kerikeri South,Northland,112,187,599
103200,?haeawai-Waimate North,Northland,185,321,576
103300,Puketona-Waitangi,Northland,136,219,621
103400,Ngapuhi,Northland,346,692,500
103500,Kaikohe,Northland,942,1902,495
103600,Pakaraka,Northland,65,121,537
103700,Haruru,Northland,97,177,548
103800,Russell,Northland,80,112,714
103900,Paihia,Northland,176,362,486
104000,Mataraua Forest,Northland,111,216,514
104100,Matawaia-Taumarere,Northland,282,575,490
104200,Russell Peninsula,Northland,42,57,737
104300,Opua (Far North District),Northland,72,127,567
104400,Russell Forest-Rawhiti,Northland,191,319,599
104500,Moerewa,Northland,429,865,496
104600,Kawakawa,Northland,305,608,502
104700,Maromaku,Northland,91,176,517
104800,Mangakahia-H?kerenui,Northland,236,471,501
104900,Whangaruru,Northland,275,508,541
105100,Matarau,Northland,157,298,527
105200,Hikurangi,Northland,174,348,500
105300,Kauri,Northland,114,191,597
105400,Maungatapere,Northland,214,363,590
105500,Kamo West,Northland,195,330,591
105600,Matapouri-Tutukaka,Northland,108,179,603
105700,Kiripaka,Northland,83,158,525
105800,Kamo East,Northland,326,726,449
105900,Granfield Reserve,Northland,197,380,518
106000,Kamo Central,Northland,174,333,523
106100,Whau Valley,Northland,257,472,544
106200,Tikipunga North,Northland,370,741,499
106300,Pukenui,Northland,95,144,660
106400,Otangarei,Northland,398,889,448
106500,Tikipunga South,Northland,485,950,511
106600,Kensington (Whangarei District),Northland,317,571,555
106700,Abbey Caves-Glenbervie,Northland,64,111,577
106800,Mairtown,Northland,271,423,641
106900,Maunu-Horahora,Northland,238,415,573
107000,Woodhill-Vinetown,Northland,304,528,576
107100,Whang?rei Central,Northland,123,217,567
107200,Riverside,Northland,177,335,528
107300,Raumanga,Northland,453,1047,433
107400,Tarewa,Northland,324,687,472
107500,Morningside (Whangarei District),Northland,301,595,506
107600,Ngunguru,Northland,74,119,622
107700,Otaika-Portland,Northland,129,212,608
107800,Oakleigh-Mangapai,Northland,110,196,561
107900,Port-Limeburners,Northland,Masked,Masked,Masked
108000,Pataua,Northland,70,148,473
108100,Onerahi Park,Northland,126,207,609
108200,Sherwood Rise,Northland,243,485,501
108300,Onerahi,Northland,201,417,482
108400,Inlet Whang?rei Harbour,Northland,Masked,Masked,Masked
108500,Parua Bay,Northland,154,236,653
108600,Bream Bay,Northland,139,263,529
108700,Marsden Bay,Northland,145,252,575
108800,Ruak?k?,Northland,258,497,519
108900,Bream Head,Northland,60,86,698
109000,Waipu,Northland,138,235,587
109100,Kaipara Coastal,Northland,287,575,499
109200,Maungaru,Northland,100,202,495
109300,Dargaville,Northland,408,933,437
109400,Ruawai-Matakohe,Northland,192,344,558
109500,Otamatea (Kaipara District),Northland,71,135,526
109600,Maungaturoto,Northland,72,149,483
109700,Kaiwaka,Northland,136,285,477
109800,Mangawhai Rural,Northland,67,129,519
109900,Mangawhai Heads,Northland,70,121,579
110100,Mangawhai,Northland,36,58,621
110200,Okahukura Peninsula,Waitemata,55,135,407
110400,Cape Rodney,Waitemata,164,294,558
110500,Wellsford,Waitemata,89,212,420
110700,South Head,Waitemata,157,301,522
110800,Kaipara Hills,Waitemata,94,195,482
110900,Dome Valley-Matakana,Waitemata,34,64,531
111100,Warkworth West,Waitemata,64,121,529
111200,Puhoi Valley,Waitemata,89,164,543
111300,Warkworth East,Waitemata,81,174,466
111400,Sandspit,Waitemata,Masked,Masked,Masked
111500,Tawharanui Peninsula,Waitemata,50,68,735
111600,Te Kuru,Waitemata,62,121,512
111700,Snells Beach,Waitemata,117,195,600
111800,Barrier Islands,Auckland,94,144,653
111900,Algies Bay-Scotts Landing,Waitemata,20,38,526
112100,Wainui-Waiwera,Waitemata,55,92,598
112200,Parakai,Waitemata,63,142,444
112300,Helensville Rural,Waitemata,63,109,578
112400,Helensville,Waitemata,160,297,539
112500,Waitoki,Waitemata,30,48,625
112600,Waikoukou Valley,Waitemata,45,75,600
112700,Orewa North,Waitemata,103,175,589
112800,Hatfields Beach,Waitemata,58,86,674
112900,Orewa South,Waitemata,72,123,585
113000,Orewa Central,Waitemata,92,142,648
113100,Millwater North,Waitemata,38,56,679
113200,Waipatukahu,Waitemata,85,140,607
113300,Millwater South,Waitemata,66,111,595
113400,Dairy Flat North,Waitemata,59,123,480
113500,Dairy Flat West,Waitemata,28,51,549
113600,Kingsway,Waitemata,38,79,481
113800,Silverdale Central (Auckland),Waitemata,24,51,471
113900,Red Beach West,Waitemata,66,95,695
114000,Red Beach East,Waitemata,106,171,620
114100,Silverdale South (Auckland),Waitemata,45,84,536
114200,Waimauku,Waitemata,45,77,584
114300,Gulf Islands,Auckland,Masked,Masked,Masked
114400,Vipond,Waitemata,88,148,595
114500,Muriwai,Waitemata,43,73,589
114600,Stanmore Bay West,Waitemata,86,156,551
114700,Kumeu Rural West,Waitemata,50,94,532
114800,Okura Bush,Waitemata,28,50,560
114900,Whangapar?oa Central,Waitemata,105,194,541
115000,Kumeu-Huapai,Waitemata,146,258,566
115100,Stanmore Bay East,Waitemata,89,179,497
115200,Manly West,Waitemata,70,141,496
115300,Muriwai Valley-Bethells Beach,Waitemata,29,57,509
115400,Tindalls-Matakatia,Waitemata,48,90,533
115500,Coatesville,Waitemata,32,57,561
115600,Dairy Flat South,Waitemata,27,55,491
115700,Gulf Harbour North,Waitemata,75,108,694
115800,Manly East,Waitemata,105,177,593
115900,Riverhead,Waitemata,75,148,507
116000,Army Bay,Waitemata,43,72,597
116100,Kumeu Rural East,Waitemata,90,160,562
116200,Gulf Harbour South,Waitemata,38,64,594
116300,Paremoremo West,Waitemata,21,35,600
116400,Taupaki,Waitemata,58,95,611
116500,Long Bay,Waitemata,28,41,683
116600,Paremoremo East,Waitemata,61,109,560
116700,Albany Heights,Waitemata,53,94,564
116800,Awaruku,Waitemata,68,115,591
116900,Fairview Heights,Waitemata,29,62,468
117000,Whenuapai,Waitemata,239,391,611
117100,Waitakere Ranges North,Waitemata,47,74,635
117200,Torbay,Waitemata,81,126,643
117300,Albany Central,Waitemata,46,77,597
117400,Albany West,Waitemata,38,69,551
117500,Glamorgan,Waitemata,74,117,632
117600,Oteha East,Waitemata,42,63,667
117700,Northcross,Waitemata,54,95,568
117800,Oteha West,Waitemata,Masked,Masked,Masked
117900,Waiake,Waitemata,56,101,554
118000,Waitakere,Waitemata,80,152,526
118100,Albany South,Waitemata,45,85,529
118200,Browns Bay South West,Waitemata,59,112,527
118300,Browns Bay Central,Waitemata,69,98,704
118400,Schnapper Rock,Waitemata,45,76,592
118500,Pinehill,Waitemata,37,64,578
118600,North Harbour,Waitemata,33,62,532
118700,Browns Bay South East,Waitemata,47,62,758
118800,Westgate Central,Waitemata,Masked,Masked,Masked
118900,Greenhithe West,Waitemata,64,107,598
119000,Rothesay Bay,Waitemata,32,62,516
119100,Greenhithe East,Waitemata,52,77,675
119200,Hobsonville,Waitemata,31,52,596
119400,Greenhithe South,Waitemata,32,77,416
119500,Murrays Bay West,Waitemata,37,63,587
119600,Westgate South,Waitemata,112,215,521
119700,Windsor Park,Waitemata,Masked,Masked,Masked
119800,West Harbour West,Waitemata,195,420,464
119900,Unsworth Heights West,Waitemata,32,52,615
120000,Murrays Bay East,Waitemata,38,61,623
120100,Birdwood West,Waitemata,49,85,576
120200,Hobsonville Point,Waitemata,192,274,701
120300,West Harbour Clearwater Cove,Waitemata,124,186,667
120400,Unsworth Heights East,Waitemata,85,153,556
120500,Mairangi Bay North,Waitemata,46,84,548
120600,Massey Central,Waitemata,168,377,446
120700,West Harbour Luckens Point,Waitemata,60,103,583
120800,Mairangi Bay South,Waitemata,44,77,571
120900,Massey Royal Road West,Waitemata,146,300,487
121000,Bayview East,Waitemata,75,147,510
121100,Swanson Rural,Waitemata,103,181,569
121200,Sunnynook South,Waitemata,52,93,559
121300,Sunnynook North,Waitemata,43,88,489
121400,Bayview West,Waitemata,51,95,537
121500,Totara Vale North,Waitemata,68,134,507
