sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,Unknown,Unknown,3221,6869,469
100100,North Cape,Northland,419,679,617
100200,Rangaunu Harbour,Northland,393,769,511
100300,Inlets Far North District,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,212,410,517
100500,Tangonge,Northland,236,431,548
100600,Ahipara,Northland,263,441,596
100700,Kaitaia East,Northland,450,971,463
100800,Kaitaia West,Northland,618,1337,462
100900,Rangitihi,Northland,144,291,495
101000,Oruru-Parapara,Northland,107,217,493
101100,Taumarumaru,Northland,240,433,554
101200,Herekino-Takahue,Northland,154,303,508
101300,Peria,Northland,103,221,466
101400,Taemaro-Oruaiti,Northland,103,202,510
101500,Whakapaku,Northland,101,181,558
101600,Hokianga North,Northland,332,499,665
101700,Kohukohu-Broadwood,Northland,163,263,620
101800,Whakarara,Northland,275,426,646
101900,Kaeo,Northland,191,327,584
102000,Omahuta Forest-Horeke,Northland,217,403,538
102100,Hokianga South,Northland,280,472,593
102200,Lake Manuwai-Kapiro,Northland,88,177,497
102300,?kaihau,Northland,110,235,468
102400,Rangitane-Purerua,Northland,146,266,549
102500,Waipapa,Northland,49,99,495
102600,Puketotara,Northland,95,170,559
102700,Waim? Forest,Northland,267,528,506
102800,Riverview,Northland,101,182,555
102900,Waipoua Forest,Northland,297,477,623
103000,Kerikeri Central,Northland,168,352,477
103100,Kerikeri South,Northland,101,182,555
103200,?haeawai-Waimate North,Northland,172,302,570
103300,Puketona-Waitangi,Northland,134,229,585
103400,Ngapuhi,Northland,327,663,493
103500,Kaikohe,Northland,922,1893,487
103600,Pakaraka,Northland,65,122,533
103700,Haruru,Northland,87,171,509
103800,Russell,Northland,82,118,695
103900,Paihia,Northland,185,369,501
104000,Mataraua Forest,Northland,121,215,563
104100,Matawaia-Taumarere,Northland,275,564,488
104200,Russell Peninsula,Northland,40,55,727
104300,Opua (Far North District),Northland,65,117,556
104400,Russell Forest-Rawhiti,Northland,188,304,618
104500,Moerewa,Northland,434,858,506
104600,Kawakawa,Northland,307,605,507
104700,Maromaku,Northland,86,164,524
104800,Mangakahia-H?kerenui,Northland,238,460,517
104900,Whangaruru,Northland,279,513,544
105100,Matarau,Northland,148,274,540
105200,Hikurangi,Northland,172,350,491
105300,Kauri,Northland,109,188,580
105400,Maungatapere,Northland,203,343,592
105500,Kamo West,Northland,186,314,592
105600,Matapouri-Tutukaka,Northland,101,172,587
105700,Kiripaka,Northland,72,142,507
105800,Kamo East,Northland,319,717,445
105900,Granfield Reserve,Northland,206,378,545
106000,Kamo Central,Northland,176,336,524
106100,Whau Valley,Northland,252,473,533
106200,Tikipunga North,Northland,358,727,492
106300,Pukenui,Northland,88,137,642
106400,Otangarei,Northland,388,882,440
106500,Tikipunga South,Northland,471,931,506
106600,Kensington (Whangarei District),Northland,304,571,532
106700,Abbey Caves-Glenbervie,Northland,57,106,538
106800,Mairtown,Northland,256,424,604
106900,Maunu-Horahora,Northland,236,402,587
107000,Woodhill-Vinetown,Northland,288,527,546
107100,Whang?rei Central,Northland,110,211,521
107200,Riverside,Northland,173,341,507
107300,Raumanga,Northland,425,1024,415
107400,Tarewa,Northland,321,637,504
107500,Morningside (Whangarei District),Northland,299,593,504
107600,Ngunguru,Northland,75,126,595
107700,Otaika-Portland,Northland,123,214,575
107800,Oakleigh-Mangapai,Northland,94,188,500
107900,Port-Limeburners,Northland,Masked,Masked,Masked
108000,Pataua,Northland,70,136,515
108100,Onerahi Park,Northland,126,201,627
108200,Sherwood Rise,Northland,247,493,501
108300,Onerahi,Northland,198,421,470
108500,Parua Bay,Northland,151,232,651
108600,Bream Bay,Northland,138,251,550
108700,Marsden Bay,Northland,154,260,592
108800,Ruak?k?,Northland,251,486,516
108900,Bream Head,Northland,57,79,722
109000,Waipu,Northland,138,232,595
