sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,Unknown,Unknown,1702,3352,508
100100,North Cape,Northland,Masked,Masked,Masked
100200,Rangaunu Harbour,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,Masked,Masked,Masked
100500,Tangonge,Northland,Masked,Masked,Masked
100600,Ahipara,Northland,Masked,Masked,Masked
100700,Kaitaia East,Northland,27,53,509
100800,Kaitaia West,Northland,39,79,494
100900,Rangitihi,Northland,Masked,Masked,Masked
101000,Oruru-Parapara,Northland,Masked,Masked,Masked
101100,Taumarumaru,Northland,15,30,500
101200,Herekino-Takahue,Northland,Masked,Masked,Masked
101300,Peria,Northland,Masked,Masked,Masked
101400,Taemaro-Oruaiti,Northland,Masked,Masked,Masked
101500,Whakapaku,Northland,Masked,Masked,Masked
101600,Hokianga North,Northland,Masked,Masked,Masked
101700,Kohukohu-Broadwood,Northland,Masked,Masked,Masked
101800,Whakarara,Northland,Masked,Masked,Masked
101900,Kaeo,Northland,Masked,Masked,Masked
102000,Omahuta Forest-Horeke,Northland,Masked,Masked,Masked
102100,Hokianga South,Northland,Masked,Masked,Masked
102200,Lake Manuwai-Kapiro,Northland,33,52,635
102300,?kaihau,Northland,17,30,567
102400,Rangitane-Purerua,Northland,Masked,Masked,Masked
102500,Waipapa,Northland,Masked,Masked,Masked
102600,Puketotara,Northland,Masked,Masked,Masked
102700,Waim? Forest,Northland,Masked,Masked,Masked
102800,Riverview,Northland,Masked,Masked,Masked
102900,Waipoua Forest,Northland,Masked,Masked,Masked
103000,Kerikeri Central,Northland,29,99,293
103100,Kerikeri South,Northland,15,27,556
103200,?haeawai-Waimate North,Northland,Masked,Masked,Masked
103300,Puketona-Waitangi,Northland,Masked,Masked,Masked
103400,Ngapuhi,Northland,Masked,Masked,Masked
103500,Kaikohe,Northland,34,74,459
103600,Pakaraka,Northland,Masked,Masked,Masked
103700,Haruru,Northland,Masked,Masked,Masked
103800,Russell,Northland,Masked,Masked,Masked
103900,Paihia,Northland,Masked,Masked,Masked
104000,Mataraua Forest,Northland,Masked,Masked,Masked
104100,Matawaia-Taumarere,Northland,Masked,Masked,Masked
104200,Russell Peninsula,Northland,Masked,Masked,Masked
104300,Opua (Far North District),Northland,Masked,Masked,Masked
104400,Russell Forest-Rawhiti,Northland,Masked,Masked,Masked
104500,Moerewa,Northland,9,23,391
104600,Kawakawa,Northland,Masked,Masked,Masked
104700,Maromaku,Northland,Masked,Masked,Masked
104800,Mangakahia-H?kerenui,Northland,Masked,Masked,Masked
104900,Whangaruru,Northland,Masked,Masked,Masked
105100,Matarau,Northland,Masked,Masked,Masked
105200,Hikurangi,Northland,Masked,Masked,Masked
105300,Kauri,Northland,Masked,Masked,Masked
105400,Maungatapere,Northland,Masked,Masked,Masked
105500,Kamo West,Northland,Masked,Masked,Masked
105600,Matapouri-Tutukaka,Northland,Masked,Masked,Masked
105700,Kiripaka,Northland,Masked,Masked,Masked
105800,Kamo East,Northland,43,74,581
105900,Granfield Reserve,Northland,22,30,733
106000,Kamo Central,Northland,17,25,680
106100,Whau Valley,Northland,21,36,583
106200,Tikipunga North,Northland,33,60,550
106300,Pukenui,Northland,Masked,Masked,Masked
106400,Otangarei,Northland,19,38,500
106500,Tikipunga South,Northland,33,68,485
106600,Kensington (Whangarei District),Northland,31,57,544
106700,Abbey Caves-Glenbervie,Northland,Masked,Masked,Masked
106800,Mairtown,Northland,24,41,585
106900,Maunu-Horahora,Northland,24,29,828
107000,Woodhill-Vinetown,Northland,41,69,594
107100,Whang?rei Central,Northland,Masked,Masked,Masked
107200,Riverside,Northland,18,36,500
107300,Raumanga,Northland,35,72,486
107400,Tarewa,Northland,16,30,533
107500,Morningside (Whangarei District),Northland,23,41,561
107600,Ngunguru,Northland,Masked,Masked,Masked
107700,Otaika-Portland,Northland,Masked,Masked,Masked
107800,Oakleigh-Mangapai,Northland,Masked,Masked,Masked
108000,Pataua,Northland,Masked,Masked,Masked
108100,Onerahi Park,Northland,17,28,607
108200,Sherwood Rise,Northland,17,37,459
108300,Onerahi,Northland,18,37,486
108400,Inlet Whang?rei Harbour,Northland,Masked,Masked,Masked
108500,Parua Bay,Northland,Masked,Masked,Masked
108600,Bream Bay,Northland,Masked,Masked,Masked
108700,Marsden Bay,Northland,Masked,Masked,Masked
108800,Ruak?k?,Northland,28,45,622
108900,Bream Head,Northland,Masked,Masked,Masked
109000,Waipu,Northland,10,28,357
109100,Kaipara Coastal,Northland,14,42,333
109200,Maungaru,Northland,Masked,Masked,Masked
109300,Dargaville,Northland,68,165,412
109400,Ruawai-Matakohe,Northland,Masked,Masked,Masked
109500,Otamatea (Kaipara District),Northland,Masked,Masked,Masked
109600,Maungaturoto,Northland,Masked,Masked,Masked
109700,Kaiwaka,Northland,13,25,520
109800,Mangawhai Rural,Northland,14,26,538
109900,Mangawhai Heads,Northland,19,31,613
110100,Mangawhai,Northland,Masked,Masked,Masked
110200,Okahukura Peninsula,Waitemata,Masked,Masked,Masked
110400,Cape Rodney,Waitemata,17,35,486
110500,Wellsford,Waitemata,18,58,310
110700,South Head,Waitemata,25,42,595
110800,Kaipara Hills,Waitemata,Masked,Masked,Masked
110900,Dome Valley-Matakana,Waitemata,Masked,Masked,Masked
111100,Warkworth West,Waitemata,52,81,642
111200,Puhoi Valley,Waitemata,37,63,587
111300,Warkworth East,Waitemata,100,169,592
111400,Sandspit,Waitemata,Masked,Masked,Masked
111500,Tawharanui Peninsula,Waitemata,Masked,Masked,Masked
111600,Te Kuru,Waitemata,Masked,Masked,Masked
111700,Snells Beach,Waitemata,48,93,516
111800,Barrier Islands,Auckland,Masked,Masked,Masked
111900,Algies Bay-Scotts Landing,Waitemata,Masked,Masked,Masked
112100,Wainui-Waiwera,Waitemata,Masked,Masked,Masked
112200,Parakai,Waitemata,Masked,Masked,Masked
112300,Helensville Rural,Waitemata,14,27,519
112400,Helensville,Waitemata,60,100,600
112500,Waitoki,Waitemata,Masked,Masked,Masked
112600,Waikoukou Valley,Waitemata,Masked,Masked,Masked
112700,Orewa North,Waitemata,33,52,635
112800,Hatfields Beach,Waitemata,Masked,Masked,Masked
112900,Orewa South,Waitemata,33,57,579
113000,Orewa Central,Waitemata,34,56,607
113100,Millwater North,Waitemata,19,26,731
113200,Waipatukahu,Waitemata,Masked,Masked,Masked
113300,Millwater South,Waitemata,Masked,Masked,Masked
113400,Dairy Flat North,Waitemata,Masked,Masked,Masked
113500,Dairy Flat West,Waitemata,Masked,Masked,Masked
113600,Kingsway,Waitemata,19,44,432
113800,Silverdale Central (Auckland),Waitemata,Masked,Masked,Masked
113900,Red Beach West,Waitemata,Masked,Masked,Masked
114000,Red Beach East,Waitemata,27,46,587
114100,Silverdale South (Auckland),Waitemata,Masked,Masked,Masked
114200,Waimauku,Waitemata,Masked,Masked,Masked
114400,Vipond,Waitemata,23,33,697
114500,Muriwai,Waitemata,Masked,Masked,Masked
114600,Stanmore Bay West,Waitemata,20,32,625
114700,Kumeu Rural West,Waitemata,34,56,607
114800,Okura Bush,Waitemata,Masked,Masked,Masked
114900,Whangapar?oa Central,Waitemata,22,41,537
115000,Kumeu-Huapai,Waitemata,87,127,685
115100,Stanmore Bay East,Waitemata,22,32,688
115200,Manly West,Waitemata,13,36,361
115300,Muriwai Valley-Bethells Beach,Waitemata,Masked,Masked,Masked
115400,Tindalls-Matakatia,Waitemata,Masked,Masked,Masked
115500,Coatesville,Waitemata,Masked,Masked,Masked
115600,Dairy Flat South,Waitemata,Masked,Masked,Masked
115700,Gulf Harbour North,Waitemata,19,40,475
115800,Manly East,Waitemata,22,49,449
115900,Riverhead,Waitemata,43,61,705
116000,Army Bay,Waitemata,24,35,686
116100,Kumeu Rural East,Waitemata,47,80,588
116200,Gulf Harbour South,Waitemata,23,36,639
116300,Paremoremo West,Waitemata,Masked,Masked,Masked
116400,Taupaki,Waitemata,18,27,667
116500,Long Bay,Waitemata,Masked,Masked,Masked
116600,Paremoremo East,Waitemata,22,32,688
116700,Albany Heights,Waitemata,31,46,674
116800,Awaruku,Waitemata,23,43,535
116900,Fairview Heights,Waitemata,Masked,Masked,Masked
117000,Whenuapai,Waitemata,109,196,556
117100,Waitakere Ranges North,Waitemata,Masked,Masked,Masked
117200,Torbay,Waitemata,28,50,560
117300,Albany Central,Waitemata,Masked,Masked,Masked
117400,Albany West,Waitemata,22,41,537
117500,Glamorgan,Waitemata,21,35,600
117600,Oteha East,Waitemata,22,39,564
117700,Northcross,Waitemata,Masked,Masked,Masked
117800,Oteha West,Waitemata,Masked,Masked,Masked
117900,Waiake,Waitemata,25,43,581
118000,Waitakere,Waitemata,38,64,594
118100,Albany South,Waitemata,20,30,667
118200,Browns Bay South West,Waitemata,18,32,562
118300,Browns Bay Central,Waitemata,Masked,Masked,Masked
118400,Schnapper Rock,Waitemata,Masked,Masked,Masked
118500,Pinehill,Waitemata,Masked,Masked,Masked
118600,North Harbour,Waitemata,Masked,Masked,Masked
118700,Browns Bay South East,Waitemata,Masked,Masked,Masked
118800,Westgate Central,Waitemata,Masked,Masked,Masked
118900,Greenhithe West,Waitemata,21,37,568
119000,Rothesay Bay,Waitemata,Masked,Masked,Masked
119100,Greenhithe East,Waitemata,20,33,606
119200,Hobsonville,Waitemata,28,54,519
119400,Greenhithe South,Waitemata,Masked,Masked,Masked
119500,Murrays Bay West,Waitemata,Masked,Masked,Masked
119600,Westgate South,Waitemata,101,223,453
119700,Windsor Park,Waitemata,Masked,Masked,Masked
119800,West Harbour West,Waitemata,227,436,521
119900,Unsworth Heights West,Waitemata,32,46,696
120000,Murrays Bay East,Waitemata,Masked,Masked,Masked
120100,Birdwood West,Waitemata,22,34,647
120200,Hobsonville Point,Waitemata,93,144,646
120300,West Harbour Clearwater Cove,Waitemata,95,139,683
120400,Unsworth Heights East,Waitemata,65,95,684
120500,Mairangi Bay North,Waitemata,17,34,500
120600,Massey Central,Waitemata,284,542,524
120700,West Harbour Luckens Point,Waitemata,43,72,597
120800,Mairangi Bay South,Waitemata,Masked,Masked,Masked
120900,Massey Royal Road West,Waitemata,200,379,528
121000,Bayview East,Waitemata,87,154,565
121100,Swanson Rural,Waitemata,42,61,689
121200,Sunnynook South,Waitemata,38,71,535
121300,Sunnynook North,Waitemata,28,36,778
121400,Bayview West,Waitemata,52,77,675
121500,Totara Vale North,Waitemata,49,84,583
121600,Royal Heights North,Waitemata,222,406,547
121700,Massey West,Waitemata,87,163,534
121800,Beach Haven West,Waitemata,71,130,546
121900,Totara Vale South,Waitemata,87,138,630
122000,Swanson,Waitemata,144,206,699
122100,Bayview South,Waitemata,49,92,533
122200,Campbells Bay,Waitemata,Masked,Masked,Masked
122300,Royal Heights South,Waitemata,264,508,520
122400,Beach Haven East,Waitemata,236,434,544
122500,Massey East,Waitemata,330,669,493
122600,Forrest Hill North,Waitemata,Masked,Masked,Masked
122700,Glenfield North,Waitemata,69,113,611
122800,Birkdale North,Waitemata,165,303,545
122900,Massey South,Waitemata,381,681,559
123000,R?nui North,Waitemata,416,800,520
123100,Glenfield West,Waitemata,56,98,571
123200,Te Atat? Peninsula North West,Waitemata,137,236,581
123300,Glenfield South West,Waitemata,100,153,654
123400,Forrest Hill West,Waitemata,49,81,605
123500,Wairau Valley,Waitemata,Masked,Masked,Masked
123600,Forrest Hill East,Waitemata,39,63,619
123700,Castor Bay,Waitemata,20,31,645
123800,R?nui Domain,Waitemata,265,547,484
123900,Beach Haven South,Waitemata,42,61,689
124000,Glenfield Central,Waitemata,59,79,747
124100,Piha,Waitemata,Masked,Masked,Masked
124200,R?nui South West,Waitemata,225,400,562
124300,Henderson Larnoch,Waitemata,423,757,559
124400,Birkdale South,Waitemata,149,242,616
124500,Te Atat? Peninsula Central,Waitemata,196,360,544
124600,Glenfield East,Waitemata,42,68,618
124700,Henderson Valley,Waitemata,23,42,548
124800,Te Atat? Peninsula West,Waitemata,215,370,581
124900,Henderson Lincoln West,Waitemata,275,490,561
125000,R?nui South East,Waitemata,226,378,598
125100,Henderson Lincoln East,Waitemata,Masked,Masked,Masked
125200,Birkenhead West,Waitemata,55,80,688
125300,Te Atat? Peninsula East,Waitemata,129,205,629
125400,Milford West,Waitemata,25,32,781
125500,Westlake,Waitemata,27,39,692
125600,Hillcrest North (Auckland),Waitemata,47,69,681
125700,Henderson Lincoln South,Waitemata,158,302,523
125800,Hillcrest West (Auckland),Waitemata,27,52,519
125900,Milford Central,Waitemata,Masked,Masked,Masked
126000,Summerland South,Waitemata,139,216,644
126100,Summerland North,Waitemata,81,161,503
126200,Hillcrest East (Auckland),Waitemata,49,72,681
126300,Chatswood,Waitemata,34,53,642
126400,Te Atat? South-Edmonton,Waitemata,276,488,566
126500,Birkenhead North,Waitemata,34,48,708
126600,Takapuna West,Waitemata,48,70,686
126700,Henderson North,Waitemata,278,467,595
126800,Takapuna Central,Waitemata,Masked,Masked,Masked
126900,Western Heights (Auckland),Waitemata,237,390,608
127000,Te Atat? South-Central,Waitemata,264,458,576
127100,Northcote Central (Auckland),Waitemata,79,176,449
127200,Akoranga,Waitemata,37,78,474
127300,Northcote South (Auckland),Waitemata,42,65,646
