sa2_code,sa2_name,dhb,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
Unknown,NA,NA,9167,8431,11922,769,707
100100,North Cape,Northland,827,783,1057,782,741
100200,Rangaunu Harbour,Northland,926,872,1249,741,698
100300,Inlets Far North District,Northland,Masked,Masked,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,452,438,546,828,802
100500,Tangonge,Northland,519,489,693,749,706
100600,Ahipara,Northland,524,482,704,744,685
100700,Kaitaia East,Northland,1130,1064,1323,854,804
100800,Kaitaia West,Northland,1582,1492,1923,823,776
100900,Rangitihi,Northland,339,326,410,827,795
101000,Oruru-Parapara,Northland,257,236,382,673,618
101100,Taumarumaru,Northland,526,482,722,729,668
101200,Herekino-Takahue,Northland,380,338,532,714,635
101300,Peria,Northland,273,253,445,613,569
101400,Taemaro-Oruaiti,Northland,261,233,393,664,593
101500,Whakapaku,Northland,224,199,329,681,605
101600,Hokianga North,Northland,565,548,687,822,798
101700,Kohukohu-Broadwood,Northland,287,282,377,761,748
101800,Whakarara,Northland,485,468,575,843,814
101900,Kaeo,Northland,415,373,594,699,628
102000,Omahuta Forest-Horeke,Northland,470,436,782,601,558
102100,Hokianga South,Northland,574,530,843,681,629
102200,Lake Manuwai-Kapiro,Northland,215,206,270,796,763
102300,?kaihau,Northland,281,259,390,721,664
102400,Rangitane-Purerua,Northland,328,302,435,754,694
102500,Waipapa,Northland,112,106,137,818,774
102600,Puketotara,Northland,203,197,245,829,804
102700,Waim? Forest,Northland,601,573,805,747,712
102800,Riverview,Northland,241,218,300,803,727
102900,Waipoua Forest,Northland,508,488,652,779,748
103000,Kerikeri Central,Northland,433,398,573,756,695
103100,Kerikeri South,Northland,201,192,252,798,762
103200,?haeawai-Waimate North,Northland,349,332,420,831,790
103300,Puketona-Waitangi,Northland,240,236,283,848,834
103400,Ngapuhi,Northland,815,749,1169,697,641
103500,Kaikohe,Northland,2340,2117,3422,684,619
103600,Pakaraka,Northland,135,130,155,871,839
103700,Haruru,Northland,223,198,285,782,695
103800,Russell,Northland,134,127,157,854,809
103900,Paihia,Northland,415,398,510,814,780
104000,Mataraua Forest,Northland,256,239,347,738,689
104100,Matawaia-Taumarere,Northland,648,623,849,763,734
104200,Russell Peninsula,Northland,64,62,98,653,633
104300,Opua (Far North District),Northland,135,130,200,675,650
104400,Russell Forest-Rawhiti,Northland,360,338,477,755,709
104500,Moerewa,Northland,975,935,1199,813,780
104600,Kawakawa,Northland,707,669,829,853,807
104700,Maromaku,Northland,224,195,346,647,564
104800,Mangakahia-H?kerenui,Northland,532,511,629,846,812
104900,Whangaruru,Northland,611,562,838,729,671
105100,Matarau,Northland,353,328,486,726,675
105200,Hikurangi,Northland,457,411,626,730,657
105300,Kauri,Northland,223,209,303,736,690
105400,Maungatapere,Northland,430,396,557,772,711
105500,Kamo West,Northland,408,377,513,795,735
105600,Matapouri-Tutukaka,Northland,196,189,235,834,804
105700,Kiripaka,Northland,181,165,232,780,711
105800,Kamo East,Northland,852,817,1004,849,814
105900,Granfield Reserve,Northland,462,422,580,797,728
106000,Kamo Central,Northland,416,382,526,791,726
106100,Whau Valley,Northland,526,509,615,855,828
106200,Tikipunga North,Northland,856,821,1042,821,788
106300,Pukenui,Northland,188,165,238,790,693
106400,Otangarei,Northland,1055,972,1333,791,729
106500,Tikipunga South,Northland,1079,1037,1259,857,824
106600,Kensington (Whangarei District),Northland,652,620,877,743,707
106700,Abbey Caves-Glenbervie,Northland,132,124,184,717,674
106800,Mairtown,Northland,507,473,643,788,736
106900,Maunu-Horahora,Northland,467,456,540,865,844
107000,Woodhill-Vinetown,Northland,588,563,726,810,775
107100,Whang?rei Central,Northland,230,222,269,855,825
107200,Riverside,Northland,367,359,436,842,823
107300,Raumanga,Northland,1312,1166,1831,717,637
107400,Tarewa,Northland,807,731,1158,697,631
107500,Morningside (Whangarei District),Northland,738,676,937,788,721
107600,Ngunguru,Northland,140,139,166,843,837
107700,Otaika-Portland,Northland,244,232,299,816,776
107800,Oakleigh-Mangapai,Northland,224,222,268,836,828
107900,Port-Limeburners,Northland,Masked,Masked,Masked,Masked,Masked
108000,Pataua,Northland,158,151,207,763,729
108100,Onerahi Park,Northland,225,221,257,875,860
108200,Sherwood Rise,Northland,612,564,826,741,683
108300,Onerahi,Northland,533,489,763,699,641
108500,Parua Bay,Northland,287,266,347,827,767
108600,Bream Bay,Northland,319,299,435,733,687
108700,Marsden Bay,Northland,292,286,332,880,861
108800,Ruak?k?,Northland,558,538,639,873,842
108900,Bream Head,Northland,95,86,121,785,711
109000,Waipu,Northland,259,253,317,817,798
109100,Kaipara Coastal,Northland,714,649,1083,659,599
109200,Maungaru,Northland,248,223,330,752,676
109300,Dargaville,Northland,1106,1035,1389,796,745
109400,Ruawai-Matakohe,Northland,388,374,497,781,753
109500,Otamatea (Kaipara District),Northland,135,130,183,738,710
109600,Maungaturoto,Northland,162,156,190,853,821
109700,Kaiwaka,Northland,351,320,537,654,596
109800,Mangawhai Rural,Northland,144,141,194,742,727
109900,Mangawhai Heads,Northland,153,138,213,718,648
110100,Mangawhai,Northland,67,66,84,798,786
110200,Okahukura Peninsula,Waitemata,157,150,231,680,649
110400,Cape Rodney,Waitemata,321,319,383,838,833
110500,Wellsford,Waitemata,222,213,295,753,722
110700,South Head,Waitemata,355,329,480,740,685
110800,Kaipara Hills,Waitemata,238,220,327,728,673
110900,Dome Valley-Matakana,Waitemata,77,70,110,700,636
111100,Warkworth West,Waitemata,124,120,144,861,833
111200,Puhoi Valley,Waitemata,185,174,239,774,728
111300,Warkworth East,Waitemata,177,172,200,885,860
111400,Sandspit,Waitemata,Masked,Masked,Masked,Masked,Masked
111500,Tawharanui Peninsula,Waitemata,82,71,99,828,717
111600,Te Kuru,Waitemata,140,137,155,903,884
111700,Snells Beach,Waitemata,239,226,278,860,813
111800,Barrier Islands,Auckland,169,157,220,768,714
111900,Algies Bay-Scotts Landing,Waitemata,46,45,51,902,882
112100,Wainui-Waiwera,Waitemata,93,91,108,861,843
112200,Parakai,Waitemata,195,184,236,826,780
112300,Helensville Rural,Waitemata,125,119,147,850,810
112400,Helensville,Waitemata,337,325,411,820,791
112500,Waitoki,Waitemata,57,50,73,781,685
112600,Waikoukou Valley,Waitemata,89,87,96,927,906
112700,Orewa North,Waitemata,173,171,191,906,895
112800,Hatfields Beach,Waitemata,98,98,116,845,845
112900,Orewa South,Waitemata,137,128,167,820,766
113000,Orewa Central,Waitemata,145,143,160,906,894
113100,Millwater North,Waitemata,90,82,115,783,713
113200,Waipatukahu,Waitemata,158,144,191,827,754
113300,Millwater South,Waitemata,150,133,180,833,739
113400,Dairy Flat North,Waitemata,144,134,183,787,732
113500,Dairy Flat West,Waitemata,51,47,67,761,701
113600,Kingsway,Waitemata,98,92,111,883,829
113800,Silverdale Central (Auckland),Waitemata,51,51,58,879,879
113900,Red Beach West,Waitemata,96,92,111,865,829
114000,Red Beach East,Waitemata,197,185,235,838,787
114100,Silverdale South (Auckland),Waitemata,86,85,106,811,802
114200,Waimauku,Waitemata,90,83,104,865,798
114300,Gulf Islands,Auckland,Masked,Masked,Masked,Masked,Masked
114400,Vipond,Waitemata,172,169,193,891,876
114500,Muriwai,Waitemata,91,85,107,850,794
114600,Stanmore Bay West,Waitemata,200,181,240,833,754
114700,Kumeu Rural West,Waitemata,113,107,134,843,799
114800,Okura Bush,Waitemata,61,58,65,938,892
114900,Whangapar?oa Central,Waitemata,231,226,267,865,846
115000,Kumeu-Huapai,Waitemata,255,254,273,934,930
