sa2_code,sa2_name,dhb,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
Unknown,NA,NA,2364,1241,5027,470,247
100100,North Cape,Northland,53,23,201,264,114
100200,Rangaunu Harbour,Northland,50,17,259,193,66
100400,Karikari Peninsula,Northland,32,10,132,242,76
100500,Tangonge,Northland,32,10,128,250,78
100600,Ahipara,Northland,54,18,148,365,122
100700,Kaitaia East,Northland,101,32,Masked,307,97
100800,Kaitaia West,Northland,123,51,476,258,107
100900,Rangitihi,Northland,17,5,89,191,56
101000,Oruru-Parapara,Northland,26,10,100,260,100
101100,Taumarumaru,Northland,74,27,220,336,123
101200,Herekino-Takahue,Northland,26,Masked,118,220,<50
101300,Peria,Northland,27,12,129,209,93
101400,Taemaro-Oruaiti,Northland,40,12,108,370,111
101500,Whakapaku,Northland,32,11,82,390,134
101600,Hokianga North,Northland,37,10,134,276,75
101700,Kohukohu-Broadwood,Northland,17,Masked,64,266,62
101800,Whakarara,Northland,56,27,118,475,229
101900,Kaeo,Northland,45,18,147,306,122
102000,Omahuta Forest-Horeke,Northland,21,13,162,130,80
102100,Hokianga South,Northland,30,12,130,231,92
102200,Lake Manuwai-Kapiro,Northland,85,45,209,407,215
102300,?kaihau,Northland,32,10,121,264,83
102400,Rangitane-Purerua,Northland,43,24,157,274,153
102500,Waipapa,Northland,37,19,96,385,198
102600,Puketotara,Northland,71,21,176,403,119
102700,Waim? Forest,Northland,23,7,136,169,51
102800,Riverview,Northland,100,49,204,490,240
102900,Waipoua Forest,Northland,18,5,111,162,<50
103000,Kerikeri Central,Northland,91,37,227,401,163
103100,Kerikeri South,Northland,103,42,214,481,196
103200,?haeawai-Waimate North,Northland,29,13,115,252,113
103300,Puketona-Waitangi,Northland,44,11,124,355,89
103400,Ngapuhi,Northland,40,11,189,212,58
103500,Kaikohe,Northland,181,65,Masked,273,98
103600,Pakaraka,Northland,30,14,77,390,182
103700,Haruru,Northland,48,11,120,400,92
103800,Russell,Northland,Masked,Masked,Masked,Masked,Masked
103900,Paihia,Northland,42,24,127,331,189
104000,Mataraua Forest,Northland,17,10,69,246,145
104100,Matawaia-Taumarere,Northland,58,10,202,287,50
104200,Russell Peninsula,Northland,Masked,Masked,Masked,Masked,Masked
104300,Opua (Far North District),Northland,19,10,70,271,143
104400,Russell Forest-Rawhiti,Northland,15,Masked,73,205,<50
104500,Moerewa,Northland,37,11,265,140,<50
104600,Kawakawa,Northland,50,16,200,250,80
104700,Maromaku,Northland,28,8,102,275,78
104800,Mangakahia-H?kerenui,Northland,63,20,227,278,88
104900,Whangaruru,Northland,89,21,249,357,84
105100,Matarau,Northland,173,84,390,444,215
105200,Hikurangi,Northland,70,30,229,306,131
105300,Kauri,Northland,74,32,198,374,162
105400,Maungatapere,Northland,168,99,365,460,271
105500,Kamo West,Northland,107,50,210,510,238
105600,Matapouri-Tutukaka,Northland,63,37,134,470,276
105700,Kiripaka,Northland,59,30,125,472,240
105800,Kamo East,Northland,166,64,429,387,149
105900,Granfield Reserve,Northland,149,59,285,523,207
106000,Kamo Central,Northland,110,43,222,495,194
106100,Whau Valley,Northland,112,52,265,423,196
106200,Tikipunga North,Northland,142,48,420,338,114
106300,Pukenui,Northland,165,90,259,637,347
106400,Otangarei,Northland,61,12,306,199,<50
106500,Tikipunga South,Northland,158,51,427,370,119
106600,Kensington (Whangarei District),Northland,90,38,258,349,147
106700,Abbey Caves-Glenbervie,Northland,49,26,131,374,198
106800,Mairtown,Northland,101,40,215,470,186
106900,Maunu-Horahora,Northland,158,78,339,466,230
107000,Woodhill-Vinetown,Northland,98,33,235,417,140
107100,Whang?rei Central,Northland,22,7,51,431,137
107200,Riverside,Northland,78,29,163,479,178
107300,Raumanga,Northland,127,41,478,266,86
107400,Tarewa,Northland,88,35,306,288,114
107500,Morningside (Whangarei District),Northland,83,33,218,381,151
107600,Ngunguru,Northland,61,30,122,500,246
107700,Otaika-Portland,Northland,64,24,144,444,167
107800,Oakleigh-Mangapai,Northland,95,47,224,424,210
107900,Port-Limeburners,Northland,Masked,Masked,Masked,Masked,Masked
108000,Pataua,Northland,70,29,194,361,149
108100,Onerahi Park,Northland,93,50,181,514,276
108200,Sherwood Rise,Northland,95,34,279,341,122
108300,Onerahi,Northland,75,30,246,305,122
108400,Inlet Whang?rei Harbour,Northland,Masked,Masked,Masked,Masked,Masked
108500,Parua Bay,Northland,137,67,262,523,256
108600,Bream Bay,Northland,91,35,231,394,152
108700,Marsden Bay,Northland,103,54,248,415,218
108800,Ruak?k?,Northland,79,24,Masked,321,98
108900,Bream Head,Northland,69,31,119,580,261
109000,Waipu,Northland,76,40,228,333,175
