sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,Unknown,Unknown,3497,7347,476
100100,North Cape,Northland,411,668,615
100200,Rangaunu Harbour,Northland,391,753,519
100300,Inlets Far North District,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,205,385,532
100500,Tangonge,Northland,227,414,548
100600,Ahipara,Northland,253,425,595
100700,Kaitaia East,Northland,444,946,469
100800,Kaitaia West,Northland,609,1302,468
100900,Rangitihi,Northland,139,281,495
101000,Oruru-Parapara,Northland,105,215,488
101100,Taumarumaru,Northland,240,433,554
101200,Herekino-Takahue,Northland,152,298,510
101300,Peria,Northland,103,218,472
101400,Taemaro-Oruaiti,Northland,103,198,520
101500,Whakapaku,Northland,99,179,553
101600,Hokianga North,Northland,324,492,659
101700,Kohukohu-Broadwood,Northland,165,263,627
101800,Whakarara,Northland,269,422,637
101900,Kaeo,Northland,186,314,592
102000,Omahuta Forest-Horeke,Northland,218,400,545
102100,Hokianga South,Northland,271,458,592
102200,Lake Manuwai-Kapiro,Northland,87,168,518
102300,?kaihau,Northland,110,227,485
102400,Rangitane-Purerua,Northland,144,257,560
102500,Waipapa,Northland,44,92,478
102600,Puketotara,Northland,93,168,554
102700,Waim? Forest,Northland,262,519,505
102800,Riverview,Northland,98,173,566
102900,Waipoua Forest,Northland,295,461,640
103000,Kerikeri Central,Northland,166,342,485
103100,Kerikeri South,Northland,100,179,559
103200,?haeawai-Waimate North,Northland,174,302,576
103300,Puketona-Waitangi,Northland,133,226,588
103400,Ngapuhi,Northland,327,651,502
103500,Kaikohe,Northland,902,1838,491
103600,Pakaraka,Northland,63,115,548
103700,Haruru,Northland,85,167,509
103800,Russell,Northland,81,116,698
103900,Paihia,Northland,179,363,493
104000,Mataraua Forest,Northland,114,205,556
104100,Matawaia-Taumarere,Northland,272,541,503
104200,Russell Peninsula,Northland,40,55,727
104300,Opua (Far North District),Northland,63,116,543
104400,Russell Forest-Rawhiti,Northland,185,296,625
104500,Moerewa,Northland,423,834,507
104600,Kawakawa,Northland,305,596,512
104700,Maromaku,Northland,85,163,521
104800,Mangakahia-H?kerenui,Northland,236,449,526
104900,Whangaruru,Northland,269,492,547
105100,Matarau,Northland,149,268,556
105200,Hikurangi,Northland,170,343,496
105300,Kauri,Northland,108,182,593
105400,Maungatapere,Northland,204,335,609
105500,Kamo West,Northland,180,307,586
105600,Matapouri-Tutukaka,Northland,99,168,589
105700,Kiripaka,Northland,68,135,504
105800,Kamo East,Northland,307,691,444
105900,Granfield Reserve,Northland,201,365,551
106000,Kamo Central,Northland,176,334,527
106100,Whau Valley,Northland,254,475,535
106200,Tikipunga North,Northland,349,713,489
106300,Pukenui,Northland,87,132,659
106400,Otangarei,Northland,356,852,418
106500,Tikipunga South,Northland,460,907,507
106600,Kensington (Whangarei District),Northland,300,556,540
106700,Abbey Caves-Glenbervie,Northland,54,102,529
106800,Mairtown,Northland,251,410,612
106900,Maunu-Horahora,Northland,237,399,594
107000,Woodhill-Vinetown,Northland,285,520,548
107100,Whang?rei Central,Northland,104,203,512
107200,Riverside,Northland,171,331,517
107300,Raumanga,Northland,424,992,427
107400,Tarewa,Northland,304,604,503
107500,Morningside (Whangarei District),Northland,291,582,500
107600,Ngunguru,Northland,75,125,600
107700,Otaika-Portland,Northland,123,204,603
107800,Oakleigh-Mangapai,Northland,89,174,511
107900,Port-Limeburners,Northland,Masked,Masked,Masked
108000,Pataua,Northland,68,134,507
108100,Onerahi Park,Northland,127,198,641
108200,Sherwood Rise,Northland,240,483,497
108300,Onerahi,Northland,189,414,457
108500,Parua Bay,Northland,149,223,668
108600,Bream Bay,Northland,139,245,567
108700,Marsden Bay,Northland,149,249,598
108800,Ruak?k?,Northland,243,466,521
108900,Bream Head,Northland,56,76,737
109000,Waipu,Northland,134,224,598
