sa2_code,sa2_name,dhb,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
Unknown,NA,NA,3160,1637,6382,495,257
100100,North Cape,Northland,53,23,180,294,128
100200,Rangaunu Harbour,Northland,50,17,249,201,68
100400,Karikari Peninsula,Northland,32,10,128,250,78
100500,Tangonge,Northland,31,9,126,246,71
100600,Ahipara,Northland,54,18,146,370,123
100700,Kaitaia East,Northland,101,32,340,297,94
100800,Kaitaia West,Northland,122,51,451,271,113
100900,Rangitihi,Northland,17,5,83,205,60
101000,Oruru-Parapara,Northland,26,10,99,263,101
101100,Taumarumaru,Northland,73,26,221,330,118
101200,Herekino-Takahue,Northland,26,Masked,101,257,<50
101300,Peria,Northland,27,13,Masked,203,98
101400,Taemaro-Oruaiti,Northland,39,11,103,379,107
101500,Whakapaku,Northland,32,11,90,356,122
101600,Hokianga North,Northland,37,10,129,287,78
101700,Kohukohu-Broadwood,Northland,17,5,64,266,78
101800,Whakarara,Northland,54,27,109,495,248
101900,Kaeo,Northland,45,18,148,304,122
102000,Omahuta Forest-Horeke,Northland,21,13,158,133,82
102100,Hokianga South,Northland,29,13,125,232,104
102200,Lake Manuwai-Kapiro,Northland,86,45,211,408,213
102300,?kaihau,Northland,33,10,119,277,84
102400,Rangitane-Purerua,Northland,44,24,147,299,163
102500,Waipapa,Northland,37,19,99,374,192
102600,Puketotara,Northland,71,21,164,433,128
102700,Waim? Forest,Northland,23,7,143,161,<50
102800,Riverview,Northland,100,50,187,535,267
102900,Waipoua Forest,Northland,18,5,119,151,<50
103000,Kerikeri Central,Northland,91,38,221,412,172
103100,Kerikeri South,Northland,103,43,218,472,197
103200,?haeawai-Waimate North,Northland,29,13,112,259,116
103300,Puketona-Waitangi,Northland,44,11,123,358,89
103400,Ngapuhi,Northland,40,11,185,216,59
103500,Kaikohe,Northland,181,67,Masked,268,99
103600,Pakaraka,Northland,30,14,85,353,165
103700,Haruru,Northland,48,11,Masked,421,96
103800,Russell,Northland,Masked,Masked,Masked,Masked,Masked
103900,Paihia,Northland,41,24,123,333,195
104000,Mataraua Forest,Northland,17,10,66,258,152
104100,Matawaia-Taumarere,Northland,57,10,194,294,52
104200,Russell Peninsula,Northland,Masked,Masked,Masked,Masked,Masked
104300,Opua (Far North District),Northland,19,10,73,260,137
104400,Russell Forest-Rawhiti,Northland,14,Masked,82,171,<50
104500,Moerewa,Northland,37,11,241,154,<50
104600,Kawakawa,Northland,48,16,187,257,86
104700,Maromaku,Northland,28,8,119,235,67
104800,Mangakahia-H?kerenui,Northland,63,20,223,283,90
104900,Whangaruru,Northland,88,21,261,337,80
105100,Matarau,Northland,172,83,353,487,235
105200,Hikurangi,Northland,71,31,215,330,144
105300,Kauri,Northland,73,32,191,382,168
105400,Maungatapere,Northland,166,98,363,457,270
105500,Kamo West,Northland,108,50,205,527,244
105600,Matapouri-Tutukaka,Northland,64,38,133,481,286
105700,Kiripaka,Northland,59,30,111,532,270
105800,Kamo East,Northland,167,64,421,397,152
105900,Granfield Reserve,Northland,150,61,283,530,216
106000,Kamo Central,Northland,111,43,228,487,189
106100,Whau Valley,Northland,111,53,267,416,199
106200,Tikipunga North,Northland,142,48,405,351,119
106300,Pukenui,Northland,166,91,244,680,373
106400,Otangarei,Northland,61,12,313,195,<50
106500,Tikipunga South,Northland,158,51,417,379,122
106600,Kensington (Whangarei District),Northland,91,38,246,370,154
106700,Abbey Caves-Glenbervie,Northland,49,26,118,415,220
106800,Mairtown,Northland,101,40,203,498,197
106900,Maunu-Horahora,Northland,159,78,340,468,229
107000,Woodhill-Vinetown,Northland,96,33,238,403,139
107100,Whang?rei Central,Northland,22,7,54,407,130
107200,Riverside,Northland,77,29,178,433,163
107300,Raumanga,Northland,125,41,450,278,91
107400,Tarewa,Northland,87,35,295,295,119
107500,Morningside (Whangarei District),Northland,85,33,226,376,146
107600,Ngunguru,Northland,61,30,128,477,234
107700,Otaika-Portland,Northland,62,22,139,446,158
107800,Oakleigh-Mangapai,Northland,96,48,222,432,216
107900,Port-Limeburners,Northland,Masked,Masked,Masked,Masked,Masked
108000,Pataua,Northland,70,29,188,372,154
108100,Onerahi Park,Northland,92,50,170,541,294
108200,Sherwood Rise,Northland,96,35,278,345,126
108300,Onerahi,Northland,74,30,237,312,127
108400,Inlet Whang?rei Harbour,Northland,Masked,Masked,Masked,Masked,Masked
108500,Parua Bay,Northland,138,67,245,563,273
108600,Bream Bay,Northland,90,34,226,398,150
108700,Marsden Bay,Northland,102,54,245,416,220
108800,Ruak?k?,Northland,79,24,257,307,93
108900,Bream Head,Northland,69,31,136,507,228
109000,Waipu,Northland,76,40,227,335,176
