sa2_code,sa2_name,dhb,booster_count,eligible_booster_pop,booster_uptake
Unknown,NA,NA,3610,7701,469
100100,North Cape,Northland,427,698,612
100200,Rangaunu Harbour,Northland,402,786,511
100300,Inlets Far North District,Northland,Masked,Masked,Masked
100400,Karikari Peninsula,Northland,218,413,528
100500,Tangonge,Northland,253,444,570
100600,Ahipara,Northland,266,441,603
100700,Kaitaia East,Northland,455,965,472
100800,Kaitaia West,Northland,626,1335,469
100900,Rangitihi,Northland,145,292,497
101000,Oruru-Parapara,Northland,106,213,498
101100,Taumarumaru,Northland,244,435,561
101200,Herekino-Takahue,Northland,154,304,507
101300,Peria,Northland,107,226,473
101400,Taemaro-Oruaiti,Northland,110,208,529
101500,Whakapaku,Northland,102,182,560
101600,Hokianga North,Northland,329,497,662
101700,Kohukohu-Broadwood,Northland,165,265,623
101800,Whakarara,Northland,276,428,645
101900,Kaeo,Northland,188,329,571
102000,Omahuta Forest-Horeke,Northland,214,401,534
102100,Hokianga South,Northland,291,478,609
102200,Lake Manuwai-Kapiro,Northland,92,179,514
102300,?kaihau,Northland,109,228,478
102400,Rangitane-Purerua,Northland,150,268,560
102500,Waipapa,Northland,49,97,505
102600,Puketotara,Northland,97,177,548
102700,Waim? Forest,Northland,275,535,514
102800,Riverview,Northland,109,189,577
102900,Waipoua Forest,Northland,293,470,623
103000,Kerikeri Central,Northland,170,357,476
103100,Kerikeri South,Northland,108,184,587
103200,?haeawai-Waimate North,Northland,175,306,572
103300,Puketona-Waitangi,Northland,137,229,598
103400,Ngapuhi,Northland,337,680,496
103500,Kaikohe,Northland,920,1900,484
103600,Pakaraka,Northland,62,119,521
103700,Haruru,Northland,95,175,543
103800,Russell,Northland,81,116,698
103900,Paihia,Northland,183,376,487
104000,Mataraua Forest,Northland,120,210,571
104100,Matawaia-Taumarere,Northland,286,565,506
104200,Russell Peninsula,Northland,43,58,741
104300,Opua (Far North District),Northland,67,119,563
104400,Russell Forest-Rawhiti,Northland,192,316,608
104500,Moerewa,Northland,435,857,508
104600,Kawakawa,Northland,306,613,499
104700,Maromaku,Northland,89,171,520
104800,Mangakahia-H?kerenui,Northland,236,457,516
104900,Whangaruru,Northland,280,511,548
105100,Matarau,Northland,152,281,541
105200,Hikurangi,Northland,173,355,487
105300,Kauri,Northland,114,191,597
105400,Maungatapere,Northland,205,344,596
105500,Kamo West,Northland,184,313,588
105600,Matapouri-Tutukaka,Northland,102,174,586
105700,Kiripaka,Northland,78,151,517
105800,Kamo East,Northland,332,734,452
105900,Granfield Reserve,Northland,208,381,546
