sa2_code,sa2_name,dhb,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
Unknown,Unknown,Unknown,2761,1042,5567,496,187
100100,North Cape,Northland,55,11,200,275,55
100200,Rangaunu Harbour,Northland,59,11,266,222,<50
100400,Karikari Peninsula,Northland,32,Masked,133,241,<50
100500,Tangonge,Northland,32,6,121,264,50
100600,Ahipara,Northland,54,13,149,362,87
100700,Kaitaia East,Northland,97,21,332,292,63
100800,Kaitaia West,Northland,112,34,487,230,70
100900,Rangitihi,Northland,16,Masked,89,180,<50
101000,Oruru-Parapara,Northland,28,8,104,269,77
101100,Taumarumaru,Northland,65,14,216,301,65
101200,Herekino-Takahue,Northland,25,Masked,110,227,<50
101300,Peria,Northland,23,6,128,180,<50
101400,Taemaro-Oruaiti,Northland,44,10,108,407,93
101500,Whakapaku,Northland,31,5,86,360,58
101600,Hokianga North,Northland,35,5,129,271,<50
101700,Kohukohu-Broadwood,Northland,15,Masked,66,227,<50
101800,Whakarara,Northland,50,12,116,431,103
101900,Kaeo,Northland,44,15,145,303,103
102000,Omahuta Forest-Horeke,Northland,18,5,157,115,<50
102100,Hokianga South,Northland,32,Masked,129,248,<50
102200,Lake Manuwai-Kapiro,Northland,85,30,201,423,149
102300,?kaihau,Northland,35,Masked,119,294,<50
102400,Rangitane-Purerua,Northland,38,13,149,255,87
102500,Waipapa,Northland,39,14,96,406,146
102600,Puketotara,Northland,68,18,170,400,106
102700,Waim? Forest,Northland,19,Masked,134,142,<50
102800,Riverview,Northland,102,28,202,505,139
102900,Waipoua Forest,Northland,15,Masked,112,134,<50
103000,Kerikeri Central,Northland,88,25,229,384,109
103100,Kerikeri South,Northland,101,29,218,463,133
103200,?haeawai-Waimate North,Northland,30,7,111,270,63
103300,Puketona-Waitangi,Northland,40,10,116,345,86
103400,Ngapuhi,Northland,29,6,188,154,<50
103500,Kaikohe,Northland,177,34,665,266,51
103600,Pakaraka,Northland,29,12,77,377,156
103700,Haruru,Northland,46,Masked,122,377,<50
103800,Russell,Northland,Masked,Masked,Masked,Masked,Masked
103900,Paihia,Northland,44,20,130,338,154
104000,Mataraua Forest,Northland,17,5,68,250,74
104100,Matawaia-Taumarere,Northland,61,9,200,305,<50
104200,Russell Peninsula,Northland,Masked,Masked,Masked,Masked,Masked
104300,Opua (Far North District),Northland,20,8,71,282,113
104400,Russell Forest-Rawhiti,Northland,12,Masked,74,162,<50
104500,Moerewa,Northland,38,10,273,139,<50
104600,Kawakawa,Northland,46,9,201,229,<50
104700,Maromaku,Northland,29,7,100,290,70
104800,Mangakahia-H?kerenui,Northland,66,15,232,284,65
104900,Whangaruru,Northland,87,16,242,360,66
105100,Matarau,Northland,168,60,392,429,153
105200,Hikurangi,Northland,69,18,227,304,79
105300,Kauri,Northland,73,24,197,371,122
105400,Maungatapere,Northland,163,69,360,453,192
105500,Kamo West,Northland,99,34,201,493,169
105600,Matapouri-Tutukaka,Northland,63,32,135,467,237
105700,Kiripaka,Northland,56,24,125,448,192
105800,Kamo East,Northland,161,37,434,371,85
105900,Granfield Reserve,Northland,150,48,283,530,170
106000,Kamo Central,Northland,110,22,217,507,101
106100,Whau Valley,Northland,110,33,259,425,127
106200,Tikipunga North,Northland,135,26,434,311,60
106300,Pukenui,Northland,151,59,244,619,242
106400,Otangarei,Northland,47,5,298,158,<50
106500,Tikipunga South,Northland,164,37,436,376,85
106600,Kensington (Whangarei District),Northland,93,28,253,368,111
106700,Abbey Caves-Glenbervie,Northland,50,18,133,376,135
106800,Mairtown,Northland,95,31,211,450,147
