Date,First doses,Second doses,Third primary doses,Boosters
2021-04-29,7526,4958,0,0
2021-04-30,8374,5035,0,0
2021-05-01,3490,1992,0,0
2021-05-02,1624,1921,0,0
2021-05-03,6252,4490,0,0
2021-05-04,8344,5303,0,0
2021-05-05,9209,5559,0,0
2021-05-06,9200,5833,0,0
2021-05-07,10134,6758,0,0
2021-05-08,4403,2856,0,0
2021-05-09,1733,1617,0,0
2021-05-10,6884,5121,0,0
2021-05-11,9223,5902,0,0
2021-05-12,9522,5773,0,0
2021-05-13,9778,6017,0,0
2021-05-14,8957,7118,0,0
2021-05-15,3419,2818,0,0
2021-05-16,2414,1808,0,0
2021-05-17,7294,3758,0,0
2021-05-18,9273,5519,0,0
2021-05-19,9058,6402,1,0
2021-05-20,8727,6753,0,0
2021-05-21,8263,7301,0,0
2021-05-22,4407,3567,0,0
2021-05-23,2264,1544,2,0
2021-05-24,7231,5775,0,0
2021-05-25,9842,7485,0,0
2021-05-26,10957,7769,0,0
2021-05-27,9869,7031,0,0
2021-05-28,10825,9871,0,0
2021-05-29,5941,4297,0,0
2021-05-30,3322,1884,0,0
2021-05-31,8901,5568,1,0
2021-06-01,12019,7926,1,0
2021-06-02,12560,8420,2,0
2021-06-03,14135,9032,2,0
2021-06-04,12097,8357,0,0
2021-06-05,6199,3351,0,0
2021-06-06,3534,1683,0,0
2021-06-07,3937,1373,0,0
2021-06-08,13101,8759,0,0
2021-06-09,7108,4320,1,0
2021-06-10,13937,9477,0,0
2021-06-11,11977,9591,0,0
2021-06-12,7450,4496,0,1
2021-06-13,4404,2906,2,0
2021-06-14,10353,7565,0,0
2021-06-15,13079,9159,0,0
2021-06-16,14400,10033,0,0
2021-06-17,12982,10312,0,0
2021-06-18,11354,9467,0,0
2021-06-19,7377,4911,0,0
2021-06-20,3961,3348,0,0
2021-06-21,9068,8450,0,0
2021-06-22,11442,11291,0,0
2021-06-23,13112,11895,0,0
2021-06-24,11439,13002,0,0
2021-06-25,10018,11722,0,0
2021-06-26,8352,6287,0,0
2021-06-27,3592,3444,0,0
2021-06-28,9927,6459,0,0
2021-06-29,10931,10049,0,0
2021-06-30,12938,9959,0,0
2021-07-01,13106,9857,0,0
2021-07-02,9769,10318,0,0
2021-07-03,7383,5334,0,0
2021-07-04,3491,2926,0,0
2021-07-05,7778,7970,1,0
2021-07-06,9585,11336,0,0
2021-07-07,11281,11876,0,0
2021-07-08,12712,11901,1,0
2021-07-09,11082,10525,0,0
2021-07-10,9324,6489,0,0
2021-07-11,4394,3243,0,0
2021-07-12,9539,8101,0,0
2021-07-13,12068,10491,1,0
2021-07-14,13417,11449,0,0
2021-07-15,12862,10915,1,0
2021-07-16,11939,9923,0,0
2021-07-17,9456,7083,0,0
2021-07-18,5654,3075,0,0
2021-07-19,13154,9190,0,0
2021-07-20,18756,11928,0,1
2021-07-21,20806,13188,0,0
2021-07-22,19836,12523,0,0
2021-07-23,19763,11318,0,0
2021-07-24,17113,7738,0,0
2021-07-25,9051,4933,0,1
2021-07-26,20555,9983,1,0
2021-07-27,27611,11382,0,0
2021-07-28,29426,12178,0,0
2021-07-29,28236,11996,0,0
2021-07-30,31519,10652,1,0
2021-07-31,29515,9085,1,0
2021-08-01,17980,4678,0,0
2021-08-02,25702,9444,3,0
2021-08-03,30303,12545,0,0
2021-08-04,32558,12939,1,0
2021-08-05,29268,13033,0,0
2021-08-06,30390,11711,1,1
2021-08-07,27931,8902,1,0
2021-08-08,15871,4636,1,0
2021-08-09,26898,11662,1,0
2021-08-10,31118,15966,1,1
2021-08-11,32047,16943,1,0
2021-08-12,32503,16558,1,0
2021-08-13,31405,15667,1,0
2021-08-14,30425,13336,1,0
2021-08-15,18287,7408,0,0
2021-08-16,30369,16065,0,1
2021-08-17,35857,20439,2,0
2021-08-18,411,102,0,0
2021-08-19,21590,8783,0,0
2021-08-20,38815,20231,0,0
2021-08-21,38395,15909,1,2
2021-08-22,28494,9102,1,0
2021-08-23,46789,19583,3,1
2021-08-24,59415,23689,2,0
2021-08-25,63439,26520,2,2
2021-08-26,67916,25535,1,0
2021-08-27,67405,24748,1,2
2021-08-28,56875,22419,0,4
2021-08-29,37106,11490,1,0
2021-08-30,54928,23786,3,0
2021-08-31,59339,27515,4,0
2021-09-01,63598,27730,2,1
2021-09-02,65254,25346,0,1
2021-09-03,61966,25926,1,0
2021-09-04,56146,22603,3,1
2021-09-05,27041,12029,0,1
2021-09-06,45329,21841,0,2
2021-09-07,50024,23488,3,0
2021-09-08,48861,18595,3,2
2021-09-09,46552,15640,2,0
2021-09-10,44189,21207,2,5
2021-09-11,39052,23343,1,1
2021-09-12,20674,13478,0,0
2021-09-13,34540,20998,3,2
2021-09-14,39760,22907,5,1
2021-09-15,40025,23248,7,2
2021-09-16,37291,24186,8,1
2021-09-17,33384,27728,10,4
2021-09-18,29336,24653,0,1
2021-09-19,14312,12608,4,0
2021-09-20,24800,25964,4,5
2021-09-21,27799,26625,5,4
2021-09-22,24560,25598,3,2
2021-09-23,21260,28584,3,0
2021-09-24,19164,31841,1,5
2021-09-25,19531,32350,1,0
2021-09-26,8281,16632,1,0
2021-09-27,12740,28315,3,2
2021-09-28,13621,31299,6,4
2021-09-29,14058,27169,2,1
2021-09-30,14171,32445,4,5
2021-10-01,12404,35529,4,1
2021-10-02,12935,37491,3,2
2021-10-03,7132,20071,2,0
2021-10-04,15002,41264,2,4
2021-10-05,17755,46438,3,3
2021-10-06,19092,51722,8,7
2021-10-07,19867,63101,4,7
2021-10-08,18749,67632,3,7
2021-10-09,18457,63845,3,4
2021-10-10,9102,33279,3,1
2021-10-11,15336,54407,4,4
2021-10-12,17679,55817,2,1
2021-10-13,15869,53539,4,5
2021-10-14,15211,53161,3,5
2021-10-15,14113,55833,4,7
2021-10-16,39704,91757,13,20
2021-10-17,6286,23507,1,2
2021-10-18,10065,32897,5,4
2021-10-19,10517,32550,4,5
2021-10-20,10522,32866,9,4
2021-10-21,10163,31490,24,12
2021-10-22,11517,33545,42,15
2021-10-23,11896,30841,24,7
2021-10-24,5373,13746,6,5
2021-10-25,3529,7206,4,4
2021-10-26,10913,31407,103,23
2021-10-27,10913,28482,139,9
2021-10-28,12826,32459,244,12
2021-10-29,11112,32088,258,12
2021-10-30,10800,32114,119,5
2021-10-31,4899,15375,17,2
2021-11-01,7204,20409,232,5
2021-11-02,7589,21496,310,11
2021-11-03,6758,20581,367,8
2021-11-04,6630,19675,429,15
2021-11-05,6445,21673,435,8
2021-11-06,7434,26619,150,6
2021-11-07,3287,11040,38,4
2021-11-08,5168,16296,349,9
2021-11-09,5913,16498,482,14
2021-11-10,6080,16088,525,10
2021-11-11,6394,16664,534,34
2021-11-12,6382,16853,438,22
2021-11-13,7221,20048,188,9
2021-11-14,4670,10020,42,10
2021-11-15,7792,13758,473,16
2021-11-16,6687,14510,507,28
2021-11-17,6225,14309,543,29
2021-11-18,6697,14165,572,23
2021-11-19,6810,15867,550,37
2021-11-20,6050,15625,166,26
2021-11-21,3109,6790,48,118
2021-11-22,4808,10558,447,186
2021-11-23,6571,12503,517,165
2021-11-24,6616,12147,580,270
2021-11-25,6425,11888,581,301
2021-11-26,5747,12300,643,4540
2021-11-27,6425,14551,208,4513
2021-11-28,3713,8089,80,2260
2021-11-29,6249,11955,614,23045
2021-11-30,7573,14453,586,19235
2021-12-01,7938,14358,624,17299
2021-12-02,8708,16767,620,13995
2021-12-03,7450,17451,629,13967
2021-12-04,5679,14067,192,7326
2021-12-05,2738,6762,62,2421
2021-12-06,4619,10713,415,9548
2021-12-07,4415,10205,519,9236
2021-12-08,3817,9431,560,9460
2021-12-09,3395,9253,572,8649
2021-12-10,2896,9286,543,8407
2021-12-11,2771,8524,169,4771
2021-12-12,1190,4263,65,2004
2021-12-13,2422,6899,521,8984
2021-12-14,2497,7900,605,9643
2021-12-15,2442,8217,602,9697
2021-12-16,2447,8348,624,10164
2021-12-17,2055,7635,680,11219
2021-12-18,1756,6665,173,6972
2021-12-19,786,3372,66,3019
2021-12-20,1862,6304,499,11879
2021-12-21,1752,7293,617,12295
2021-12-22,1576,7315,616,13678
2021-12-23,1404,7171,463,12424
2021-12-24,709,4478,161,8217
2021-12-25,5,52,1,51
2021-12-26,99,740,2,915
2021-12-27,199,1562,17,2360
2021-12-28,275,1915,29,2919
2021-12-29,1136,6642,215,15998
2021-12-30,958,4920,210,17360
2021-12-31,666,3539,124,13377
2022-01-01,55,357,7,1019
2022-01-02,134,625,7,2223
2022-01-03,363,1316,23,4502
2022-01-04,404,1414,20,5320
2022-01-05,1294,4626,191,41680
2022-01-06,1361,4104,222,44098
2022-01-07,1287,3951,214,45123
2022-01-08,752,2362,73,21921
2022-01-09,458,1386,24,10796
2022-01-10,1399,4002,235,48421
2022-01-11,1506,3836,271,46759
2022-01-12,1448,3852,216,42621
2022-01-13,1421,3599,225,42163
2022-01-14,1461,3348,232,41284
2022-01-15,930,1951,109,22360
2022-01-16,563,1089,41,9661
2022-01-17,15755,2488,167,37521
2022-01-18,14317,2330,189,39440
2022-01-19,13340,2470,217,36846
2022-01-20,12990,2328,200,38351
2022-01-21,13532,2185,186,42770
2022-01-22,10793,1429,74,28411
2022-01-23,6933,863,49,21294
2022-01-24,15689,1897,177,57140
2022-01-25,16628,2200,250,57394
2022-01-26,15471,2336,242,51511
2022-01-27,14448,2339,197,47391
2022-01-28,14139,2230,214,46684
2022-01-29,9891,1302,87,30299
2022-01-30,4618,711,32,13401
2022-01-31,6542,1150,95,22630
2022-02-01,9888,2262,157,38741
2022-02-02,6856,2042,145,36545
2022-02-03,5408,1838,156,46444
2022-02-04,5333,1792,112,67333
2022-02-05,5375,1108,39,49205
2022-02-06,1995,520,13,25000
2022-02-07,1683,559,11,18707
2022-02-08,3042,1906,104,60835
2022-02-09,2779,1665,99,56831
2022-02-10,2755,1632,99,50840
2022-02-11,3165,1628,97,57621
2022-02-12,4823,1334,34,50162
2022-02-13,1520,545,50,20830
2022-02-14,2055,1362,53,47753
2022-02-15,2391,1560,92,46425
2022-02-16,2364,1501,91,40822
2022-02-17,2301,1412,72,36180
2022-02-18,2858,1519,65,39635
2022-02-19,3719,1258,30,33453
2022-02-20,1349,651,11,15461
2022-02-21,1752,1105,42,27850
2022-02-22,1947,1378,118,25684
2022-02-23,1932,1314,46,24831
2022-02-24,2191,1296,56,25738
2022-02-25,2755,1463,60,31446
2022-02-26,3250,1233,23,28963
2022-02-27,1353,619,7,13744
2022-02-28,1844,963,36,23575
2022-03-01,1838,1095,60,19130
2022-03-02,1808,1151,28,18177
2022-03-03,1497,975,44,15386
2022-03-04,1534,975,25,16412
2022-03-05,2301,1129,21,14735
2022-03-06,750,516,1,5775
2022-03-07,877,923,27,10567
2022-03-08,877,1241,41,9324
2022-03-09,921,1133,37,9102
2022-03-10,907,1056,27,7943
2022-03-11,851,1173,39,8673
2022-03-12,1204,1332,10,7724
2022-03-13,408,751,6,3224
2022-03-14,587,4023,21,6008
2022-03-15,713,4474,27,5510
2022-03-16,790,4643,24,6056
2022-03-17,664,4803,30,5398
2022-03-18,650,6101,25,5609
2022-03-19,772,7999,6,5218
2022-03-20,331,3325,4,2252
2022-03-21,382,4048,18,3797
2022-03-22,404,4445,24,4008
2022-03-23,427,4598,18,3749
2022-03-24,320,4306,18,3031
2022-03-25,336,5659,25,3394
2022-03-26,459,7342,2,2933
2022-03-27,146,2846,1,1103
2022-03-28,178,3111,16,2210
2022-03-29,207,3086,23,2362
2022-03-30,279,2657,25,2143
2022-03-31,267,2845,21,2259
2022-04-01,178,3017,20,2151
2022-04-02,301,4023,7,1982
2022-04-03,117,1543,2,869
2022-04-04,131,1399,24,1751
2022-04-05,182,1430,25,1644
2022-04-06,190,1484,16,1743
2022-04-07,165,1414,20,2286
2022-04-08,161,1758,24,2277
2022-04-09,236,2430,8,2100
2022-04-10,62,927,2,860
2022-04-11,115,976,19,1647
2022-04-12,128,928,26,1717
2022-04-13,109,954,29,1705
2022-04-14,169,1329,31,2186
2022-04-15,12,64,1,76
2022-04-16,71,627,1,829
2022-04-17,18,70,1,119
2022-04-18,9,175,0,237
2022-04-19,135,1222,22,1817
2022-04-20,147,1194,18,1640
2022-04-21,123,1039,16,1555
2022-04-22,130,1153,26,1679
2022-04-23,111,1053,4,1210
2022-04-24,55,488,2,583
2022-04-25,22,152,0,182
2022-04-26,181,1252,23,1751
2022-04-27,149,1253,18,1611
2022-04-28,178,1122,20,1609
2022-04-29,168,1245,24,1654
2022-04-30,134,1199,13,1438
2022-05-01,51,356,0,461
2022-05-02,64,367,17,1215
2022-05-03,89,369,15,1119
2022-05-04,77,358,23,1110
2022-05-05,61,354,23,1139
2022-05-06,88,502,28,1195
2022-05-07,134,729,6,1277
2022-05-08,21,119,2,349
2022-05-09,57,250,25,1035
2022-05-10,53,264,23,1081
2022-05-11,83,357,24,1162
2022-05-12,67,317,38,1027
2022-05-13,67,339,38,1116
2022-05-14,130,598,11,1047
2022-05-15,35,223,3,440
2022-05-16,83,223,26,1011
2022-05-17,86,231,25,945
2022-05-18,63,268,31,898
2022-05-19,88,240,28,891
2022-05-20,68,308,40,880
2022-05-21,100,461,10,876
2022-05-22,33,182,0,301
2022-05-23,55,240,33,828
2022-05-24,114,195,23,840
2022-05-25,77,204,29,928
2022-05-26,152,264,32,812
2022-05-27,91,303,25,1015
2022-05-28,186,694,4,1250
2022-05-29,25,137,0,339
2022-05-30,55,231,23,897
2022-05-31,85,209,35,854
2022-06-01,96,239,51,864
2022-06-02,88,290,34,898
2022-06-03,110,506,34,1013
2022-06-04,77,461,2,762
2022-06-05,14,133,1,319
2022-06-06,17,70,2,166
2022-06-07,88,325,33,969
2022-06-08,81,256,32,946
2022-06-09,73,292,48,875
2022-06-10,79,388,36,965
2022-06-11,143,658,12,1013
2022-06-12,42,236,1,366
2022-06-13,62,330,22,889
2022-06-14,110,327,29,963
2022-06-15,76,345,80,887
2022-06-16,63,311,39,876
2022-06-17,69,479,41,918
2022-06-18,147,734,6,970
2022-06-19,25,282,0,320
2022-06-20,60,287,29,878
2022-06-21,71,329,36,833
2022-06-22,75,313,51,1043
2022-06-23,91,469,28,1223
2022-06-24,27,157,0,309
2022-06-25,118,654,6,914
2022-06-26,34,193,3,312
2022-06-27,73,427,23,1281
2022-06-28,71,321,45,6994
2022-06-29,68,364,27,7186
2022-06-30,78,392,48,6826
2022-07-01,86,404,40,7823
2022-07-02,127,615,6,3522
2022-07-03,50,271,4,1323
2022-07-04,67,291,26,8587
2022-07-05,54,338,28,9334
2022-07-06,75,339,90,12541
2022-07-07,70,309,40,12202
2022-07-08,78,340,56,12901
2022-07-09,83,610,17,6806
2022-07-10,31,275,1,2755
2022-07-11,106,665,45,17661
2022-07-12,113,494,66,14205
2022-07-13,113,529,80,16930
2022-07-14,122,550,79,17471
2022-07-15,105,617,54,18092
2022-07-16,116,529,11,6882
2022-07-17,45,171,0,2237
2022-07-18,103,507,32,14649
2022-07-19,106,543,69,14317
2022-07-20,112,532,29,14357
2022-07-21,131,526,39,13113
2022-07-22,138,726,49,14450
2022-07-23,99,536,5,6339
2022-07-24,40,208,1,2104
2022-07-25,58,159,16,11586
2022-07-26,42,188,23,12249
2022-07-27,49,216,31,12338
2022-07-28,61,216,19,12482
2022-07-29,94,244,16,12547
2022-07-30,120,375,7,5788
2022-07-31,31,135,2,1635
2022-08-01,54,130,12,10380
2022-08-02,42,149,27,11363
