DHB of residence,Ethnic group,Age group,Gender,At least partially vaccinated,Fully vaccinated,Population,At least partially vaccinated uptake per 1000 people,Fully vaccinated uptake per 1000 people
Auckland,Asian,12-15,Female,3117,2997,2947,1058,1017
Auckland,Asian,12-15,Male,3268,3127,3085,1059,1014
Auckland,Asian,16-19,Female,3262,3209,2904,1123,1105
Auckland,Asian,16-19,Male,3379,3316,2826,1196,1173
Auckland,Asian,16-19,Unknown/Other,42,42,9,4667,4667
Auckland,Asian,20-24,Female,5980,5899,5122,1168,1152
Auckland,Asian,20-24,Male,6218,6091,4850,1282,1256
Auckland,Asian,20-24,Unknown/Other,76,73,12,6333,6083
Auckland,Asian,25-29,Female,7959,7880,8392,948,939
Auckland,Asian,25-29,Male,9104,8986,7740,1176,1161
Auckland,Asian,25-29,Unknown/Other,133,129,25,5320,5160
Auckland,Asian,30-34,Female,8951,8833,9316,961,948
Auckland,Asian,30-34,Male,9053,8911,8382,1080,1063
Auckland,Asian,30-34,Unknown/Other,108,105,19,5684,5526
Auckland,Asian,35-39,Female,7675,7542,8154,941,925
Auckland,Asian,35-39,Male,7733,7643,7336,1054,1042
Auckland,Asian,35-39,Unknown/Other,65,63,14,4643,4500
Auckland,Asian,40-44,Female,5698,5616,5623,1013,999
Auckland,Asian,40-44,Male,5698,5630,5231,1089,1076
Auckland,Asian,40-44,Unknown/Other,43,41,15,2867,2733
Auckland,Asian,45-49,Female,4688,4623,4861,964,951
Auckland,Asian,45-49,Male,4260,4201,3985,1069,1054
Auckland,Asian,50-54,Female,4313,4249,4411,978,963
Auckland,Asian,50-54,Male,3417,3378,3467,986,974
Auckland,Asian,55-59,Female,3934,3877,4228,930,917
Auckland,Asian,55-59,Male,3365,3316,3468,970,956
Auckland,Asian,60-64,Female,3204,3168,3608,888,878
Auckland,Asian,60-64,Male,2691,2666,2922,921,912
Auckland,Asian,65-69,Female,2729,2700,2935,930,920
Auckland,Asian,65-69,Male,2280,2263,2584,882,876
Auckland,Asian,70-74,Female,1775,1755,1918,925,915
Auckland,Asian,70-74,Male,1643,1631,1743,943,936
Auckland,Asian,75-79,Female,1106,1096,1240,892,884
Auckland,Asian,75-79,Male,952,933,1080,881,864
Auckland,Asian,80-84,Female,818,801,943,867,849
Auckland,Asian,80-84,Male,702,696,819,857,850
Auckland,Asian,85-89,Female,407,391,441,923,887
Auckland,Asian,85-89,Male,397,384,420,945,914
Auckland,Asian,90+,Female,176,167,179,983,933
Auckland,Asian,90+,Male,109,106,126,865,841
Auckland,European or Other,12-15,Female,4914,4771,4934,996,967
Auckland,European or Other,12-15,Male,5027,4875,5110,984,954
Auckland,European or Other,12-15,Unknown/Other,7,7,5,1400,1400
Auckland,European or Other,16-19,Female,4738,4688,4912,965,954
Auckland,European or Other,16-19,Male,4667,4599,4777,977,963
Auckland,European or Other,16-19,Unknown/Other,11,10,12,917,833
Auckland,European or Other,20-24,Female,8364,8270,9005,929,918
Auckland,European or Other,20-24,Male,7678,7529,7930,968,949
Auckland,European or Other,20-24,Unknown/Other,35,34,29,1207,1172
Auckland,European or Other,25-29,Female,10244,10128,11855,864,854
Auckland,European or Other,25-29,Male,10371,10183,10769,963,946
Auckland,European or Other,25-29,Unknown/Other,47,47,23,2043,2043
Auckland,European or Other,30-34,Female,9388,9273,10714,876,866
Auckland,European or Other,30-34,Male,10234,10052,10361,988,970
Auckland,European or Other,30-34,Unknown/Other,46,45,22,2091,2045
Auckland,European or Other,35-39,Female,7589,7471,8521,891,877
Auckland,European or Other,35-39,Male,8189,8052,8574,955,939
Auckland,European or Other,35-39,Unknown/Other,16,15,15,1067,1000
Auckland,European or Other,40-44,Female,7131,7040,8032,888,876
Auckland,European or Other,40-44,Male,7419,7323,8027,924,912
Auckland,European or Other,45-49,Female,7968,7894,8961,889,881
Auckland,European or Other,45-49,Male,8106,7987,8951,906,892
Auckland,European or Other,50-54,Female,8044,7963,8362,962,952
Auckland,European or Other,50-54,Male,8523,8421,8858,962,951
Auckland,European or Other,50-54,Unknown/Other,11,11,5,2200,2200
Auckland,European or Other,55-59,Female,7438,7359,8093,919,909
Auckland,European or Other,55-59,Male,8009,7919,8644,927,916
Auckland,European or Other,60-64,Female,6690,6627,6988,957,948
Auckland,European or Other,60-64,Male,7151,7089,7440,961,953
Auckland,European or Other,65-69,Female,5668,5625,5985,947,940
Auckland,European or Other,65-69,Male,5835,5783,6084,959,951
Auckland,European or Other,70-74,Female,5121,5086,5399,949,942
Auckland,European or Other,70-74,Male,4957,4920,5182,957,949
Auckland,European or Other,75-79,Female,3769,3737,3829,984,976
Auckland,European or Other,75-79,Male,3385,3351,3442,983,974
Auckland,European or Other,80-84,Female,2882,2858,2825,1020,1012
Auckland,European or Other,80-84,Male,2323,2303,2219,1047,1038
Auckland,European or Other,85-89,Female,1817,1795,1874,970,958
Auckland,European or Other,85-89,Male,1186,1172,1257,944,932
Auckland,European or Other,90+,Female,1616,1576,1629,992,967
Auckland,European or Other,90+,Male,803,787,782,1027,1006
Auckland,Maori,12-15,Female,1081,996,1131,956,881
Auckland,Maori,12-15,Male,1128,1051,1225,921,858
Auckland,Maori,16-19,Female,1090,999,1162,938,860
Auckland,Maori,16-19,Male,1012,925,1120,904,826
Auckland,Maori,20-24,Female,1601,1490,1762,909,846
Auckland,Maori,20-24,Male,1517,1399,1662,913,842
Auckland,Maori,25-29,Female,1486,1386,1774,838,781
Auckland,Maori,25-29,Male,1538,1405,1611,955,872
Auckland,Maori,30-34,Female,1246,1153,1398,891,825
Auckland,Maori,30-34,Male,1206,1126,1265,953,890
Auckland,Maori,35-39,Female,982,930,1101,892,845
Auckland,Maori,35-39,Male,928,859,1003,925,856
Auckland,Maori,40-44,Female,880,822,1032,853,797
Auckland,Maori,40-44,Male,886,830,997,889,832
Auckland,Maori,45-49,Female,1016,986,1169,869,843
Auckland,Maori,45-49,Male,977,928,1053,928,881
Auckland,Maori,50-54,Female,986,953,1055,935,903
Auckland,Maori,50-54,Male,902,853,911,990,936
Auckland,Maori,55-59,Female,902,879,988,913,890
Auckland,Maori,55-59,Male,875,850,915,956,929
Auckland,Maori,60-64,Female,734,721,744,987,969
Auckland,Maori,60-64,Male,641,628,607,1056,1035
Auckland,Maori,65-69,Female,500,494,520,962,950
Auckland,Maori,65-69,Male,378,374,421,898,888
Auckland,Maori,70-74,Female,305,300,304,1003,987
Auckland,Maori,70-74,Male,276,269,261,1057,1031
Auckland,Maori,75-79,Female,151,150,158,956,949
Auckland,Maori,75-79,Male,140,137,138,1014,993
Auckland,Maori,80-84,Female,112,112,122,918,918
Auckland,Maori,80-84,Male,70,69,74,946,932
Auckland,Maori,85-89,Female,53,50,53,1000,943
Auckland,Maori,85-89,Male,25,24,27,926,889
Auckland,Maori,90+,Female,24,23,22,1091,1045
Auckland,Pacific Peoples,12-15,Female,1841,1729,1958,940,883
Auckland,Pacific Peoples,12-15,Male,1862,1734,2031,917,854
Auckland,Pacific Peoples,16-19,Female,1830,1742,2005,913,869
Auckland,Pacific Peoples,16-19,Male,1770,1633,2065,857,791
Auckland,Pacific Peoples,20-24,Female,2483,2365,2760,900,857
Auckland,Pacific Peoples,20-24,Male,2284,2097,2498,914,839
Auckland,Pacific Peoples,25-29,Female,2322,2174,2713,856,801
Auckland,Pacific Peoples,25-29,Male,2369,2180,2582,918,844
Auckland,Pacific Peoples,30-34,Female,1946,1837,2120,918,867
Auckland,Pacific Peoples,30-34,Male,1928,1784,1958,985,911
Auckland,Pacific Peoples,35-39,Female,1592,1534,1819,875,843
Auckland,Pacific Peoples,35-39,Male,1597,1502,1791,892,839
Auckland,Pacific Peoples,40-44,Female,1580,1525,1764,896,865
Auckland,Pacific Peoples,40-44,Male,1581,1512,1630,970,928
Auckland,Pacific Peoples,45-49,Female,1571,1526,1728,909,883
Auckland,Pacific Peoples,45-49,Male,1550,1495,1671,928,895
Auckland,Pacific Peoples,50-54,Female,1628,1600,1810,899,884
Auckland,Pacific Peoples,50-54,Male,1596,1555,1678,951,927
Auckland,Pacific Peoples,55-59,Female,1517,1494,1566,969,954
Auckland,Pacific Peoples,55-59,Male,1392,1359,1431,973,950
Auckland,Pacific Peoples,60-64,Female,1195,1180,1274,938,926
Auckland,Pacific Peoples,60-64,Male,1133,1123,1187,955,946
Auckland,Pacific Peoples,65-69,Female,878,863,974,901,886
Auckland,Pacific Peoples,65-69,Male,858,847,915,938,926
Auckland,Pacific Peoples,70-74,Female,662,655,666,994,983
Auckland,Pacific Peoples,70-74,Male,535,527,559,957,943
Auckland,Pacific Peoples,75-79,Female,419,409,482,869,849
Auckland,Pacific Peoples,75-79,Male,303,297,336,902,884
Auckland,Pacific Peoples,80-84,Female,312,302,326,957,926
Auckland,Pacific Peoples,80-84,Male,167,163,185,903,881
Auckland,Pacific Peoples,85-89,Female,148,141,185,800,762
Auckland,Pacific Peoples,85-89,Male,73,70,79,924,886
Auckland,Pacific Peoples,90+,Female,73,67,81,901,827
Auckland,Pacific Peoples,90+,Male,22,21,24,917,875
Auckland,Unknown,12-15,Female,156,134,22,7091,6091
Auckland,Unknown,12-15,Male,164,134,13,12615,10308
Auckland,Unknown,16-19,Female,155,146,16,9688,9125
Auckland,Unknown,16-19,Male,161,132,10,16100,13200
Auckland,Unknown,20-24,Female,317,299,24,13208,12458
Auckland,Unknown,20-24,Male,342,317,28,12214,11321
Auckland,Unknown,25-29,Female,609,584,50,12180,11680
Auckland,Unknown,25-29,Male,601,559,46,13065,12152
Auckland,Unknown,30-34,Female,531,502,48,11062,10458
Auckland,Unknown,30-34,Male,713,675,58,12293,11638
Auckland,Unknown,35-39,Female,329,301,50,6580,6020
Auckland,Unknown,35-39,Male,572,535,98,5837,5459
Auckland,Unknown,40-44,Female,236,222,50,4720,4440
Auckland,Unknown,40-44,Male,414,395,81,5111,4877
Auckland,Unknown,45-49,Female,191,183,42,4548,4357
Auckland,Unknown,45-49,Male,323,299,103,3136,2903
Auckland,Unknown,50-54,Female,143,130,40,3575,3250
Auckland,Unknown,50-54,Male,273,247,91,3000,2714
Auckland,Unknown,55-59,Female,129,122,40,3225,3050
Auckland,Unknown,55-59,Male,245,229,87,2816,2632
Auckland,Unknown,60-64,Female,132,123,39,3385,3154
Auckland,Unknown,60-64,Male,205,193,82,2500,2354
Auckland,Unknown,65-69,Female,86,82,43,2000,1907
Auckland,Unknown,65-69,Male,124,117,77,1610,1519
Auckland,Unknown,70-74,Female,64,60,44,1455,1364
Auckland,Unknown,70-74,Male,69,64,47,1468,1362
Auckland,Unknown,75-79,Female,28,25,26,1077,962
Auckland,Unknown,75-79,Male,16,15,18,889,833
Auckland,Unknown,80-84,Female,12,11,22,545,500
Auckland,Unknown,80-84,Male,15,15,10,1500,1500
Auckland,Unknown,85-89,Female,8,7,12,667,583
Auckland,Unknown,90+,Male,5,5,5,1000,1000
Bay of Plenty,Asian,12-15,Female,424,391,380,1116,1029
Bay of Plenty,Asian,12-15,Male,472,428,421,1121,1017
Bay of Plenty,Asian,16-19,Female,352,343,289,1218,1187
Bay of Plenty,Asian,16-19,Male,405,389,305,1328,1275
Bay of Plenty,Asian,20-24,Female,448,441,353,1269,1249
Bay of Plenty,Asian,20-24,Male,1075,1029,546,1969,1885
Bay of Plenty,Asian,25-29,Female,1023,1004,948,1079,1059
Bay of Plenty,Asian,25-29,Male,1699,1643,1083,1569,1517
Bay of Plenty,Asian,30-34,Female,1332,1290,1117,1192,1155
Bay of Plenty,Asian,30-34,Male,1411,1366,1026,1375,1331
Bay of Plenty,Asian,35-39,Female,1008,982,919,1097,1069
Bay of Plenty,Asian,35-39,Male,981,950,739,1327,1286
Bay of Plenty,Asian,40-44,Female,770,748,678,1136,1103
Bay of Plenty,Asian,40-44,Male,721,711,604,1194,1177
Bay of Plenty,Asian,45-49,Female,617,608,556,1110,1094
Bay of Plenty,Asian,45-49,Male,554,544,407,1361,1337
Bay of Plenty,Asian,50-54,Female,417,414,399,1045,1038
Bay of Plenty,Asian,50-54,Male,365,361,318,1148,1135
Bay of Plenty,Asian,55-59,Female,357,347,328,1088,1058
Bay of Plenty,Asian,55-59,Male,247,245,240,1029,1021
Bay of Plenty,Asian,60-64,Female,301,299,313,962,955
Bay of Plenty,Asian,60-64,Male,181,178,206,879,864
Bay of Plenty,Asian,65-69,Female,239,235,249,960,944
Bay of Plenty,Asian,65-69,Male,199,193,192,1036,1005
Bay of Plenty,Asian,70-74,Female,158,156,157,1006,994
Bay of Plenty,Asian,70-74,Male,123,121,132,932,917
Bay of Plenty,Asian,75-79,Female,65,62,73,890,849
Bay of Plenty,Asian,75-79,Male,67,66,63,1063,1048
Bay of Plenty,Asian,80-84,Female,43,43,45,956,956
Bay of Plenty,Asian,80-84,Male,34,34,42,810,810
Bay of Plenty,Asian,85-89,Female,11,11,9,1222,1222
Bay of Plenty,Asian,85-89,Male,13,13,14,929,929
Bay of Plenty,Asian,90+,Male,5,0,5,1000,800
Bay of Plenty,European or Other,12-15,Female,3379,3106,3739,904,831
Bay of Plenty,European or Other,12-15,Male,3578,3256,3990,897,816
Bay of Plenty,European or Other,16-19,Female,3029,2886,3257,930,886
Bay of Plenty,European or Other,16-19,Male,3237,3014,3453,937,873
Bay of Plenty,European or Other,20-24,Female,3160,3013,3592,880,839
Bay of Plenty,European or Other,20-24,Male,3358,3151,3718,903,847
Bay of Plenty,European or Other,25-29,Female,3861,3672,4548,849,807
Bay of Plenty,European or Other,25-29,Male,3663,3424,4018,912,852
Bay of Plenty,European or Other,25-29,Unknown/Other,10,10,8,1250,1250
Bay of Plenty,European or Other,30-34,Female,4677,4453,5173,904,861
Bay of Plenty,European or Other,30-34,Male,4196,3929,4364,962,900
Bay of Plenty,European or Other,35-39,Female,4562,4354,4998,913,871
Bay of Plenty,European or Other,35-39,Male,4110,3901,4396,935,887
Bay of Plenty,European or Other,40-44,Female,4352,4195,4905,887,855
Bay of Plenty,European or Other,40-44,Male,4034,3847,4551,886,845
Bay of Plenty,European or Other,45-49,Female,5032,4882,6005,838,813
Bay of Plenty,European or Other,45-49,Male,4769,4602,5473,871,841
Bay of Plenty,European or Other,50-54,Female,5693,5571,6249,911,892
Bay of Plenty,European or Other,50-54,Male,5173,5035,5645,916,892
Bay of Plenty,European or Other,55-59,Female,5909,5795,6542,903,886
Bay of Plenty,European or Other,55-59,Male,5580,5458,6142,908,889
Bay of Plenty,European or Other,60-64,Female,6141,6032,6497,945,928
Bay of Plenty,European or Other,60-64,Male,5621,5517,6024,933,916
Bay of Plenty,European or Other,65-69,Female,6028,5958,6364,947,936
Bay of Plenty,European or Other,65-69,Male,5605,5535,5918,947,935
Bay of Plenty,European or Other,70-74,Female,5886,5823,6119,962,952
Bay of Plenty,European or Other,70-74,Male,5517,5462,5809,950,940
Bay of Plenty,European or Other,75-79,Female,4546,4494,4782,951,940
Bay of Plenty,European or Other,75-79,Male,4121,4097,4228,975,969
Bay of Plenty,European or Other,80-84,Female,3352,3323,3210,1044,1035
Bay of Plenty,European or Other,80-84,Male,2937,2911,2866,1025,1016
Bay of Plenty,European or Other,85-89,Female,1879,1845,1980,949,932
Bay of Plenty,European or Other,85-89,Male,1451,1431,1477,982,969
Bay of Plenty,European or Other,90+,Female,1249,1218,1302,959,935
Bay of Plenty,European or Other,90+,Male,765,743,724,1057,1026
Bay of Plenty,Maori,12-15,Female,1927,1620,2540,759,638
Bay of Plenty,Maori,12-15,Male,1986,1641,2634,754,623
Bay of Plenty,Maori,16-19,Female,1829,1565,2146,852,729
Bay of Plenty,Maori,16-19,Male,1797,1468,2199,817,668
Bay of Plenty,Maori,20-24,Female,1833,1532,2469,742,620
Bay of Plenty,Maori,20-24,Male,1858,1517,2356,789,644
Bay of Plenty,Maori,25-29,Female,1785,1520,2388,747,637
Bay of Plenty,Maori,25-29,Male,1661,1375,2195,757,626
Bay of Plenty,Maori,30-34,Female,1661,1443,2116,785,682
Bay of Plenty,Maori,30-34,Male,1515,1286,1894,800,679
Bay of Plenty,Maori,35-39,Female,1555,1387,1916,812,724
Bay of Plenty,Maori,35-39,Male,1346,1161,1674,804,694
Bay of Plenty,Maori,40-44,Female,1553,1413,1834,847,770
Bay of Plenty,Maori,40-44,Male,1347,1203,1639,822,734
Bay of Plenty,Maori,45-49,Female,1627,1527,1896,858,805
Bay of Plenty,Maori,45-49,Male,1377,1262,1638,841,770
Bay of Plenty,Maori,50-54,Female,1570,1484,1746,899,850
Bay of Plenty,Maori,50-54,Male,1376,1291,1564,880,825
Bay of Plenty,Maori,55-59,Female,1580,1514,1790,883,846
Bay of Plenty,Maori,55-59,Male,1327,1257,1525,870,824
Bay of Plenty,Maori,60-64,Female,1417,1369,1514,936,904
Bay of Plenty,Maori,60-64,Male,1186,1146,1172,1012,978
Bay of Plenty,Maori,65-69,Female,1104,1079,1077,1025,1002
Bay of Plenty,Maori,65-69,Male,880,857,947,929,905
Bay of Plenty,Maori,70-74,Female,728,714,730,997,978
Bay of Plenty,Maori,70-74,Male,661,642,633,1044,1014
Bay of Plenty,Maori,75-79,Female,391,381,435,899,876
Bay of Plenty,Maori,75-79,Male,349,344,342,1020,1006
Bay of Plenty,Maori,80-84,Female,276,267,278,993,960
Bay of Plenty,Maori,80-84,Male,178,172,180,989,956
Bay of Plenty,Maori,85-89,Female,123,116,126,976,921
Bay of Plenty,Maori,85-89,Male,71,66,72,986,917
Bay of Plenty,Maori,90+,Female,45,42,50,900,840
Bay of Plenty,Maori,90+,Male,19,18,18,1056,1000
Bay of Plenty,Pacific Peoples,12-15,Female,159,140,164,970,854
Bay of Plenty,Pacific Peoples,12-15,Male,180,150,202,891,743
Bay of Plenty,Pacific Peoples,16-19,Female,128,117,146,877,801
Bay of Plenty,Pacific Peoples,16-19,Male,176,160,156,1128,1026
Bay of Plenty,Pacific Peoples,20-24,Female,186,167,175,1063,954
Bay of Plenty,Pacific Peoples,20-24,Male,326,306,197,1655,1553
Bay of Plenty,Pacific Peoples,25-29,Female,188,172,173,1087,994
Bay of Plenty,Pacific Peoples,25-29,Male,454,433,211,2152,2052
Bay of Plenty,Pacific Peoples,30-34,Female,193,177,188,1027,941
Bay of Plenty,Pacific Peoples,30-34,Male,418,392,214,1953,1832
Bay of Plenty,Pacific Peoples,35-39,Female,147,142,147,1000,966
Bay of Plenty,Pacific Peoples,35-39,Male,405,395,211,1919,1872
Bay of Plenty,Pacific Peoples,40-44,Female,160,153,169,947,905
Bay of Plenty,Pacific Peoples,40-44,Male,323,307,186,1737,1651
Bay of Plenty,Pacific Peoples,45-49,Female,141,136,134,1052,1015
Bay of Plenty,Pacific Peoples,45-49,Male,200,194,130,1538,1492
Bay of Plenty,Pacific Peoples,50-54,Female,117,114,126,929,905
Bay of Plenty,Pacific Peoples,50-54,Male,178,170,136,1309,1250
Bay of Plenty,Pacific Peoples,55-59,Female,112,110,102,1098,1078
Bay of Plenty,Pacific Peoples,55-59,Male,86,82,80,1075,1025
Bay of Plenty,Pacific Peoples,60-64,Female,62,59,67,925,881
Bay of Plenty,Pacific Peoples,60-64,Male,81,79,79,1025,1000
Bay of Plenty,Pacific Peoples,65-69,Female,56,56,51,1098,1098
Bay of Plenty,Pacific Peoples,65-69,Male,52,49,61,852,803
Bay of Plenty,Pacific Peoples,70-74,Female,45,43,52,865,827
Bay of Plenty,Pacific Peoples,70-74,Male,31,31,29,1069,1069
Bay of Plenty,Pacific Peoples,75-79,Female,36,36,35,1029,1029
Bay of Plenty,Pacific Peoples,75-79,Male,20,20,23,870,870
Bay of Plenty,Pacific Peoples,80-84,Female,11,11,12,917,917
Bay of Plenty,Pacific Peoples,80-84,Male,9,9,12,750,750
Bay of Plenty,Unknown,20-24,Male,28,26,6,4667,4333
Bay of Plenty,Unknown,25-29,Female,46,42,9,5111,4667
Bay of Plenty,Unknown,25-29,Male,77,74,13,5923,5692
Bay of Plenty,Unknown,30-34,Female,40,38,8,5000,4750
Bay of Plenty,Unknown,30-34,Male,64,57,12,5333,4750
Bay of Plenty,Unknown,35-39,Female,31,29,7,4429,4143
Bay of Plenty,Unknown,35-39,Male,52,50,9,5778,5556
Bay of Plenty,Unknown,40-44,Female,28,27,8,3500,3375
Bay of Plenty,Unknown,40-44,Male,59,58,18,3278,3222
Bay of Plenty,Unknown,45-49,Female,14,13,6,2333,2167
Bay of Plenty,Unknown,45-49,Male,42,40,21,2000,1905
Bay of Plenty,Unknown,50-54,Female,12,12,7,1714,1714
Bay of Plenty,Unknown,50-54,Male,41,40,19,2158,2105
Bay of Plenty,Unknown,55-59,Female,11,11,6,1833,1833
Bay of Plenty,Unknown,55-59,Male,52,47,19,2737,2474
Bay of Plenty,Unknown,60-64,Female,17,16,10,1700,1600
Bay of Plenty,Unknown,60-64,Male,31,27,15,2067,1800
Bay of Plenty,Unknown,65-69,Female,7,7,10,700,700
Bay of Plenty,Unknown,65-69,Male,17,16,9,1889,1778
Bay of Plenty,Unknown,70-74,Male,19,19,19,1000,1000
Bay of Plenty,Unknown,75-79,Female,5,5,5,1000,1000
Bay of Plenty,Unknown,75-79,Male,10,9,9,1111,1000
Canterbury,Asian,12-15,Female,1649,1549,1488,1108,1041
Canterbury,Asian,12-15,Male,1750,1639,1601,1093,1024
Canterbury,Asian,16-19,Female,1450,1421,1264,1147,1124
Canterbury,Asian,16-19,Male,1685,1645,1318,1278,1248
Canterbury,Asian,20-24,Female,2065,2029,1773,1165,1144
Canterbury,Asian,20-24,Male,2681,2618,1829,1466,1431
Canterbury,Asian,20-24,Unknown/Other,51,50,7,7286,7143
Canterbury,Asian,25-29,Female,3464,3405,3186,1087,1069
Canterbury,Asian,25-29,Male,4033,3952,3111,1296,1270
Canterbury,Asian,25-29,Unknown/Other,76,75,8,9500,9375
Canterbury,Asian,30-34,Female,4516,4433,4229,1068,1048
Canterbury,Asian,30-34,Male,4383,4323,3730,1175,1159
Canterbury,Asian,30-34,Unknown/Other,33,33,6,5500,5500
Canterbury,Asian,35-39,Female,4114,4048,4047,1017,1000
Canterbury,Asian,35-39,Male,4094,4037,3696,1108,1092
Canterbury,Asian,35-39,Unknown/Other,22,22,7,3143,3143
Canterbury,Asian,40-44,Female,3060,3017,2851,1073,1058
Canterbury,Asian,40-44,Male,3073,3032,2646,1161,1146
Canterbury,Asian,40-44,Unknown/Other,11,11,6,1833,1833
Canterbury,Asian,45-49,Female,2236,2205,2126,1052,1037
Canterbury,Asian,45-49,Male,2124,2091,1857,1144,1126
Canterbury,Asian,50-54,Female,1682,1656,1537,1094,1077
Canterbury,Asian,50-54,Male,1491,1476,1309,1139,1128
Canterbury,Asian,55-59,Female,1239,1224,1275,972,960
Canterbury,Asian,55-59,Male,981,965,972,1009,993
Canterbury,Asian,60-64,Female,1176,1157,1294,909,894
Canterbury,Asian,60-64,Male,803,790,852,942,927
Canterbury,Asian,65-69,Female,968,952,996,972,956
Canterbury,Asian,65-69,Male,729,721,834,874,865
Canterbury,Asian,70-74,Female,530,521,516,1027,1010
Canterbury,Asian,70-74,Male,496,491,476,1042,1032
Canterbury,Asian,75-79,Female,250,246,287,871,857
Canterbury,Asian,75-79,Male,215,213,241,892,884
Canterbury,Asian,80-84,Female,184,182,184,1000,989
Canterbury,Asian,80-84,Male,144,141,154,935,916
Canterbury,Asian,85-89,Female,77,74,79,975,937
Canterbury,Asian,85-89,Male,56,53,64,875,828
Canterbury,Asian,90+,Female,39,37,35,1114,1057
Canterbury,Asian,90+,Male,27,27,28,964,964
Canterbury,European or Other,12-15,Female,9404,8829,9585,981,921
Canterbury,European or Other,12-15,Male,9913,9310,10084,983,923
Canterbury,European or Other,16-19,Female,9644,9374,9984,966,939
Canterbury,European or Other,16-19,Male,9813,9422,10205,962,923
Canterbury,European or Other,16-19,Unknown/Other,6,5,5,1200,1000
Canterbury,European or Other,20-24,Female,12523,12214,13154,952,929
Canterbury,European or Other,20-24,Male,13228,12757,13845,955,921
Canterbury,European or Other,20-24,Unknown/Other,11,11,12,917,917
Canterbury,European or Other,25-29,Female,12801,12415,14413,888,861
Canterbury,European or Other,25-29,Male,12923,12312,14024,921,878
Canterbury,European or Other,25-29,Unknown/Other,30,27,20,1500,1350
Canterbury,European or Other,30-34,Female,13318,12870,14097,945,913
Canterbury,European or Other,30-34,Male,13538,12900,13919,973,927
Canterbury,European or Other,30-34,Unknown/Other,23,23,7,3286,3286
Canterbury,European or Other,35-39,Female,11954,11619,12782,935,909
Canterbury,European or Other,35-39,Male,11772,11300,12323,955,917
Canterbury,European or Other,35-39,Unknown/Other,9,9,5,1800,1800
Canterbury,European or Other,40-44,Female,12196,11911,12889,946,924
Canterbury,European or Other,40-44,Male,11418,11038,12314,927,896
Canterbury,European or Other,40-44,Unknown/Other,7,6,7,1000,857
Canterbury,European or Other,45-49,Female,13954,13684,15519,899,882
Canterbury,European or Other,45-49,Male,13114,12790,14433,909,886
Canterbury,European or Other,50-54,Female,15257,15009,15684,973,957
Canterbury,European or Other,50-54,Male,14744,14412,15302,964,942
Canterbury,European or Other,55-59,Female,15121,14909,15922,950,936
Canterbury,European or Other,55-59,Male,14726,14482,15603,944,928
Canterbury,European or Other,60-64,Female,14281,14108,14458,988,976
Canterbury,European or Other,60-64,Male,14015,13824,14215,986,972
Canterbury,European or Other,65-69,Female,12388,12286,12622,981,973
Canterbury,European or Other,65-69,Male,11929,11795,12116,985,974
Canterbury,European or Other,70-74,Female,11645,11565,11648,1000,993
Canterbury,European or Other,70-74,Male,10816,10720,10748,1006,997
Canterbury,European or Other,75-79,Female,8224,8161,8212,1001,994
Canterbury,European or Other,75-79,Male,7346,7292,7310,1005,998
Canterbury,European or Other,80-84,Female,6234,6172,5990,1041,1030
Canterbury,European or Other,80-84,Male,4939,4877,4678,1056,1043
Canterbury,European or Other,85-89,Female,3759,3685,3860,974,955
Canterbury,European or Other,85-89,Male,2592,2548,2644,980,964
Canterbury,European or Other,90+,Female,2686,2602,2642,1017,985
Canterbury,European or Other,90+,Male,1395,1358,1332,1047,1020
Canterbury,Maori,12-15,Female,1761,1557,1851,951,841
Canterbury,Maori,12-15,Male,1842,1638,1964,938,834
Canterbury,Maori,16-19,Female,1618,1504,1739,930,865
Canterbury,Maori,16-19,Male,1612,1462,1741,926,840
Canterbury,Maori,20-24,Female,2069,1916,2319,892,826
Canterbury,Maori,20-24,Male,2015,1802,2273,886,793
Canterbury,Maori,25-29,Female,1768,1605,2108,839,761
Canterbury,Maori,25-29,Male,1748,1554,2139,817,727
Canterbury,Maori,30-34,Female,1653,1498,1858,890,806
Canterbury,Maori,30-34,Male,1593,1390,1768,901,786
Canterbury,Maori,35-39,Female,1255,1154,1356,926,851
Canterbury,Maori,35-39,Male,1241,1105,1359,913,813
Canterbury,Maori,40-44,Female,1224,1141,1371,893,832
Canterbury,Maori,40-44,Male,1119,1025,1270,881,807
Canterbury,Maori,45-49,Female,1274,1228,1409,904,872
Canterbury,Maori,45-49,Male,1147,1080,1240,925,871
Canterbury,Maori,50-54,Female,1318,1267,1365,966,928
Canterbury,Maori,50-54,Male,1258,1201,1311,960,916
Canterbury,Maori,55-59,Female,1103,1081,1180,935,916
Canterbury,Maori,55-59,Male,950,907,1008,942,900
Canterbury,Maori,60-64,Female,871,850,848,1027,1002
Canterbury,Maori,60-64,Male,830,806,833,996,968
Canterbury,Maori,65-69,Female,581,573,577,1007,993
Canterbury,Maori,65-69,Male,539,533,570,946,935
Canterbury,Maori,70-74,Female,423,418,401,1055,1042
Canterbury,Maori,70-74,Male,403,402,350,1151,1149
Canterbury,Maori,75-79,Female,232,227,223,1040,1018
Canterbury,Maori,75-79,Male,228,226,223,1022,1013
Canterbury,Maori,80-84,Female,123,121,114,1079,1061
Canterbury,Maori,80-84,Male,97,94,83,1169,1133
Canterbury,Maori,85-89,Female,45,43,47,957,915
